R:								
L:733.40	1218.750	663.820	53.410	-12.570	-180.050	300.850	980.710	
R:513.67	-1582.760	219.970	-22.090	24.110	134.890	958.000	280.100	
L:3534.67	1810.300	1183.840	66.410	-78.490	-69.460	220.510	967.520	
R:691.89	-1745.120	354.980	-24.840	18.130	146.240	959.220	278.630	
L:2407.23	1858.400	403.320	50.290	-42.850	-54.500	185.840	965.080	
R:864.75	-1791.260	494.140	-27.160	17.330	153.810	963.370	278.140	
L:159.42	1629.640	-494.870	22.280	79.220	-92.590	171.670	952.380	
R:1054.20	-1822.750	583.500	-27.340	23.990	161.680	965.570	276.920	
L:-2240.72	2010.010	-1418.700	-15.930	85.880	-163.880	163.370	954.090	
R:1314.45	-1882.570	602.290	-27.470	35.030	171.260	966.540	280.590	
L:-2325.44	2227.540	-732.910	126.590	-10.500	-183.040	165.320	958.240	
R:1575.44	-1909.180	549.320	-29.170	45.900	175.720	966.060	288.400	
L:-206.05	1868.650	2190.190	156.800	-111.150	-171.570	170.450	952.630	
R:1698.73	-1889.890	507.810	-32.960	51.640	168.090	968.250	303.050	
L:-226.32	1449.950	-121.090	-37.780	-86.430	-153.630	175.820	956.530	
R:1163.33	-1625.730	298.340	-26.000	108.640	174.260	971.180	325.520	
L:106.93	868.650	-480.960	-40.950	-76.540	-156.920	180.220	961.420	
R:813.96	-1553.960	168.210	-32.170	134.280	190.610	975.580	352.140	
L:-158.69	644.780	14.650	10.800	-57.500	-125.000	183.880	969.960	
R:721.19	-1565.190	116.210	-41.560	135.440	197.080	976.560	395.600	
L:-377.20	1181.400	431.880	24.960	-50.420	-104.800	187.300	976.560	
R:840.09	-1302.490	151.120	-43.030	142.940	186.770	974.850	472.040	
L:-677.73	1230.960	504.640	-6.040	-48.580	-93.020	191.210	950.430	
R:702.64	-1056.150	385.010	-46.020	155.880	167.720	962.390	595.120	
L:-658.45	1233.640	-202.150	-34.180	-48.400	-91.980	194.140	934.070	
R:339.60	-1107.420	560.550	-43.270	169.860	145.390	909.890	841.270	
L:332.52	946.530	59.810	-0.180	-75.440	-78.430	196.580	915.260	
R:31.98	-974.610	215.580	-15.010	164.920	108.580	868.380	910.620	
L:446.53	995.120	321.040	17.580	-21.670	-46.880	201.950	897.920	
R:-219.48	-618.650	132.320	-4.330	135.250	85.020	878.390	913.550	
L:490.72	1064.700	242.920	14.530	21.300	-44.370	202.440	887.420	
R:-376.46	-812.260	55.660	5.620	84.350	69.090	881.810	913.310	
L:238.77	1093.260	297.120	0.180	67.440	-34.300	206.590	888.160	
R:806.40	-725.100	383.790	20.260	-6.530	21.670	877.410	908.420	
L:-114.50	1051.510	80.080	-13.850	79.650	-26.730	210.010	890.350	
R:1250.98	-314.700	0.490	49.740	26.370	-25.630	872.040	912.330	
L:-286.13	986.820	83.500	-11.170	63.110	-23.250	217.830	890.350	
R:1002.20	-21.730	-190.430	49.680	52.120	-46.880	870.570	913.550	
L:-289.31	1071.530	161.870	-2.930	31.490	-23.130	226.130	897.920	
R:550.54	-46.630	-88.380	34.480	70.310	-65.490	863.250	924.540	
L:-135.74	1093.510	181.640	-4.090	9.090	-22.770	240.050	898.410	
R:271.48	-150.880	-32.230	28.930	71.720	-84.350	859.100	924.050	
L:38.09	1073.000	199.710	-6.840	2.440	-20.260	254.210	908.180	
R:4.39	-223.630	50.780	31.860	62.810	-103.700	857.140	927.470	
L:4.15	1034.420	177.000	-7.930	8.790	-19.650	273.020	912.580	
R:-63.48	-302.250	85.940	43.030	36.250	-118.710	854.460	930.650	
L:47.12	1003.910	211.910	-6.230	9.280	-20.870	289.380	920.390	
R:41.50	-369.140	152.100	55.420	12.210	-137.450	850.790	936.260	
L:-8.06	949.950	261.230	-4.700	8.540	-20.390	314.040	926.010	
R:159.42	-375.980	89.360	68.050	2.380	-159.360	848.350	930.400	
L:40.28	926.760	324.710	-1.530	8.240	-21.730	335.040	936.020	
R:239.75	-406.010	0.000	70.430	2.990	-177.190	847.860	928.690	
L:97.17	909.420	358.890	0.060	7.260	-22.770	358.730	938.710	
R:321.04	-500.980	-32.470	68.480	3.850	-189.940	849.330	929.670	
L:88.38	922.360	360.840	1.710	9.160	-23.740	383.150	940.660	
R:402.10	-647.460	-8.790	68.300	7.320	-205.510	851.280	931.380	
L:35.40	941.410	352.050	2.750	13.550	-24.230	412.210	937.730	
R:416.26	-778.320	33.940	71.230	14.950	-218.320	853.720	931.380	
L:26.86	942.380	311.280	3.170	17.700	-24.540	440.540	938.950	
R:274.41	-900.150	18.550	76.540	23.190	-230.530	852.500	929.430	
L:9.52	935.550	287.840	4.520	21.360	-25.090	469.350	936.020	
R:114.75	-1046.880	16.600	79.710	20.020	-239.200	853.970	928.690	
L:-15.38	924.320	294.680	5.550	22.640	-27.220	493.280	931.140	
R:17.58	-1207.280	23.440	86.980	5.130	-245.480	857.390	926.010	
L:-45.65	921.140	276.860	5.430	21.120	-29.720	517.700	927.720	
R:-1069.82	-1905.270	-264.160	81.910	-4.150	-243.590	857.630	922.340	
L:-367.68	851.070	477.050	9.220	33.260	-34.550	538.710	922.340	
R:246.58	-1509.520	159.670	77.390	-30.210	-251.220	857.630	917.950	
L:-7.08	965.820	273.190	8.790	8.670	-37.290	586.080	906.720	
R:303.22	-1214.360	-235.350	116.880	-43.150	-268.370	858.610	915.510	
L:-7.08	965.820	273.190	8.790	8.670	-37.290	586.080	906.720	
R:-125.00	-1269.780	-191.160	98.940	-55.360	-267.150	857.630	912.820	
L:9.28	986.330	301.030	11.170	11.350	-39.670	604.150	895.240	
R:181.88	-1567.380	-109.620	71.900	-109.070	-254.270	856.900	909.650	
L:-24.66	981.690	307.130	11.960	15.200	-43.090	634.920	884.490	
R:32.71	-1712.160	-180.180	89.540	-93.320	-263.240	855.430	909.160	
L:-19.53	943.850	315.430	12.630	15.930	-45.410	662.760	869.600	
R:-11.23	-1678.960	-157.960	85.690	-105.290	-262.940	858.610	907.200	
L:-1.22	919.920	299.070	14.400	18.010	-48.520	688.640	847.620	
R:-42.48	-1777.100	26.370	79.960	-123.900	-265.930	865.450	903.300	
L:8.54	929.690	304.200	17.090	21.240	-51.270	714.530	809.280	
R:147.22	-1809.080	10.990	77.090	-150.210	-268.370	870.090	900.370	
L:1.22	939.940	311.520	19.590	24.110	-54.380	740.170	767.280	
R:73.49	-1937.260	92.290	74.650	-142.940	-270.260	871.060	900.850	
L:-53.96	935.550	300.050	19.900	23.990	-57.620	763.860	694.020	
R:29.05	-1886.230	92.290	64.940	-152.770	-265.690	873.020	905.490	
L:-115.97	976.320	302.250	22.280	20.390	-61.040	793.650	624.420	
R:-66.41	-1840.580	83.740	57.130	-149.720	-259.770	874.480	905.250	
L:-108.40	1018.070	243.650	23.070	15.810	-65.060	822.470	569.470	
R:-138.92	-1799.070	126.460	43.950	-146.180	-254.090	875.950	907.450	
L:-86.91	1063.720	184.810	23.620	19.230	-66.590	847.370	524.540	
R:-88.38	-1834.960	433.840	29.660	-135.740	-242.980	869.840	910.380	
L:-95.70	1075.680	115.720	23.250	24.290	-67.870	874.480	480.100	
R:-275.39	-1781.980	604.490	32.960	-105.530	-223.270	872.040	908.910	
L:-115.48	1129.390	135.740	27.470	30.150	-69.890	893.770	449.570	
R:-389.16	-1717.530	630.620	38.940	-73.240	-191.100	875.210	909.400	
L:-108.89	1157.230	134.770	27.890	31.250	-72.940	911.360	420.270	
R:-479.00	-1600.100	359.130	39.490	-36.320	-159.420	870.090	909.400	
L:-40.28	1125.730	145.260	27.950	34.670	-74.770	920.390	398.780	
R:-721.44	-1546.880	163.570	33.940	-1.770	-128.110	864.220	909.650	
L:-56.64	1064.210	139.650	28.630	38.570	-75.990	931.620	378.020	
R:-937.99	-1465.580	72.510	32.230	19.840	-101.140	863.000	909.650	
L:-114.26	1128.420	165.530	33.750	42.420	-80.870	928.690	363.610	
R:-1275.15	-1288.330	41.500	29.420	37.290	-73.180	861.540	904.270	
L:-100.10	1262.450	225.100	41.020	36.870	-93.440	931.380	337.480	
R:-1556.88	-1245.120	75.200	19.840	33.940	-39.670	858.120	902.810	
L:-100.10	1262.450	225.100	41.020	36.870	-93.440	931.380	337.480	
R:-1720.46	-1200.930	63.230	14.530	13.550	10.010	855.920	904.030	
L:-132.08	1340.580	162.110	41.560	32.530	-98.570	933.580	326.010	
R:-1257.81	-1360.600	119.870	3.540	-32.900	65.800	737.240	923.320	
L:-34.18	1297.120	183.110	43.400	32.960	-104.190	933.580	315.510	
R:-699.71	-1531.980	241.460	2.750	-64.640	105.710	544.320	919.410	
L:-38.33	1278.810	169.190	46.260	35.950	-109.250	937.240	303.790	
R:-899.41	-1527.340	-182.130	8.120	-2.620	131.770	399.510	917.220	
L:-67.87	1301.030	206.790	52.310	38.090	-116.640	936.020	296.210	
R:533.69	-1442.870	-391.600	3.720	-85.080	164.180	319.170	951.160	
L:-76.90	1392.090	252.200	58.720	38.150	-124.150	934.800	288.160	
R:3349.12	-1195.070	1548.580	-47.000	-294.740	146.360	273.500	970.940	
L:-9.52	1524.660	283.940	65.060	37.350	-131.590	935.780	282.050	
R:1616.46	-1401.860	146.970	40.470	-41.870	83.130	237.360	933.820	
L:74.22	1669.920	334.720	72.570	37.110	-138.490	935.040	276.920	
R:285.64	-1796.880	-1062.990	57.130	41.020	127.260	213.680	903.790	
L:202.15	1813.480	472.170	82.760	40.650	-145.260	934.070	273.500	
R:-849.85	-2719.970	-891.850	-6.530	149.660	150.630	200.000	893.040	
L:439.45	1982.420	586.670	87.100	47.910	-151.730	936.020	271.060	
R:56.64	-2192.380	-191.650	-59.390	-58.900	169.130	194.630	873.750	
L:564.21	2028.320	539.060	84.230	51.510	-155.940	936.260	275.210	
R:416.99	-1623.050	688.230	4.940	-14.890	141.420	192.190	865.200	
L:625.49	2019.290	536.870	85.630	55.360	-160.030	934.550	284.250	
R:281.01	-768.310	-40.770	50.420	11.840	135.930	190.960	824.180	
L:541.99	2102.290	576.420	88.440	55.970	-168.150	936.750	298.410	
R:-584.96	-449.460	1.950	34.670	21.120	132.080	187.550	764.840	
L:404.30	2255.130	665.040	84.530	52.490	-174.740	939.190	320.390	
R:-155.52	-1306.400	-178.710	20.870	-36.560	145.080	184.860	743.830	
L:302.00	2177.490	617.920	66.530	42.660	-179.750	948.470	349.940	
R:429.69	-1335.690	661.380	23.320	-62.680	106.020	183.640	729.910	
L:358.64	1796.140	456.050	52.670	48.160	-178.960	949.450	386.320	
R:390.38	-1026.370	219.240	58.230	-22.460	82.700	183.390	720.150	
L:792.24	1506.100	500.490	55.910	62.010	-168.760	947.740	447.370	
R:204.59	-762.450	205.080	43.030	-20.020	75.440	182.660	713.310	
L:1052.98	1380.620	713.130	59.810	83.860	-139.100	948.960	547.010	
R:107.67	-842.040	119.870	29.170	-13.490	66.280	181.680	713.550	
L:364.01	1240.720	739.010	47.730	94.790	-105.710	941.390	757.260	
R:442.38	-868.650	234.620	13.730	-15.930	59.630	181.930	719.900	
L:-200.93	926.510	202.640	12.510	91.920	-88.440	902.320	892.060	
R:689.45	-909.910	291.990	5.800	4.520	46.450	181.440	725.030	
L:-614.99	635.990	240.970	10.930	71.900	-72.940	902.560	916.730	
R:552.25	-885.010	230.470	2.500	32.530	39.790	170.940	726.500	
L:-1396.97	512.450	-376.950	10.250	40.340	-74.100	911.110	932.110	
R:457.52	-828.120	209.470	-1.530	48.650	34.850	182.170	730.890	
L:-640.38	1122.310	-27.100	35.770	-63.720	-64.090	907.200	938.950	
R:385.25	-840.580	126.710	-6.470	52.430	28.560	185.590	727.960	
L:914.06	1409.180	870.120	14.470	-143.620	18.680	911.110	943.590	
R:326.42	-925.540	145.020	-7.930	45.350	27.530	188.770	722.340	
L:1323.00	674.070	334.230	-44.680	-135.310	70.920	907.200	949.450	
R:261.96	-1004.390	159.670	-2.810	36.500	25.330	192.190	716.970	
L:1342.77	257.320	236.820	-44.860	-101.930	77.450	903.300	956.290	
R:271.24	-1021.240	234.860	2.320	22.520	25.210	197.560	706.470	
L:833.50	44.430	201.900	-44.980	-55.300	95.030	899.150	956.530	
R:351.32	-932.620	265.380	7.140	12.450	25.450	202.690	694.020	
L:423.34	179.930	138.430	-26.790	-11.110	112.370	897.920	961.420	
R:432.13	-830.810	189.700	6.900	11.960	27.950	211.230	681.810	
L:82.03	461.430	202.150	-14.890	11.410	134.460	897.680	959.220	
R:549.56	-768.310	210.690	2.140	12.020	30.580	211.720	664.960	
L:-106.45	642.330	219.970	-22.710	13.240	157.290	902.560	959.950	
R:470.21	-811.520	267.090	-2.620	24.110	31.620	223.440	641.030	
L:-36.62	687.500	219.480	-35.710	2.380	176.760	903.790	958.970	
R:291.99	-867.430	264.650	-1.710	29.420	34.300	231.010	628.080	
L:109.62	692.630	214.600	-44.680	-9.950	197.510	905.250	959.220	
R:266.11	-876.950	271.240	-2.870	23.740	36.500	239.070	614.160	
L:226.07	705.080	177.250	-48.650	-18.190	211.730	906.720	957.750	
R:315.67	-875.240	244.630	-4.640	20.080	37.480	244.200	598.050	
L:267.33	783.690	118.650	-50.960	-25.880	226.380	908.910	957.510	
R:324.22	-898.680	225.340	-5.370	20.390	38.640	252.750	583.880	
L:190.67	889.160	72.510	-49.800	-26.490	239.440	905.490	958.000	
R:325.68	-909.420	222.170	-4.150	23.250	39.730	259.340	571.180	
L:55.91	998.050	116.940	-51.270	-29.170	249.150	906.960	962.880	
R:318.60	-899.900	214.360	-5.070	25.150	41.200	267.640	558.730	
L:-156.74	1102.540	106.930	-55.180	-34.360	258.180	902.810	965.320	
R:285.16	-908.690	220.700	-5.680	26.670	43.090	274.240	541.880	
L:-340.58	1187.500	137.450	-59.450	-49.440	265.140	902.080	965.320	
R:260.50	-920.410	232.180	-5.490	23.860	45.590	273.500	534.070	
L:-432.86	1270.750	198.000	-65.800	-74.040	270.690	901.590	965.570	
R:252.93	-920.650	240.230	-6.290	19.840	48.890	290.600	518.930	
L:-431.40	1348.390	290.280	-72.450	-103.640	276.370	903.540	966.790	
R:271.48	-930.180	205.320	-5.550	18.130	51.390	300.120	509.160	
L:-381.84	1386.720	336.910	-77.030	-127.320	280.820	906.230	969.470	
R:264.16	-936.040	169.920	-5.740	17.270	54.630	310.620	496.210	
L:-280.27	1462.650	407.960	-76.480	-153.200	286.010	905.250	971.430	
R:290.53	-962.890	200.680	-7.630	18.680	57.560	321.610	484.000	
L:-170.41	1664.310	518.800	-67.930	-167.110	292.240	907.690	969.960	
R:300.29	-933.110	186.040	-6.350	24.050	60.060	328.210	470.570	
L:-154.79	1966.800	646.970	-63.960	-163.570	300.660	908.670	970.210	
R:311.77	-894.780	140.620	-6.290	27.280	62.190	350.180	447.130	
L:-353.27	2229.000	783.450	-72.810	-151.180	309.080	908.910	973.870	
R:310.30	-908.940	154.790	-9.340	28.380	66.160	367.770	445.670	
L:-709.47	2331.050	753.910	-94.420	-141.480	310.180	909.400	973.140	
R:300.54	-942.380	158.940	-9.770	29.420	69.640	389.740	431.500	
L:-948.00	2228.270	572.750	-109.500	-137.390	299.740	908.670	971.670	
R:239.26	-991.940	168.210	-8.910	29.240	73.490	420.020	418.320	
L:-958.98	1969.480	485.600	-112.980	-124.630	286.870	904.760	971.430	
R:161.38	-1021.240	190.920	-8.300	24.780	77.940	462.760	403.170	
L:-1018.07	1947.750	332.760	-109.250	-95.400	276.670	905.490	970.940	
R:165.04	-1038.330	203.860	-7.630	18.190	81.480	525.520	389.990	
L:-1023.19	2020.020	251.220	-102.050	-47.730	259.220	908.180	970.210	
R:236.82	-1046.880	223.630	-8.120	13.180	84.170	587.300	374.600	
L:-1031.01	1847.900	164.310	-103.150	1.400	238.530	914.040	970.700	
R:300.29	-1068.120	205.570	-8.180	14.770	87.520	668.860	364.100	
L:-1212.65	1628.170	0.490	-99.300	50.110	217.410	912.820	970.450	
R:327.15	-1086.670	178.220	-9.700	19.470	89.660	740.170	354.330	
L:-1686.52	1438.230	-196.290	-93.630	79.470	189.150	912.820	962.150	
R:301.03	-1113.280	168.210	-11.350	26.000	91.610	808.060	343.590	
L:-2179.69	1188.720	-285.160	-86.490	69.950	150.390	912.580	956.780	
R:253.17	-1142.330	165.770	-12.150	30.090	93.750	870.090	335.040	
L:-2501.95	981.200	-415.530	-71.530	57.560	97.530	907.690	950.180	
R:200.68	-1187.260	130.860	-12.270	31.370	96.800	911.360	326.740	
L:-2517.33	830.570	-505.130	-55.050	52.190	53.280	904.520	944.570	
R:225.10	-1251.950	59.330	-11.290	27.040	103.150	928.940	318.440	
L:-2379.15	596.440	-675.050	-32.710	32.590	-11.660	903.790	938.710	
R:316.89	-1324.460	103.030	-12.570	22.340	109.070	939.930	311.360	
L:-2091.80	367.920	-625.490	-5.550	22.090	-64.270	882.780	943.590	
R:305.66	-1352.050	48.100	-10.620	20.390	113.280	941.390	304.520	
L:-1455.08	842.290	-287.110	62.320	-4.330	-127.620	735.530	958.970	
R:392.09	-1318.850	104.980	-11.840	19.290	121.030	946.030	299.150	
L:-2112.55	1181.880	-239.260	71.840	-4.700	-155.520	470.570	968.990	
R:513.92	-1370.120	157.710	-15.440	22.710	129.460	951.890	294.510	
L:-165.28	1404.050	-21.240	70.370	-82.210	-215.150	297.680	976.310	
R:687.50	-1566.650	211.430	-20.260	25.210	139.770	949.210	290.840	
L:3527.34	2432.620	1575.680	102.910	-198.180	-101.260	211.720	964.350	
R:905.52	-1747.560	228.270	-24.960	29.240	150.450	950.670	288.160	
L:3798.34	2266.600	408.200	33.330	-236.820	-38.270	173.870	934.310	
R:1102.54	-1830.810	258.790	-31.430	32.780	159.120	954.820	284.000	
L:1016.36	1884.770	-900.880	2.200	35.220	-105.900	161.900	919.170	
R:1196.78	-1786.130	217.290	-34.850	44.740	163.940	954.820	285.470	
L:-1461.18	1976.810	-1830.570	-82.210	52.800	-173.280	155.310	921.610	
R:1367.68	-1753.170	190.920	-39.250	52.610	170.170	958.490	289.620	
L:-2543.70	2022.950	-1326.420	101.870	8.670	-200.200	158.970	926.500	
R:1493.41	-1899.410	307.620	-44.070	56.150	172.970	962.150	296.950	
L:-674.07	2237.790	2821.040	341.860	-42.600	-185.610	166.790	929.670	
R:1124.51	-2000.980	363.040	-34.000	86.670	175.660	964.100	316.730	
L:-422.85	1594.730	774.660	-61.160	-85.510	-144.040	177.780	929.670	
R:542.97	-2030.520	434.810	-15.750	93.320	179.810	967.280	346.030	
L:-336.67	1018.550	-444.090	-74.340	-55.660	-169.860	184.860	916.000	
R:115.97	-1981.450	490.720	4.090	62.320	191.100	971.430	379.490	
L:-575.68	410.400	-203.610	-3.480	-63.540	-136.660	192.190	856.170	
R:471.19	-1616.700	218.510	15.320	29.720	203.550	974.360	463.980	
L:-732.67	1076.660	-79.100	38.940	-35.520	-131.960	197.310	807.570	
R:1030.27	-1056.400	34.910	-1.400	16.780	195.430	971.920	555.560	
L:-81.05	1455.570	364.260	50.350	-75.870	-122.620	203.910	761.660	
R:1160.40	-985.110	23.440	-24.720	44.860	175.170	959.460	719.170	
L:-77.88	1193.850	447.750	0.120	-50.420	-83.920	210.990	716.480	
R:990.23	-986.570	369.380	-27.160	76.050	138.000	921.860	860.320	
L:247.07	847.660	-252.690	-19.230	-28.990	-75.990	218.320	681.320	
R:189.21	-763.920	-147.460	-9.580	132.450	102.420	895.240	883.030	
L:821.53	718.990	39.060	38.820	8.790	-61.710	227.840	660.560	
R:-428.47	-948.730	381.350	-26.550	133.060	84.230	911.360	885.710	
L:304.20	1276.860	319.090	28.870	66.710	-54.020	235.160	647.620	
R:454.35	-976.560	736.330	-11.840	41.080	54.320	918.930	887.910	
L:-23.68	1221.920	129.150	-12.150	86.790	-43.820	245.910	639.800	
R:1101.32	-397.460	410.160	29.540	47.120	-5.980	914.040	895.730	
L:-424.07	1016.110	150.390	-16.660	80.320	-33.140	253.970	629.300	
R:1189.21	40.280	-5.860	24.230	74.830	-31.800	905.010	901.590	
L:-618.65	1092.040	42.970	-13.120	35.160	-30.940	276.680	626.130	
R:735.11	126.950	-119.630	1.890	91.860	-47.180	892.800	913.060	
L:-165.77	1043.950	427.490	2.930	5.920	-32.040	298.660	617.580	
R:266.36	-33.940	-194.580	-23.800	109.680	-64.210	880.830	916.240	
L:102.29	1040.530	324.220	-6.410	1.710	-27.890	320.390	608.790	
R:62.74	-222.410	-55.180	-33.200	103.390	-85.510	874.970	915.020	
L:129.88	955.810	237.060	-8.060	12.570	-28.080	343.100	600.490	
R:115.97	-297.360	13.920	-25.940	78.550	-103.210	873.500	918.440	
L:88.13	947.020	244.870	-3.360	19.530	-27.890	370.940	590.720	
R:305.66	-308.350	84.720	-11.290	56.460	-127.260	873.020	917.700	
L:34.91	991.940	307.370	1.830	21.910	-28.440	405.620	580.710	
R:395.75	-327.880	144.780	0.920	51.390	-151.120	872.280	917.950	
L:6.59	999.020	367.920	1.830	19.960	-30.030	445.420	573.380	
R:293.95	-370.360	135.010	6.900	52.250	-168.640	870.330	919.170	
L:-18.07	968.510	320.560	-0.060	19.170	-31.920	489.870	566.060	
R:138.18	-510.740	132.080	8.180	45.720	-181.400	865.200	919.170	
L:-15.62	908.690	361.330	5.130	18.130	-33.020	538.220	554.820	
R:54.69	-685.060	132.810	10.310	38.570	-192.200	861.780	922.830	
L:-21.48	916.750	334.230	5.680	17.090	-35.160	585.100	537.970	
R:65.43	-801.270	144.040	17.520	28.990	-200.870	860.070	920.880	
L:-6.35	893.070	295.170	6.770	17.820	-36.560	634.920	523.570	
R:116.21	-924.320	208.500	28.990	16.540	-211.240	861.290	917.700	
L:-11.72	905.520	296.390	9.890	18.620	-38.090	678.880	510.380	
R:155.52	-1023.440	250.490	42.110	8.610	-223.390	862.270	914.290	
L:-31.25	935.550	303.220	11.780	20.080	-39.730	721.370	495.970	
R:91.55	-1141.110	195.310	51.640	4.150	-231.990	865.200	908.910	
L:-43.95	943.360	289.790	13.120	20.690	-41.320	756.530	481.810	
R:0.49	-1238.040	190.920	57.800	-6.410	-238.160	863.980	906.230	
L:-77.15	929.440	276.120	14.650	21.910	-43.330	786.570	468.380	
R:-425.29	-1256.350	-83.740	58.530	-0.490	-282.470	864.960	901.590	
L:879.88	670.900	174.560	16.240	25.570	-41.870	810.500	454.950	
R:636.47	-1034.180	-139.400	67.440	-207.580	-201.050	865.200	896.210	
L:-926.51	1181.150	-62.740	26.310	32.100	-43.580	829.300	443.470	
R:-52.49	-1298.340	455.810	72.140	45.470	-263.060	862.030	896.460	
L:-292.24	944.580	385.010	21.360	36.070	-47.790	845.420	423.690	
R:-123.29	-1359.620	-135.010	82.400	22.340	-267.150	864.220	867.640	
L:38.33	931.400	231.690	15.380	4.820	-53.470	863.980	417.830	
R:-712.40	-1568.360	-588.870	62.260	-61.400	-240.840	858.610	858.120	
L:11.23	984.860	269.530	19.230	15.440	-52.920	876.190	405.130	
R:240.72	-1509.280	521.240	40.710	-115.230	-242.000	868.130	856.410	
L:-66.65	1010.740	274.170	18.800	24.350	-53.710	890.110	396.830	
R:93.02	-1760.250	292.480	88.070	-85.750	-254.580	868.860	871.550	
L:-160.16	1015.140	268.550	19.410	25.880	-55.420	905.250	383.390	
R:-70.80	-1569.820	133.300	96.370	-91.430	-243.650	866.420	888.890	
L:-158.94	1024.900	281.740	19.900	24.110	-56.760	912.580	375.090	
R:-257.81	-1666.500	200.200	89.540	-114.500	-243.230	874.730	898.900	
L:-143.80	1015.620	252.200	18.070	22.640	-57.500	916.730	351.400	
R:-84.96	-1809.810	-9.770	86.790	-146.970	-244.750	876.190	909.400	
L:-152.59	997.560	233.640	17.150	24.780	-58.840	925.030	354.580	
R:-174.32	-1869.630	0.000	88.930	-133.000	-249.270	875.210	915.260	
L:-149.17	962.160	135.740	16.170	27.100	-59.450	927.470	343.350	
R:-237.30	-1564.940	-260.990	81.600	-154.790	-249.150	874.480	917.950	
L:-91.31	1010.500	176.510	22.340	30.700	-60.120	928.940	335.290	
R:-343.02	-1652.590	-57.860	59.140	-141.050	-249.760	875.460	915.020	
L:-171.63	1019.040	98.390	19.840	30.400	-63.050	929.180	328.940	
R:-128.66	-1833.740	178.710	45.900	-135.440	-241.760	843.710	916.970	
L:-247.07	1063.480	143.310	25.700	29.110	-65.610	932.110	319.660	
R:-18.55	-1854.250	342.040	45.780	-130.130	-225.520	828.570	910.870	
L:-259.03	1125.000	212.650	26.180	25.270	-67.930	933.580	310.870	
R:-346.68	-1699.950	477.290	43.820	-107.300	-201.230	829.060	912.580	
L:-264.16	1126.220	180.420	22.950	22.160	-70.070	934.800	305.740	
R:-605.47	-1707.280	467.770	35.950	-91.370	-174.070	852.260	913.800	
L:-216.80	1134.280	188.960	23.560	23.620	-73.360	936.750	297.920	
R:-770.26	-1543.950	453.370	33.870	-66.830	-149.290	864.470	913.060	
L:-156.25	1156.490	143.800	23.010	25.510	-75.560	937.730	295.240	
R:-869.14	-1390.870	297.610	37.110	-61.400	-127.620	860.810	910.870	
L:-121.83	1172.850	97.900	22.890	28.320	-76.660	938.950	286.690	
R:-903.81	-1400.150	266.850	34.420	-45.100	-89.540	855.920	910.380	
L:-119.14	1201.900	107.180	26.180	31.490	-77.090	937.730	284.250	
R:-1072.51	-1363.530	177.980	36.010	-30.760	-55.540	855.190	911.360	
L:-115.23	1226.810	184.810	30.760	35.400	-79.530	937.480	278.630	
R:-1259.03	-1302.000	134.030	31.620	-19.170	-21.910	823.200	918.930	
L:-129.15	1231.930	237.300	33.390	37.780	-84.840	937.730	274.730	
R:-1157.47	-1295.170	118.650	24.050	-26.000	15.140	722.590	925.760	
L:-149.66	1228.270	256.350	35.890	37.170	-88.440	937.000	270.820	
R:-1239.75	-1283.940	63.230	15.320	-10.440	47.490	576.800	918.680	
L:-140.62	1231.930	249.760	40.280	35.640	-94.480	937.970	267.890	
R:-1212.65	-1368.650	-82.760	9.890	-12.150	79.470	439.320	904.520	
L:-80.32	1254.880	256.100	46.940	35.460	-101.500	937.000	264.220	
R:-703.37	-1502.690	-489.500	-5.430	-19.650	117.000	335.290	909.400	
L:68.60	1414.060	249.020	58.290	43.150	-117.430	935.780	261.540	
R:1472.90	-1538.090	711.910	-27.530	-137.080	147.160	274.240	948.960	
L:68.60	1414.060	249.020	58.290	43.150	-117.430	935.780	261.540	
R:3893.55	-1647.710	1666.500	19.780	-318.300	98.270	237.120	967.770	
L:133.79	1562.740	246.830	65.120	49.320	-125.730	935.290	260.560	
R:540.77	-1661.380	-131.100	74.160	96.250	98.270	209.770	899.880	
L:198.00	1744.140	297.120	75.260	57.500	-131.710	935.530	262.520	
R:-609.13	-2034.420	-1303.220	61.460	156.130	121.830	194.380	888.160	
L:378.66	1894.530	344.240	81.420	67.990	-133.360	940.420	264.470	
R:-902.59	-2335.450	-893.070	-4.520	74.650	150.210	188.280	874.240	
L:545.90	1963.380	326.420	83.310	81.050	-131.530	935.040	274.240	
R:375.49	-1301.030	1202.640	-57.370	-129.580	156.860	184.620	869.350	
L:635.01	1961.430	316.410	83.980	98.330	-130.250	933.820	285.710	
R:507.08	-970.460	-73.000	73.850	-32.350	132.390	183.640	876.920	
L:565.19	1940.670	441.650	85.020	111.630	-133.000	933.580	305.250	
R:-47.36	-373.780	-173.580	53.160	-15.620	140.380	179.980	789.010	
L:325.68	1975.340	627.690	81.670	120.480	-139.590	935.290	332.840	
R:-198.73	-1216.310	-240.970	23.860	-27.590	147.950	178.020	742.120	
L:-116.46	1854.490	646.240	65.980	116.330	-150.210	937.000	368.740	
R:423.34	-1388.430	431.400	21.610	-57.620	131.900	178.510	710.870	
L:-398.68	1625.490	545.900	57.560	91.130	-157.840	943.100	412.210	
R:445.56	-1084.960	304.200	44.490	-26.180	85.570	176.070	694.990	
L:-200.20	1519.290	431.150	60.420	61.340	-155.460	946.280	480.590	
