@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute helper-1 numeric
@attribute helper-2 numeric
@attribute helper-3 numeric
@attribute helper-4 numeric
@attribute helper-5 numeric
@attribute helper-6 numeric
@attribute helper-7 numeric
@attribute giveme-1 numeric
@attribute giveme-2 numeric
@attribute giveme-3 numeric
@attribute giveme-4 numeric
@attribute giveme-5 numeric
@attribute giveme-6 numeric

@data
14002,'2020/02/19 12:03:55:729',24,78,642,597,3,1,1,2,?,?,610,?,?,?
14003,'2020/02/19 12:03:55:729',24,78,642,597,3,1,2,2,?,?,610,?,?,?
14004,'2020/02/19 12:03:55:730',24,78,642,597,3,1,2,2,?,?,610,?,?,?
14005,'2020/02/19 12:03:55:816',24,77,642,597,3,1,2,2,?,?,610,?,?,?
14006,'2020/02/19 12:03:55:816',24,77,628,597,3,1,2,2,?,?,610,?,?,?
14007,'2020/02/19 12:03:55:816',24,77,628,600,3,1,2,2,?,?,610,?,?,?
14008,'2020/02/19 12:03:55:816',24,77,628,600,3,1,2,2,?,?,610,?,?,?
14009,'2020/02/19 12:03:55:816',24,77,628,600,3,1,2,2,?,?,610,?,?,?
14010,'2020/02/19 12:03:55:816',24,77,628,600,3,1,1,2,?,?,610,?,?,?
14011,'2020/02/19 12:03:55:816',24,77,628,600,3,1,1,2,?,?,610,?,?,?
14012,'2020/02/19 12:03:55:855',24,79,628,600,3,1,1,2,?,?,610,?,?,?
14013,'2020/02/19 12:03:55:856',24,79,616,600,3,1,1,2,?,?,610,?,?,?
14014,'2020/02/19 12:03:55:856',24,79,616,581,3,1,1,2,?,?,610,?,?,?
14015,'2020/02/19 12:03:55:856',24,79,616,581,3,1,1,2,?,?,610,?,?,?
14016,'2020/02/19 12:03:55:856',24,79,616,581,3,1,1,2,?,?,610,?,?,?
14017,'2020/02/19 12:03:55:856',24,79,616,581,3,1,2,2,?,?,610,?,?,?
14018,'2020/02/19 12:03:55:857',24,79,616,581,3,1,2,2,?,?,610,?,?,?
14019,'2020/02/19 12:03:55:900',24,79,616,581,3,1,2,2,?,?,610,?,?,?
14020,'2020/02/19 12:03:55:900',24,79,584,581,3,1,2,2,?,?,610,?,?,?
14021,'2020/02/19 12:03:55:900',24,79,584,565,3,1,2,2,?,?,610,?,?,?
14022,'2020/02/19 12:03:55:900',24,79,584,565,3,1,2,2,?,?,610,?,?,?
14023,'2020/02/19 12:03:55:901',24,79,584,565,3,1,2,2,?,?,610,?,?,?
14024,'2020/02/19 12:03:55:901',24,79,584,565,3,1,2,2,?,?,610,?,?,?
14025,'2020/02/19 12:03:55:901',24,79,584,565,3,1,2,2,?,?,610,?,?,?
14026,'2020/02/19 12:03:55:914',24,82,584,565,3,1,2,2,?,?,610,?,?,?
14027,'2020/02/19 12:03:55:914',24,82,555,565,3,1,2,2,?,?,610,?,?,?
14028,'2020/02/19 12:03:55:914',24,82,555,613,3,1,2,2,?,?,610,?,?,?
14029,'2020/02/19 12:03:55:914',24,82,555,613,3,1,2,2,?,?,610,?,?,?
14030,'2020/02/19 12:03:55:915',24,82,555,613,3,1,2,2,?,?,610,?,?,?
14031,'2020/02/19 12:03:55:915',24,82,555,613,3,1,2,2,?,?,610,?,?,?
14032,'2020/02/19 12:03:55:915',24,82,555,613,3,1,2,2,?,?,610,?,?,?
14033,'2020/02/19 12:03:56:162',24,86,555,613,3,1,2,2,?,?,610,?,?,?
14034,'2020/02/19 12:03:56:162',24,86,542,613,3,1,2,2,?,?,610,?,?,?
14035,'2020/02/19 12:03:56:163',24,86,542,600,3,1,2,2,?,?,610,?,?,?
14036,'2020/02/19 12:03:56:163',24,86,542,600,3,1,2,2,?,?,610,?,?,?
14037,'2020/02/19 12:03:56:163',24,86,542,600,3,1,2,2,?,?,610,?,?,?
14038,'2020/02/19 12:03:56:164',24,86,542,600,3,1,2,2,?,?,610,?,?,?
14039,'2020/02/19 12:03:56:164',24,86,542,600,3,1,2,1,?,?,610,?,?,?
14040,'2020/02/19 12:03:56:165',24,90,542,600,3,1,2,1,?,?,610,?,?,?
14041,'2020/02/19 12:03:56:165',24,90,529,600,3,1,2,1,?,?,610,?,?,?
14042,'2020/02/19 12:03:56:165',24,90,529,590,3,1,2,1,?,?,610,?,?,?
14043,'2020/02/19 12:03:56:166',24,90,529,590,3,1,2,1,?,?,610,?,?,?
14044,'2020/02/19 12:03:56:166',24,90,529,590,3,1,2,1,?,?,610,?,?,?
14045,'2020/02/19 12:03:56:166',24,90,529,590,3,1,2,1,?,?,610,?,?,?
14046,'2020/02/19 12:03:56:167',24,90,529,590,3,1,2,1,?,?,610,?,?,?
14047,'2020/02/19 12:03:56:167',24,95,529,590,3,1,2,1,?,?,610,?,?,?
14048,'2020/02/19 12:03:56:168',24,95,572,590,3,1,2,1,?,?,610,?,?,?
14049,'2020/02/19 12:03:56:168',24,95,572,590,3,1,2,1,?,?,610,?,?,?
14050,'2020/02/19 12:03:56:168',24,95,572,590,3,1,2,1,?,?,610,?,?,?
14051,'2020/02/19 12:03:56:169',24,95,572,590,3,1,2,1,?,?,610,?,?,?
14052,'2020/02/19 12:03:56:169',24,95,572,590,3,1,2,1,?,?,610,?,?,?
14053,'2020/02/19 12:03:56:170',24,95,572,590,3,1,2,1,?,?,610,?,?,?
14054,'2020/02/19 12:03:56:170',24,99,572,590,3,1,2,1,?,?,610,?,?,?
14055,'2020/02/19 12:03:56:170',24,99,588,590,3,1,2,1,?,?,610,?,?,?
14056,'2020/02/19 12:03:56:171',24,99,588,580,3,1,2,1,?,?,610,?,?,?
14057,'2020/02/19 12:03:56:171',24,99,588,580,3,1,2,1,?,?,610,?,?,?
14058,'2020/02/19 12:03:56:171',24,99,588,580,3,1,2,1,?,?,610,?,?,?
14059,'2020/02/19 12:03:56:172',24,99,588,580,3,1,1,1,?,?,610,?,?,?
14060,'2020/02/19 12:03:56:172',24,99,588,580,3,1,1,2,?,?,610,?,?,?
14061,'2020/02/19 12:03:56:252',24,103,588,580,3,1,1,2,?,?,610,?,?,?
14062,'2020/02/19 12:03:56:252',24,103,563,580,3,1,1,2,?,?,610,?,?,?
14063,'2020/02/19 12:03:56:252',24,103,563,604,3,1,1,2,?,?,610,?,?,?
14064,'2020/02/19 12:03:56:253',24,103,563,604,3,1,1,2,?,?,610,?,?,?
14065,'2020/02/19 12:03:56:253',24,103,563,604,3,1,1,2,?,?,610,?,?,?
14066,'2020/02/19 12:03:56:253',24,103,563,604,3,1,2,2,?,?,610,?,?,?
14067,'2020/02/19 12:03:56:253',24,103,563,604,3,1,2,1,?,?,610,?,?,?
14068,'2020/02/19 12:03:56:253',24,107,563,604,3,1,2,1,?,?,610,?,?,?
14069,'2020/02/19 12:03:56:254',24,107,564,604,3,1,2,1,?,?,610,?,?,?
14070,'2020/02/19 12:03:56:254',24,107,564,596,3,1,2,1,?,?,610,?,?,?
14071,'2020/02/19 12:03:56:254',24,107,564,596,3,1,2,1,?,?,610,?,?,?
14072,'2020/02/19 12:03:56:254',24,107,564,596,3,2,2,1,?,?,610,?,?,?
14073,'2020/02/19 12:03:56:254',24,107,564,596,3,2,2,1,?,?,610,?,?,?
14074,'2020/02/19 12:03:56:254',24,107,564,596,3,2,2,1,?,?,610,?,?,?
14075,'2020/02/19 12:03:56:281',24,110,564,596,3,2,2,1,?,?,610,?,?,?
14076,'2020/02/19 12:03:56:281',24,110,573,596,3,2,2,1,?,?,610,?,?,?
14077,'2020/02/19 12:03:56:281',24,110,573,649,3,2,2,1,?,?,610,?,?,?
14078,'2020/02/19 12:03:56:282',24,110,573,649,3,2,2,1,?,?,610,?,?,?
14079,'2020/02/19 12:03:56:282',24,110,573,649,3,1,2,1,?,?,610,?,?,?
14080,'2020/02/19 12:03:56:282',24,110,573,649,3,1,2,1,?,?,610,?,?,?
14081,'2020/02/19 12:03:56:282',24,110,573,649,3,1,2,1,?,?,610,?,?,?
14082,'2020/02/19 12:03:56:336',24,113,573,649,3,1,2,1,?,?,610,?,?,?
14083,'2020/02/19 12:03:56:337',24,113,556,649,3,1,2,1,?,?,610,?,?,?
14084,'2020/02/19 12:03:56:337',24,113,556,703,3,1,2,1,?,?,610,?,?,?
14085,'2020/02/19 12:03:56:337',24,113,556,703,3,1,2,1,?,?,610,?,?,?
14086,'2020/02/19 12:03:56:337',24,113,556,703,3,1,2,1,?,?,610,?,?,?
14087,'2020/02/19 12:03:56:337',24,113,556,703,3,1,2,1,?,?,610,?,?,?
14088,'2020/02/19 12:03:56:338',24,113,556,703,3,1,2,1,?,?,610,?,?,?
14089,'2020/02/19 12:03:56:371',24,117,556,703,3,1,2,1,?,?,610,?,?,?
14090,'2020/02/19 12:03:56:371',24,117,595,703,3,1,2,1,?,?,610,?,?,?
14091,'2020/02/19 12:03:56:372',24,117,595,745,3,1,2,1,?,?,610,?,?,?
14092,'2020/02/19 12:03:56:372',24,117,595,745,3,1,2,1,?,?,610,?,?,?
14093,'2020/02/19 12:03:56:372',24,117,595,745,3,1,2,1,?,?,610,?,?,?
14094,'2020/02/19 12:03:56:372',24,117,595,745,3,1,2,1,?,?,610,?,?,?
14095,'2020/02/19 12:03:56:373',24,117,595,745,3,1,2,1,?,?,610,?,?,?
14096,'2020/02/19 12:03:56:427',24,119,595,745,3,1,2,1,?,?,610,?,?,?
14097,'2020/02/19 12:03:56:428',24,119,625,745,3,1,2,1,?,?,610,?,?,?
14098,'2020/02/19 12:03:56:428',24,119,625,756,3,1,2,1,?,?,610,?,?,?
14099,'2020/02/19 12:03:56:428',24,119,625,756,3,1,2,1,?,?,610,?,?,?
14100,'2020/02/19 12:03:56:428',24,119,625,756,3,1,2,1,?,?,610,?,?,?
14101,'2020/02/19 12:03:56:429',24,119,625,756,3,1,2,1,?,?,610,?,?,?
14102,'2020/02/19 12:03:56:429',24,119,625,756,3,1,2,2,?,?,610,?,?,?
14103,'2020/02/19 12:03:56:484',24,122,625,756,3,1,2,2,?,?,610,?,?,?
14104,'2020/02/19 12:03:56:485',24,122,632,756,3,1,2,2,?,?,610,?,?,?
14105,'2020/02/19 12:03:56:485',24,122,632,765,3,1,2,2,?,?,610,?,?,?
14106,'2020/02/19 12:03:56:486',24,122,632,765,3,1,2,2,?,?,610,?,?,?
14107,'2020/02/19 12:03:56:486',24,122,632,765,3,1,2,2,?,?,610,?,?,?
14108,'2020/02/19 12:03:56:486',24,122,632,765,3,1,2,2,?,?,610,?,?,?
14109,'2020/02/19 12:03:56:487',24,122,632,765,3,1,2,2,?,?,610,?,?,?
14110,'2020/02/19 12:03:56:535',24,122,632,765,3,1,2,2,?,?,610,?,?,?
14111,'2020/02/19 12:03:56:535',24,122,650,765,3,1,2,2,?,?,610,?,?,?
14112,'2020/02/19 12:03:56:535',24,122,650,788,3,1,2,2,?,?,610,?,?,?
14113,'2020/02/19 12:03:56:535',24,122,650,788,3,1,2,2,?,?,610,?,?,?
14114,'2020/02/19 12:03:56:535',24,122,650,788,3,1,2,2,?,?,610,?,?,?
14115,'2020/02/19 12:03:56:536',24,122,650,788,3,1,2,2,?,?,610,?,?,?
14116,'2020/02/19 12:03:56:536',24,122,650,788,3,1,2,2,?,?,610,?,?,?
14117,'2020/02/19 12:03:56:598',24,121,650,788,3,1,2,2,?,?,610,?,?,?
14118,'2020/02/19 12:03:56:598',24,121,622,788,3,1,2,2,?,?,610,?,?,?
14119,'2020/02/19 12:03:56:598',24,121,622,824,3,1,2,2,?,?,610,?,?,?
14120,'2020/02/19 12:03:56:599',24,121,622,824,3,1,2,2,?,?,610,?,?,?
14121,'2020/02/19 12:03:56:599',24,121,622,824,3,2,2,2,?,?,610,?,?,?
14122,'2020/02/19 12:03:56:600',24,121,622,824,3,2,2,2,?,?,610,?,?,?
14123,'2020/02/19 12:03:56:600',24,121,622,824,3,2,2,2,?,?,610,?,?,?
14124,'2020/02/19 12:03:56:641',24,125,622,824,3,2,2,2,?,?,610,?,?,?
14125,'2020/02/19 12:03:56:641',24,125,607,824,3,2,2,2,?,?,610,?,?,?
14126,'2020/02/19 12:03:56:642',24,125,607,811,3,2,2,2,?,?,610,?,?,?
14127,'2020/02/19 12:03:56:642',24,125,607,811,3,2,2,2,?,?,610,?,?,?
14128,'2020/02/19 12:03:56:642',24,125,607,811,3,1,2,2,?,?,610,?,?,?
14129,'2020/02/19 12:03:56:643',24,125,607,811,3,1,2,2,?,?,610,?,?,?
14130,'2020/02/19 12:03:56:643',24,125,607,811,3,1,2,2,?,?,610,?,?,?
14131,'2020/02/19 12:03:56:698',24,135,607,811,3,1,2,2,?,?,610,?,?,?
14132,'2020/02/19 12:03:56:698',24,135,613,811,3,1,2,2,?,?,610,?,?,?
14133,'2020/02/19 12:03:56:699',24,135,613,818,3,1,2,2,?,?,610,?,?,?
14134,'2020/02/19 12:03:56:699',24,135,613,818,3,1,2,2,?,?,610,?,?,?
14135,'2020/02/19 12:03:56:699',24,135,613,818,3,1,2,2,?,?,610,?,?,?
14136,'2020/02/19 12:03:56:699',24,135,613,818,3,1,2,2,?,?,610,?,?,?
14137,'2020/02/19 12:03:56:699',24,135,613,818,3,1,2,2,?,?,610,?,?,?
14138,'2020/02/19 12:03:56:742',24,150,613,818,3,1,2,2,?,?,610,?,?,?
14139,'2020/02/19 12:03:56:742',24,150,598,818,3,1,2,2,?,?,610,?,?,?
14140,'2020/02/19 12:03:56:743',24,150,598,848,3,1,2,2,?,?,610,?,?,?
14141,'2020/02/19 12:03:56:743',24,150,598,848,3,1,2,2,?,?,610,?,?,?
14142,'2020/02/19 12:03:56:743',24,150,598,848,3,2,2,2,?,?,610,?,?,?
14143,'2020/02/19 12:03:56:743',24,150,598,848,3,2,2,2,?,?,610,?,?,?
14144,'2020/02/19 12:03:56:744',24,150,598,848,3,2,2,2,?,?,610,?,?,?
14145,'2020/02/19 12:03:56:824',24,168,598,848,3,2,2,2,?,?,610,?,?,?
14146,'2020/02/19 12:03:56:824',24,168,596,848,3,2,2,2,?,?,610,?,?,?
14147,'2020/02/19 12:03:56:824',24,168,596,810,3,2,2,2,?,?,610,?,?,?
14148,'2020/02/19 12:03:56:824',24,168,596,810,3,2,2,2,?,?,610,?,?,?
14149,'2020/02/19 12:03:56:824',24,168,596,810,3,1,2,2,?,?,610,?,?,?
14150,'2020/02/19 12:03:56:824',24,168,596,810,3,1,2,2,?,?,610,?,?,?
14151,'2020/02/19 12:03:56:825',24,168,596,810,3,1,2,2,?,?,610,?,?,?
14152,'2020/02/19 12:03:56:852',24,188,596,810,3,1,2,2,?,?,610,?,?,?
14153,'2020/02/19 12:03:56:852',24,188,586,810,3,1,2,2,?,?,610,?,?,?
14154,'2020/02/19 12:03:56:852',24,188,586,796,3,1,2,2,?,?,610,?,?,?
14155,'2020/02/19 12:03:56:852',24,188,586,796,3,1,2,2,?,?,610,?,?,?
14156,'2020/02/19 12:03:56:852',24,188,586,796,3,1,2,2,?,?,610,?,?,?
14157,'2020/02/19 12:03:56:852',24,188,586,796,3,1,2,2,?,?,610,?,?,?
14158,'2020/02/19 12:03:56:852',24,188,586,796,3,1,2,2,?,?,610,?,?,?
14159,'2020/02/19 12:03:56:906',24,206,586,796,3,1,2,2,?,?,610,?,?,?
14160,'2020/02/19 12:03:56:907',24,206,552,796,3,1,2,2,?,?,610,?,?,?
14161,'2020/02/19 12:03:56:907',24,206,552,756,3,1,2,2,?,?,610,?,?,?
14162,'2020/02/19 12:03:56:907',24,206,552,756,3,1,2,2,?,?,610,?,?,?
14163,'2020/02/19 12:03:56:908',24,206,552,756,3,1,2,2,?,?,610,?,?,?
14164,'2020/02/19 12:03:56:908',24,206,552,756,3,1,2,2,?,?,610,?,?,?
14165,'2020/02/19 12:03:56:908',24,206,552,756,3,1,2,2,?,?,610,?,?,?
14166,'2020/02/19 12:03:56:951',24,222,552,756,3,1,2,2,?,?,610,?,?,?
14167,'2020/02/19 12:03:56:951',24,222,528,756,3,1,2,2,?,?,610,?,?,?
14168,'2020/02/19 12:03:56:952',24,222,528,731,3,1,2,2,?,?,610,?,?,?
14169,'2020/02/19 12:03:56:952',24,222,528,731,4,1,2,2,?,?,610,?,?,?
14170,'2020/02/19 12:03:56:952',24,222,528,731,4,2,2,2,?,?,610,?,?,?
14171,'2020/02/19 12:03:56:952',24,222,528,731,4,2,2,2,?,?,610,?,?,?
14172,'2020/02/19 12:03:56:953',24,222,528,731,4,2,2,2,?,?,610,?,?,?
14173,'2020/02/19 12:03:57:024',24,237,528,731,4,2,2,2,?,?,610,?,?,?
14174,'2020/02/19 12:03:57:024',24,237,550,731,4,2,2,2,?,?,610,?,?,?
14175,'2020/02/19 12:03:57:024',24,237,550,702,4,2,2,2,?,?,610,?,?,?
14176,'2020/02/19 12:03:57:025',24,237,550,702,3,2,2,2,?,?,610,?,?,?
14177,'2020/02/19 12:03:57:025',24,237,550,702,3,2,2,2,?,?,610,?,?,?
14178,'2020/02/19 12:03:57:026',24,237,550,702,3,2,2,2,?,?,610,?,?,?
14179,'2020/02/19 12:03:57:026',24,237,550,702,3,2,2,2,?,?,610,?,?,?
14180,'2020/02/19 12:03:57:065',24,250,550,702,3,2,2,2,?,?,610,?,?,?
14181,'2020/02/19 12:03:57:066',24,250,540,702,3,2,2,2,?,?,610,?,?,?
14182,'2020/02/19 12:03:57:066',24,250,540,708,3,2,2,2,?,?,610,?,?,?
14183,'2020/02/19 12:03:57:066',24,250,540,708,3,2,2,2,?,?,610,?,?,?
14184,'2020/02/19 12:03:57:066',24,250,540,708,3,2,2,2,?,?,610,?,?,?
14185,'2020/02/19 12:03:57:066',24,250,540,708,3,2,2,2,?,?,610,?,?,?
14186,'2020/02/19 12:03:57:066',24,250,540,708,3,2,2,2,?,?,610,?,?,?
14187,'2020/02/19 12:03:57:139',24,260,540,708,3,2,2,2,?,?,610,?,?,?
14188,'2020/02/19 12:03:57:139',24,260,550,708,3,2,2,2,?,?,610,?,?,?
14189,'2020/02/19 12:03:57:140',24,260,550,693,3,2,2,2,?,?,610,?,?,?
14190,'2020/02/19 12:03:57:140',24,260,550,693,3,2,2,2,?,?,610,?,?,?
14191,'2020/02/19 12:03:57:140',24,260,550,693,3,2,2,2,?,?,610,?,?,?
14192,'2020/02/19 12:03:57:140',24,260,550,693,3,2,2,2,?,?,610,?,?,?
14193,'2020/02/19 12:03:57:141',24,260,550,693,3,2,2,2,?,?,610,?,?,?
14194,'2020/02/19 12:03:57:166',24,267,550,693,3,2,2,2,?,?,610,?,?,?
14195,'2020/02/19 12:03:57:166',24,267,552,693,3,2,2,2,?,?,610,?,?,?
14196,'2020/02/19 12:03:57:166',24,267,552,682,3,2,2,2,?,?,610,?,?,?
14197,'2020/02/19 12:03:57:166',24,267,552,682,4,2,2,2,?,?,610,?,?,?
14198,'2020/02/19 12:03:57:167',24,267,552,682,4,2,2,2,?,?,610,?,?,?
14199,'2020/02/19 12:03:57:167',24,267,552,682,4,2,2,2,?,?,610,?,?,?
14200,'2020/02/19 12:03:57:167',24,267,552,682,4,2,2,2,?,?,610,?,?,?
14201,'2020/02/19 12:03:57:233',24,268,552,682,4,2,2,2,?,?,610,?,?,?
14202,'2020/02/19 12:03:57:233',24,268,546,682,4,2,2,2,?,?,610,?,?,?
14203,'2020/02/19 12:03:57:234',24,268,546,677,4,2,2,2,?,?,610,?,?,?
14204,'2020/02/19 12:03:57:234',24,268,546,677,4,2,2,2,?,?,610,?,?,?
14205,'2020/02/19 12:03:57:234',24,268,546,677,4,2,2,2,?,?,610,?,?,?
14206,'2020/02/19 12:03:57:235',24,268,546,677,4,2,2,2,?,?,610,?,?,?
14207,'2020/02/19 12:03:57:236',24,268,546,677,4,2,2,2,?,?,610,?,?,?
14208,'2020/02/19 12:03:57:326',24,264,546,677,4,2,2,2,?,?,610,?,?,?
14209,'2020/02/19 12:03:57:327',24,264,548,677,4,2,2,2,?,?,610,?,?,?
14210,'2020/02/19 12:03:57:327',24,264,548,651,4,2,2,2,?,?,610,?,?,?
14211,'2020/02/19 12:03:57:327',24,264,548,651,3,2,2,2,?,?,610,?,?,?
14212,'2020/02/19 12:03:57:327',24,264,548,651,3,2,2,2,?,?,610,?,?,?
14213,'2020/02/19 12:03:57:327',24,264,548,651,3,2,2,2,?,?,610,?,?,?
14214,'2020/02/19 12:03:57:328',24,264,548,651,3,2,2,3,?,?,610,?,?,?
14215,'2020/02/19 12:03:57:332',24,256,548,651,3,2,2,3,?,?,610,?,?,?
14216,'2020/02/19 12:03:57:332',24,256,572,651,3,2,2,3,?,?,610,?,?,?
14217,'2020/02/19 12:03:57:333',24,256,572,661,3,2,2,3,?,?,610,?,?,?
14218,'2020/02/19 12:03:57:333',24,256,572,661,3,2,2,3,?,?,610,?,?,?
14219,'2020/02/19 12:03:57:333',24,256,572,661,3,1,2,3,?,?,610,?,?,?
14220,'2020/02/19 12:03:57:334',24,256,572,661,3,1,2,3,?,?,610,?,?,?
14221,'2020/02/19 12:03:57:334',24,256,572,661,3,1,2,2,?,?,610,?,?,?
14222,'2020/02/19 12:03:57:382',24,245,572,661,3,1,2,2,?,?,610,?,?,?
14223,'2020/02/19 12:03:57:382',24,245,583,661,3,1,2,2,?,?,610,?,?,?
14224,'2020/02/19 12:03:57:383',24,245,583,651,3,1,2,2,?,?,610,?,?,?
14225,'2020/02/19 12:03:57:383',24,245,583,651,3,1,2,2,?,?,610,?,?,?
14226,'2020/02/19 12:03:57:383',24,245,583,651,3,1,2,2,?,?,610,?,?,?
14227,'2020/02/19 12:03:57:383',24,245,583,651,3,1,2,2,?,?,610,?,?,?
14228,'2020/02/19 12:03:57:383',24,245,583,651,3,1,2,2,?,?,610,?,?,?
14229,'2020/02/19 12:03:57:450',24,231,583,651,3,1,2,2,?,?,610,?,?,?
14230,'2020/02/19 12:03:57:450',24,231,577,651,3,1,2,2,?,?,610,?,?,?
14231,'2020/02/19 12:03:57:450',24,231,577,642,3,1,2,2,?,?,610,?,?,?
14232,'2020/02/19 12:03:57:450',24,231,577,642,3,1,2,2,?,?,610,?,?,?
14233,'2020/02/19 12:03:57:450',24,231,577,642,3,2,2,2,?,?,610,?,?,?
14234,'2020/02/19 12:03:57:450',24,231,577,642,3,2,1,2,?,?,610,?,?,?
14235,'2020/02/19 12:03:57:451',24,231,577,642,3,2,1,2,?,?,610,?,?,?
14236,'2020/02/19 12:03:57:522',24,216,577,642,3,2,1,2,?,?,610,?,?,?
14237,'2020/02/19 12:03:57:522',24,216,613,642,3,2,1,2,?,?,610,?,?,?
14238,'2020/02/19 12:03:57:522',24,216,613,645,3,2,1,2,?,?,610,?,?,?
14239,'2020/02/19 12:03:57:522',24,216,613,645,3,2,1,2,?,?,610,?,?,?
14240,'2020/02/19 12:03:57:523',24,216,613,645,3,2,1,2,?,?,610,?,?,?
14241,'2020/02/19 12:03:57:523',24,216,613,645,3,2,1,2,?,?,610,?,?,?
14242,'2020/02/19 12:03:57:523',24,216,613,645,3,2,1,2,?,?,610,?,?,?
14243,'2020/02/19 12:03:57:575',24,202,613,645,3,2,1,2,?,?,610,?,?,?
14244,'2020/02/19 12:03:57:575',24,202,574,645,3,2,1,2,?,?,610,?,?,?
14245,'2020/02/19 12:03:57:575',24,202,574,691,3,2,1,2,?,?,610,?,?,?
14246,'2020/02/19 12:03:57:575',24,202,574,691,3,2,1,2,?,?,610,?,?,?
14247,'2020/02/19 12:03:57:576',24,202,574,691,3,1,1,2,?,?,610,?,?,?
14248,'2020/02/19 12:03:57:576',24,202,574,691,3,1,1,2,?,?,610,?,?,?
14249,'2020/02/19 12:03:57:576',24,202,574,691,3,1,1,2,?,?,610,?,?,?
14250,'2020/02/19 12:03:57:590',24,188,574,691,3,1,1,2,?,?,610,?,?,?
14251,'2020/02/19 12:03:57:590',24,188,583,691,3,1,1,2,?,?,610,?,?,?
14252,'2020/02/19 12:03:57:591',24,188,583,700,3,1,1,2,?,?,610,?,?,?
14253,'2020/02/19 12:03:57:591',24,188,583,700,3,1,1,2,?,?,610,?,?,?
14254,'2020/02/19 12:03:57:591',24,188,583,700,3,2,1,2,?,?,610,?,?,?
14255,'2020/02/19 12:03:57:592',24,188,583,700,3,2,1,2,?,?,610,?,?,?
14256,'2020/02/19 12:03:57:592',24,188,583,700,3,2,1,2,?,?,610,?,?,?
14257,'2020/02/19 12:03:57:638',24,174,583,700,3,2,1,2,?,?,610,?,?,?
14258,'2020/02/19 12:03:57:639',24,174,582,700,3,2,1,2,?,?,610,?,?,?
14259,'2020/02/19 12:03:57:639',24,174,582,691,3,2,1,2,?,?,610,?,?,?
14260,'2020/02/19 12:03:57:640',24,174,582,691,3,2,1,2,?,?,610,?,?,?
14261,'2020/02/19 12:03:57:640',24,174,582,691,3,1,1,2,?,?,610,?,?,?
14262,'2020/02/19 12:03:57:640',24,174,582,691,3,1,1,2,?,?,610,?,?,?
14263,'2020/02/19 12:03:57:641',24,174,582,691,3,1,1,2,?,?,610,?,?,?
14264,'2020/02/19 12:03:57:750',24,160,582,691,3,1,1,2,?,?,610,?,?,?
14265,'2020/02/19 12:03:57:750',24,160,560,691,3,1,1,2,?,?,610,?,?,?
14266,'2020/02/19 12:03:57:750',24,160,560,731,3,1,1,2,?,?,610,?,?,?
14267,'2020/02/19 12:03:57:751',24,160,560,731,3,1,1,2,?,?,610,?,?,?
14268,'2020/02/19 12:03:57:751',24,160,560,731,3,1,1,2,?,?,610,?,?,?
14269,'2020/02/19 12:03:57:752',24,160,560,731,3,1,1,2,?,?,610,?,?,?
14270,'2020/02/19 12:03:57:752',24,160,560,731,3,1,1,2,?,?,610,?,?,?
14271,'2020/02/19 12:03:57:752',24,146,560,731,3,1,1,2,?,?,610,?,?,?
14272,'2020/02/19 12:03:57:752',24,146,555,731,3,1,1,2,?,?,610,?,?,?
14273,'2020/02/19 12:03:57:753',24,146,555,753,3,1,1,2,?,?,610,?,?,?
14274,'2020/02/19 12:03:57:753',24,146,555,753,3,1,1,2,?,?,610,?,?,?
14275,'2020/02/19 12:03:57:753',24,146,555,753,3,2,1,2,?,?,610,?,?,?
14276,'2020/02/19 12:03:57:754',24,146,555,753,3,2,1,2,?,?,610,?,?,?
14277,'2020/02/19 12:03:57:754',24,146,555,753,3,2,1,2,?,?,610,?,?,?
14278,'2020/02/19 12:03:57:819',24,134,555,753,3,2,1,2,?,?,610,?,?,?
14279,'2020/02/19 12:03:57:819',24,134,569,753,3,2,1,2,?,?,610,?,?,?
14280,'2020/02/19 12:03:57:819',24,134,569,767,3,2,1,2,?,?,610,?,?,?
14281,'2020/02/19 12:03:57:820',24,134,569,767,3,2,1,2,?,?,610,?,?,?
14282,'2020/02/19 12:03:57:820',24,134,569,767,3,2,1,2,?,?,610,?,?,?
14283,'2020/02/19 12:03:57:820',24,134,569,767,3,2,1,2,?,?,610,?,?,?
14284,'2020/02/19 12:03:57:820',24,134,569,767,3,2,1,2,?,?,610,?,?,?
14285,'2020/02/19 12:03:57:862',24,123,569,767,3,2,1,2,?,?,610,?,?,?
14286,'2020/02/19 12:03:57:863',24,123,533,767,3,2,1,2,?,?,610,?,?,?
14287,'2020/02/19 12:03:57:863',24,123,533,778,3,2,1,2,?,?,610,?,?,?
14288,'2020/02/19 12:03:57:863',24,123,533,778,3,2,1,2,?,?,610,?,?,?
14289,'2020/02/19 12:03:57:863',24,123,533,778,3,2,1,2,?,?,610,?,?,?
14290,'2020/02/19 12:03:57:864',24,123,533,778,3,2,1,2,?,?,610,?,?,?
14291,'2020/02/19 12:03:57:864',24,123,533,778,3,2,1,1,?,?,610,?,?,?
14292,'2020/02/19 12:03:57:902',24,114,533,778,3,2,1,1,?,?,610,?,?,?
14293,'2020/02/19 12:03:57:902',24,114,516,778,3,2,1,1,?,?,610,?,?,?
