@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute processing-1 numeric
@attribute processing-2 numeric
@attribute processing-3 numeric
@attribute processing-4 numeric
@attribute processing-5 numeric
@attribute processing-6 numeric
@attribute processing-7 numeric

@data
5293,'2019/12/17 19:22:05:054',29,239,87,490,902,903,4,8,?,?,?,?,?,?,?
5294,'2019/12/17 19:22:05:054',29,239,83,490,902,903,4,8,?,?,?,?,?,?,?
5295,'2019/12/17 19:22:05:054',29,239,83,492,902,903,4,8,?,?,?,?,?,?,?
5296,'2019/12/17 19:22:05:054',29,239,83,492,902,903,4,8,?,?,?,?,?,?,?
5297,'2019/12/17 19:22:05:054',29,239,83,492,902,903,4,8,?,?,?,?,?,?,?
5298,'2019/12/17 19:22:05:055',29,239,83,492,902,903,4,8,?,?,?,?,?,?,?
5299,'2019/12/17 19:22:05:055',29,239,83,492,902,903,4,9,?,?,?,?,?,?,?
5300,'2019/12/17 19:22:05:101',29,241,83,492,902,903,4,9,?,?,?,?,?,?,?
5301,'2019/12/17 19:22:05:101',29,241,81,492,902,903,4,9,?,?,?,?,?,?,?
5302,'2019/12/17 19:22:05:101',29,241,81,500,902,903,4,9,?,?,?,?,?,?,?
5303,'2019/12/17 19:22:05:101',29,241,81,500,902,903,4,9,?,?,?,?,?,?,?
5304,'2019/12/17 19:22:05:101',29,241,81,500,902,903,4,9,?,?,?,?,?,?,?
5305,'2019/12/17 19:22:05:101',29,241,81,500,902,903,4,9,?,?,?,?,?,?,?
5306,'2019/12/17 19:22:05:101',29,241,81,500,902,903,4,9,?,?,?,?,?,?,?
5307,'2019/12/17 19:22:05:149',29,238,81,500,902,903,4,9,?,?,?,?,?,?,?
5308,'2019/12/17 19:22:05:149',29,238,78,500,902,903,4,9,?,?,?,?,?,?,?
5309,'2019/12/17 19:22:05:149',29,238,78,512,902,903,4,9,?,?,?,?,?,?,?
5310,'2019/12/17 19:22:05:149',29,238,78,512,902,903,4,9,?,?,?,?,?,?,?
5311,'2019/12/17 19:22:05:149',29,238,78,512,902,903,4,9,?,?,?,?,?,?,?
5312,'2019/12/17 19:22:05:149',29,238,78,512,902,903,4,9,?,?,?,?,?,?,?
5313,'2019/12/17 19:22:05:149',29,238,78,512,902,903,4,9,?,?,?,?,?,?,?
5314,'2019/12/17 19:22:05:201',29,274,78,512,902,903,4,9,?,?,?,?,?,?,?
5315,'2019/12/17 19:22:05:201',29,274,76,512,902,903,4,9,?,?,?,?,?,?,?
5316,'2019/12/17 19:22:05:201',29,274,76,511,902,903,4,9,?,?,?,?,?,?,?
5317,'2019/12/17 19:22:05:202',29,274,76,511,903,903,4,9,?,?,?,?,?,?,?
5318,'2019/12/17 19:22:05:202',29,274,76,511,903,903,4,9,?,?,?,?,?,?,?
5319,'2019/12/17 19:22:05:202',29,274,76,511,903,903,4,9,?,?,?,?,?,?,?
5320,'2019/12/17 19:22:05:202',29,274,76,511,903,903,4,9,?,?,?,?,?,?,?
5321,'2019/12/17 19:22:05:244',29,302,76,511,903,903,4,9,?,?,?,?,?,?,?
5322,'2019/12/17 19:22:05:244',29,302,72,511,903,903,4,9,?,?,?,?,?,?,?
5323,'2019/12/17 19:22:05:245',29,302,72,491,903,903,4,9,?,?,?,?,?,?,?
5324,'2019/12/17 19:22:05:245',29,302,72,491,903,903,4,9,?,?,?,?,?,?,?
5325,'2019/12/17 19:22:05:245',29,302,72,491,903,903,4,9,?,?,?,?,?,?,?
5326,'2019/12/17 19:22:05:245',29,302,72,491,903,903,4,9,?,?,?,?,?,?,?
5327,'2019/12/17 19:22:05:245',29,302,72,491,903,903,4,9,?,?,?,?,?,?,?
5328,'2019/12/17 19:22:05:301',29,328,72,491,903,903,4,9,?,?,?,?,?,?,?
5329,'2019/12/17 19:22:05:301',29,328,68,491,903,903,4,9,?,?,?,?,?,?,?
5330,'2019/12/17 19:22:05:301',29,328,68,481,903,903,4,9,?,?,?,?,?,?,?
5331,'2019/12/17 19:22:05:301',29,328,68,481,902,903,4,9,?,?,?,?,?,?,?
5332,'2019/12/17 19:22:05:301',29,328,68,481,902,903,4,9,?,?,?,?,?,?,?
5333,'2019/12/17 19:22:05:301',29,328,68,481,902,903,4,9,?,?,?,?,?,?,?
5334,'2019/12/17 19:22:05:301',29,328,68,481,902,903,4,9,?,?,?,?,?,?,?
5335,'2019/12/17 19:22:05:342',29,339,68,481,902,903,4,9,?,?,?,?,?,?,?
5336,'2019/12/17 19:22:05:342',29,339,62,481,902,903,4,9,?,?,?,?,?,?,?
5337,'2019/12/17 19:22:05:342',29,339,62,458,902,903,4,9,?,?,?,?,?,?,?
5338,'2019/12/17 19:22:05:342',29,339,62,458,902,903,4,9,?,?,?,?,?,?,?
5339,'2019/12/17 19:22:05:342',29,339,62,458,902,903,4,9,?,?,?,?,?,?,?
5340,'2019/12/17 19:22:05:342',29,339,62,458,902,903,4,9,?,?,?,?,?,?,?
5341,'2019/12/17 19:22:05:342',29,339,62,458,902,903,4,9,?,?,?,?,?,?,?
5342,'2019/12/17 19:22:05:395',29,331,62,458,902,903,4,9,?,?,?,?,?,?,?
5343,'2019/12/17 19:22:05:395',29,331,56,458,902,903,4,9,?,?,?,?,?,?,?
5344,'2019/12/17 19:22:05:395',29,331,56,464,902,903,4,9,?,?,?,?,?,?,?
5345,'2019/12/17 19:22:05:395',29,331,56,464,902,903,4,9,?,?,?,?,?,?,?
5346,'2019/12/17 19:22:05:395',29,331,56,464,902,903,4,9,?,?,?,?,?,?,?
5347,'2019/12/17 19:22:05:395',29,331,56,464,902,903,4,9,?,?,?,?,?,?,?
5348,'2019/12/17 19:22:05:395',29,331,56,464,902,903,4,8,?,?,?,?,?,?,?
5349,'2019/12/17 19:22:05:444',29,338,56,464,902,903,4,8,?,?,?,?,?,?,?
5350,'2019/12/17 19:22:05:445',29,338,49,464,902,903,4,8,?,?,?,?,?,?,?
5351,'2019/12/17 19:22:05:445',29,338,49,456,902,903,4,8,?,?,?,?,?,?,?
5352,'2019/12/17 19:22:05:445',29,338,49,456,902,903,4,8,?,?,?,?,?,?,?
5353,'2019/12/17 19:22:05:445',29,338,49,456,902,903,4,8,?,?,?,?,?,?,?
5354,'2019/12/17 19:22:05:445',29,338,49,456,902,903,4,8,?,?,?,?,?,?,?
5355,'2019/12/17 19:22:05:445',29,338,49,456,902,903,4,8,?,?,?,?,?,?,?
5356,'2019/12/17 19:22:05:486',29,340,49,456,902,903,4,8,?,?,?,?,?,?,?
5357,'2019/12/17 19:22:05:486',29,340,44,456,902,903,4,8,?,?,?,?,?,?,?
5358,'2019/12/17 19:22:05:486',29,340,44,440,902,903,4,8,?,?,?,?,?,?,?
5359,'2019/12/17 19:22:05:486',29,340,44,440,903,903,4,8,?,?,?,?,?,?,?
5360,'2019/12/17 19:22:05:486',29,340,44,440,903,903,4,8,?,?,?,?,?,?,?
5361,'2019/12/17 19:22:05:486',29,340,44,440,903,903,4,8,?,?,?,?,?,?,?
5362,'2019/12/17 19:22:05:486',29,340,44,440,903,903,4,9,?,?,?,?,?,?,?
5363,'2019/12/17 19:22:05:532',29,352,44,440,903,903,4,9,?,?,?,?,?,?,?
5364,'2019/12/17 19:22:05:532',29,352,39,440,903,903,4,9,?,?,?,?,?,?,?
5365,'2019/12/17 19:22:05:532',29,352,39,426,903,903,4,9,?,?,?,?,?,?,?
5366,'2019/12/17 19:22:05:532',29,352,39,426,903,903,4,9,?,?,?,?,?,?,?
5367,'2019/12/17 19:22:05:532',29,352,39,426,903,903,4,9,?,?,?,?,?,?,?
5368,'2019/12/17 19:22:05:532',29,352,39,426,903,903,4,9,?,?,?,?,?,?,?
5369,'2019/12/17 19:22:05:532',29,352,39,426,903,903,4,9,?,?,?,?,?,?,?
5370,'2019/12/17 19:22:05:581',29,353,39,426,903,903,4,9,?,?,?,?,?,?,?
5371,'2019/12/17 19:22:05:581',29,353,36,426,903,903,4,9,?,?,?,?,?,?,?
5372,'2019/12/17 19:22:05:581',29,353,36,450,903,903,4,9,?,?,?,?,?,?,?
5373,'2019/12/17 19:22:05:581',29,353,36,450,903,903,4,9,?,?,?,?,?,?,?
5374,'2019/12/17 19:22:05:581',29,353,36,450,903,903,4,9,?,?,?,?,?,?,?
5375,'2019/12/17 19:22:05:581',29,353,36,450,903,903,4,9,?,?,?,?,?,?,?
5376,'2019/12/17 19:22:05:581',29,353,36,450,903,903,4,8,?,?,?,?,?,?,?
5377,'2019/12/17 19:22:05:630',29,358,36,450,903,903,4,8,?,?,?,?,?,?,?
5378,'2019/12/17 19:22:05:630',29,358,33,450,903,903,4,8,?,?,?,?,?,?,?
5379,'2019/12/17 19:22:05:630',29,358,33,452,903,903,4,8,?,?,?,?,?,?,?
5380,'2019/12/17 19:22:05:630',29,358,33,452,903,903,4,8,?,?,?,?,?,?,?
5381,'2019/12/17 19:22:05:630',29,358,33,452,903,903,4,8,?,?,?,?,?,?,?
5382,'2019/12/17 19:22:05:630',29,358,33,452,903,903,4,8,?,?,?,?,?,?,?
5383,'2019/12/17 19:22:05:630',29,358,33,452,903,903,4,8,?,?,?,?,?,?,?
5384,'2019/12/17 19:22:05:676',29,341,33,452,903,903,4,8,?,?,?,?,?,?,?
5385,'2019/12/17 19:22:05:676',29,341,31,452,903,903,4,8,?,?,?,?,?,?,?
5386,'2019/12/17 19:22:05:676',29,341,31,454,903,903,4,8,?,?,?,?,?,?,?
5387,'2019/12/17 19:22:05:676',29,341,31,454,903,903,4,8,?,?,?,?,?,?,?
5388,'2019/12/17 19:22:05:676',29,341,31,454,903,903,4,8,?,?,?,?,?,?,?
5389,'2019/12/17 19:22:05:676',29,341,31,454,903,903,4,8,?,?,?,?,?,?,?
5390,'2019/12/17 19:22:05:676',29,341,31,454,903,903,4,8,?,?,?,?,?,?,?
5391,'2019/12/17 19:22:05:724',29,321,31,454,903,903,4,8,?,?,?,?,?,?,?
5392,'2019/12/17 19:22:05:724',29,321,31,454,903,903,4,8,?,?,?,?,?,?,?
5393,'2019/12/17 19:22:05:724',29,321,31,463,903,903,4,8,?,?,?,?,?,?,?
5394,'2019/12/17 19:22:05:724',29,321,31,463,903,903,4,8,?,?,?,?,?,?,?
5395,'2019/12/17 19:22:05:724',29,321,31,463,903,903,4,8,?,?,?,?,?,?,?
5396,'2019/12/17 19:22:05:724',29,321,31,463,903,903,4,8,?,?,?,?,?,?,?
5397,'2019/12/17 19:22:05:724',29,321,31,463,903,903,4,9,?,?,?,?,?,?,?
5398,'2019/12/17 19:22:05:772',29,302,31,463,903,903,4,9,?,?,?,?,?,?,?
5399,'2019/12/17 19:22:05:772',29,302,30,463,903,903,4,9,?,?,?,?,?,?,?
5400,'2019/12/17 19:22:05:772',29,302,30,457,903,903,4,9,?,?,?,?,?,?,?
5401,'2019/12/17 19:22:05:772',29,302,30,457,903,903,4,9,?,?,?,?,?,?,?
5402,'2019/12/17 19:22:05:772',29,302,30,457,903,903,4,9,?,?,?,?,?,?,?
5403,'2019/12/17 19:22:05:772',29,302,30,457,903,903,4,9,?,?,?,?,?,?,?
5404,'2019/12/17 19:22:05:772',29,302,30,457,903,903,4,8,?,?,?,?,?,?,?
5405,'2019/12/17 19:22:05:819',29,290,30,457,903,903,4,8,?,?,?,?,?,?,?
5406,'2019/12/17 19:22:05:819',29,290,30,457,903,903,4,8,?,?,?,?,?,?,?
5407,'2019/12/17 19:22:05:820',29,290,30,470,903,903,4,8,?,?,?,?,?,?,?
5408,'2019/12/17 19:22:05:820',29,290,30,470,903,903,4,8,?,?,?,?,?,?,?
5409,'2019/12/17 19:22:05:820',29,290,30,470,903,903,4,8,?,?,?,?,?,?,?
5410,'2019/12/17 19:22:05:820',29,290,30,470,903,903,4,8,?,?,?,?,?,?,?
5411,'2019/12/17 19:22:05:820',29,290,30,470,903,903,4,8,?,?,?,?,?,?,?
5412,'2019/12/17 19:22:05:867',29,293,30,470,903,903,4,8,?,?,?,?,?,?,?
5413,'2019/12/17 19:22:05:868',29,293,30,470,903,903,4,8,?,?,?,?,?,?,?
5414,'2019/12/17 19:22:05:868',29,293,30,497,903,903,4,8,?,?,?,?,?,?,?
5415,'2019/12/17 19:22:05:868',29,293,30,497,903,903,4,8,?,?,?,?,?,?,?
5416,'2019/12/17 19:22:05:868',29,293,30,497,903,903,4,8,?,?,?,?,?,?,?
5417,'2019/12/17 19:22:05:868',29,293,30,497,903,903,4,8,?,?,?,?,?,?,?
5418,'2019/12/17 19:22:05:868',29,293,30,497,903,903,4,8,?,?,?,?,?,?,?
5419,'2019/12/17 19:22:05:915',29,286,30,497,903,903,4,8,?,?,?,?,?,?,?
5420,'2019/12/17 19:22:05:916',29,286,30,497,903,903,4,8,?,?,?,?,?,?,?
5421,'2019/12/17 19:22:05:916',29,286,30,528,903,903,4,8,?,?,?,?,?,?,?
5422,'2019/12/17 19:22:05:916',29,286,30,528,903,903,4,8,?,?,?,?,?,?,?
5423,'2019/12/17 19:22:05:916',29,286,30,528,903,903,4,8,?,?,?,?,?,?,?
5424,'2019/12/17 19:22:05:916',29,286,30,528,903,903,4,8,?,?,?,?,?,?,?
5425,'2019/12/17 19:22:05:916',29,286,30,528,903,903,4,8,?,?,?,?,?,?,?
5426,'2019/12/17 19:22:05:966',29,289,30,528,903,903,4,8,?,?,?,?,?,?,?
5427,'2019/12/17 19:22:05:966',29,289,30,528,903,903,4,8,?,?,?,?,?,?,?
5428,'2019/12/17 19:22:05:966',29,289,30,542,903,903,4,8,?,?,?,?,?,?,?
5429,'2019/12/17 19:22:05:966',29,289,30,542,903,903,4,8,?,?,?,?,?,?,?
5430,'2019/12/17 19:22:05:966',29,289,30,542,903,903,4,8,?,?,?,?,?,?,?
5431,'2019/12/17 19:22:05:966',29,289,30,542,903,903,4,8,?,?,?,?,?,?,?
5432,'2019/12/17 19:22:05:966',29,289,30,542,903,903,4,8,?,?,?,?,?,?,?
5433,'2019/12/17 19:22:06:016',29,281,30,542,903,903,4,8,?,?,?,?,?,?,?
5434,'2019/12/17 19:22:06:016',29,281,30,542,903,903,4,8,?,?,?,?,?,?,?
5435,'2019/12/17 19:22:06:016',29,281,30,559,903,903,4,8,?,?,?,?,?,?,?
5436,'2019/12/17 19:22:06:016',29,281,30,559,903,903,4,8,?,?,?,?,?,?,?
5437,'2019/12/17 19:22:06:016',29,281,30,559,903,903,4,8,?,?,?,?,?,?,?
5438,'2019/12/17 19:22:06:016',29,281,30,559,903,903,4,8,?,?,?,?,?,?,?
5439,'2019/12/17 19:22:06:016',29,281,30,559,903,903,4,8,?,?,?,?,?,?,?
5440,'2019/12/17 19:22:06:059',29,280,30,559,903,903,4,8,?,?,?,?,?,?,?
5441,'2019/12/17 19:22:06:059',29,280,30,559,903,903,4,8,?,?,?,?,?,?,?
5442,'2019/12/17 19:22:06:059',29,280,30,565,903,903,4,8,?,?,?,?,?,?,?
5443,'2019/12/17 19:22:06:059',29,280,30,565,903,903,4,8,?,?,?,?,?,?,?
5444,'2019/12/17 19:22:06:059',29,280,30,565,903,903,4,8,?,?,?,?,?,?,?
5445,'2019/12/17 19:22:06:059',29,280,30,565,903,903,4,8,?,?,?,?,?,?,?
5446,'2019/12/17 19:22:06:059',29,280,30,565,903,903,4,9,?,?,?,?,?,?,?
5447,'2019/12/17 19:22:06:115',29,275,30,565,903,903,4,9,?,?,?,?,?,?,?
5448,'2019/12/17 19:22:06:115',29,275,30,565,903,903,4,9,?,?,?,?,?,?,?
5449,'2019/12/17 19:22:06:115',29,275,30,554,903,903,4,9,?,?,?,?,?,?,?
5450,'2019/12/17 19:22:06:115',29,275,30,554,903,903,4,9,?,?,?,?,?,?,?
5451,'2019/12/17 19:22:06:115',29,275,30,554,903,903,4,9,?,?,?,?,?,?,?
5452,'2019/12/17 19:22:06:115',29,275,30,554,903,903,4,9,?,?,?,?,?,?,?
5453,'2019/12/17 19:22:06:115',29,275,30,554,903,903,4,8,?,?,?,?,?,?,?
5454,'2019/12/17 19:22:06:161',29,278,30,554,903,903,4,8,?,?,?,?,?,?,?
5455,'2019/12/17 19:22:06:161',29,278,30,554,903,903,4,8,?,?,?,?,?,?,?
5456,'2019/12/17 19:22:06:161',29,278,30,540,903,903,4,8,?,?,?,?,?,?,?
5457,'2019/12/17 19:22:06:161',29,278,30,540,903,903,4,8,?,?,?,?,?,?,?
5458,'2019/12/17 19:22:06:161',29,278,30,540,903,903,4,8,?,?,?,?,?,?,?
5459,'2019/12/17 19:22:06:161',29,278,30,540,903,903,4,8,?,?,?,?,?,?,?
5460,'2019/12/17 19:22:06:161',29,278,30,540,903,903,4,8,?,?,?,?,?,?,?
5461,'2019/12/17 19:22:06:202',29,269,30,540,903,903,4,8,?,?,?,?,?,?,?
5462,'2019/12/17 19:22:06:203',29,269,30,540,903,903,4,8,?,?,?,?,?,?,?
5463,'2019/12/17 19:22:06:203',29,269,30,516,903,903,4,8,?,?,?,?,?,?,?
5464,'2019/12/17 19:22:06:203',29,269,30,516,903,903,4,8,?,?,?,?,?,?,?
5465,'2019/12/17 19:22:06:203',29,269,30,516,903,903,4,8,?,?,?,?,?,?,?
5466,'2019/12/17 19:22:06:203',29,269,30,516,903,903,4,8,?,?,?,?,?,?,?
5467,'2019/12/17 19:22:06:203',29,269,30,516,903,903,4,8,?,?,?,?,?,?,?
5468,'2019/12/17 19:22:06:250',29,288,30,516,903,903,4,8,?,?,?,?,?,?,?
5469,'2019/12/17 19:22:06:250',29,288,30,516,903,903,4,8,?,?,?,?,?,?,?
5470,'2019/12/17 19:22:06:250',29,288,30,522,903,903,4,8,?,?,?,?,?,?,?
5471,'2019/12/17 19:22:06:250',29,288,30,522,903,903,4,8,?,?,?,?,?,?,?
5472,'2019/12/17 19:22:06:250',29,288,30,522,903,903,4,8,?,?,?,?,?,?,?
5473,'2019/12/17 19:22:06:250',29,288,30,522,903,903,4,8,?,?,?,?,?,?,?
5474,'2019/12/17 19:22:06:250',29,288,30,522,903,903,4,8,?,?,?,?,?,?,?
5475,'2019/12/17 19:22:06:300',29,278,30,522,903,903,4,8,?,?,?,?,?,?,?
5476,'2019/12/17 19:22:06:301',29,278,30,522,903,903,4,8,?,?,?,?,?,?,?
5477,'2019/12/17 19:22:06:301',29,278,30,538,903,903,4,8,?,?,?,?,?,?,?
5478,'2019/12/17 19:22:06:301',29,278,30,538,903,903,4,8,?,?,?,?,?,?,?
5479,'2019/12/17 19:22:06:301',29,278,30,538,903,903,4,8,?,?,?,?,?,?,?
5480,'2019/12/17 19:22:06:301',29,278,30,538,903,903,4,8,?,?,?,?,?,?,?
5481,'2019/12/17 19:22:06:301',29,278,30,538,903,903,4,8,?,?,?,?,?,?,?
5482,'2019/12/17 19:22:06:346',29,281,30,538,903,903,4,8,?,?,?,?,?,?,?
5483,'2019/12/17 19:22:06:346',29,281,30,538,903,903,4,8,?,?,?,?,?,?,?
5484,'2019/12/17 19:22:06:346',29,281,30,529,903,903,4,8,?,?,?,?,?,?,?
5485,'2019/12/17 19:22:06:346',29,281,30,529,903,903,4,8,?,?,?,?,?,?,?
5486,'2019/12/17 19:22:06:346',29,281,30,529,903,903,4,8,?,?,?,?,?,?,?
5487,'2019/12/17 19:22:06:346',29,281,30,529,903,903,4,8,?,?,?,?,?,?,?
5488,'2019/12/17 19:22:06:346',29,281,30,529,903,903,4,8,?,?,?,?,?,?,?
5489,'2019/12/17 19:22:06:394',29,282,30,529,903,903,4,8,?,?,?,?,?,?,?
5490,'2019/12/17 19:22:06:394',29,282,30,529,903,903,4,8,?,?,?,?,?,?,?
5491,'2019/12/17 19:22:06:394',29,282,30,512,903,903,4,8,?,?,?,?,?,?,?
5492,'2019/12/17 19:22:06:394',29,282,30,512,903,903,4,8,?,?,?,?,?,?,?
5493,'2019/12/17 19:22:06:394',29,282,30,512,903,903,4,8,?,?,?,?,?,?,?
5494,'2019/12/17 19:22:06:394',29,282,30,512,903,903,4,8,?,?,?,?,?,?,?
5495,'2019/12/17 19:22:06:394',29,282,30,512,903,903,4,8,?,?,?,?,?,?,?
5496,'2019/12/17 19:22:06:442',29,279,30,512,903,903,4,8,?,?,?,?,?,?,?
5497,'2019/12/17 19:22:06:442',29,279,30,512,903,903,4,8,?,?,?,?,?,?,?
5498,'2019/12/17 19:22:06:442',29,279,30,500,903,903,4,8,?,?,?,?,?,?,?
5499,'2019/12/17 19:22:06:442',29,279,30,500,903,903,4,8,?,?,?,?,?,?,?
5500,'2019/12/17 19:22:06:442',29,279,30,500,903,903,4,8,?,?,?,?,?,?,?
5501,'2019/12/17 19:22:06:442',29,279,30,500,903,903,4,8,?,?,?,?,?,?,?
5502,'2019/12/17 19:22:06:442',29,279,30,500,903,903,4,8,?,?,?,?,?,?,?
5503,'2019/12/17 19:22:06:490',29,275,30,500,903,903,4,8,?,?,?,?,?,?,?
5504,'2019/12/17 19:22:06:490',29,275,30,500,903,903,4,8,?,?,?,?,?,?,?
5505,'2019/12/17 19:22:06:490',29,275,30,485,903,903,4,8,?,?,?,?,?,?,?
5506,'2019/12/17 19:22:06:490',29,275,30,485,903,903,4,8,?,?,?,?,?,?,?
5507,'2019/12/17 19:22:06:490',29,275,30,485,903,903,4,8,?,?,?,?,?,?,?
5508,'2019/12/17 19:22:06:490',29,275,30,485,903,903,4,8,?,?,?,?,?,?,?
5509,'2019/12/17 19:22:06:490',29,275,30,485,903,903,4,8,?,?,?,?,?,?,?
5510,'2019/12/17 19:22:06:538',29,270,30,485,903,903,4,8,?,?,?,?,?,?,?
5511,'2019/12/17 19:22:06:538',29,270,30,485,903,903,4,8,?,?,?,?,?,?,?
5512,'2019/12/17 19:22:06:538',29,270,30,486,903,903,4,8,?,?,?,?,?,?,?
5513,'2019/12/17 19:22:06:538',29,270,30,486,903,903,4,8,?,?,?,?,?,?,?
5514,'2019/12/17 19:22:06:538',29,270,30,486,903,903,4,8,?,?,?,?,?,?,?
5515,'2019/12/17 19:22:06:538',29,270,30,486,903,903,4,8,?,?,?,?,?,?,?
5516,'2019/12/17 19:22:06:538',29,270,30,486,903,903,4,8,?,?,?,?,?,?,?
5517,'2019/12/17 19:22:06:585',29,276,30,486,903,903,4,8,?,?,?,?,?,?,?
5518,'2019/12/17 19:22:06:585',29,276,30,486,903,903,4,8,?,?,?,?,?,?,?
5519,'2019/12/17 19:22:06:585',29,276,30,485,903,903,4,8,?,?,?,?,?,?,?
5520,'2019/12/17 19:22:06:585',29,276,30,485,903,903,4,8,?,?,?,?,?,?,?
5521,'2019/12/17 19:22:06:585',29,276,30,485,903,903,4,8,?,?,?,?,?,?,?
5522,'2019/12/17 19:22:06:585',29,276,30,485,903,903,4,8,?,?,?,?,?,?,?
5523,'2019/12/17 19:22:06:585',29,276,30,485,903,903,4,8,?,?,?,?,?,?,?
5524,'2019/12/17 19:22:06:635',29,260,30,485,903,903,4,8,?,?,?,?,?,?,?
5525,'2019/12/17 19:22:06:635',29,260,30,485,903,903,4,8,?,?,?,?,?,?,?
5526,'2019/12/17 19:22:06:635',29,260,30,489,903,903,4,8,?,?,?,?,?,?,?
5527,'2019/12/17 19:22:06:635',29,260,30,489,903,903,4,8,?,?,?,?,?,?,?
5528,'2019/12/17 19:22:06:635',29,260,30,489,903,903,4,8,?,?,?,?,?,?,?
5529,'2019/12/17 19:22:06:635',29,260,30,489,903,903,4,8,?,?,?,?,?,?,?
5530,'2019/12/17 19:22:06:635',29,260,30,489,903,903,4,8,?,?,?,?,?,?,?
5531,'2019/12/17 19:22:06:682',29,265,30,489,903,903,4,8,?,?,?,?,?,?,?
5532,'2019/12/17 19:22:06:682',29,265,31,489,903,903,4,8,?,?,?,?,?,?,?
5533,'2019/12/17 19:22:06:682',29,265,31,504,903,903,4,8,?,?,?,?,?,?,?
5534,'2019/12/17 19:22:06:682',29,265,31,504,903,903,4,8,?,?,?,?,?,?,?
5535,'2019/12/17 19:22:06:682',29,265,31,504,903,903,4,8,?,?,?,?,?,?,?
5536,'2019/12/17 19:22:06:683',29,265,31,504,903,903,4,8,?,?,?,?,?,?,?
5537,'2019/12/17 19:22:06:683',29,265,31,504,903,903,4,8,?,?,?,?,?,?,?
5538,'2019/12/17 19:22:06:733',29,259,31,504,903,903,4,8,?,?,?,?,?,?,?
5539,'2019/12/17 19:22:06:733',29,259,31,504,903,903,4,8,?,?,?,?,?,?,?
5540,'2019/12/17 19:22:06:734',29,259,31,489,903,903,4,8,?,?,?,?,?,?,?
5541,'2019/12/17 19:22:06:734',29,259,31,489,903,903,4,8,?,?,?,?,?,?,?
5542,'2019/12/17 19:22:06:734',29,259,31,489,903,903,4,8,?,?,?,?,?,?,?
5543,'2019/12/17 19:22:06:734',29,259,31,489,903,903,4,8,?,?,?,?,?,?,?
5544,'2019/12/17 19:22:06:734',29,259,31,489,903,903,4,8,?,?,?,?,?,?,?
5545,'2019/12/17 19:22:06:777',29,263,31,489,903,903,4,8,?,?,?,?,?,?,?
5546,'2019/12/17 19:22:06:777',29,263,31,489,903,903,4,8,?,?,?,?,?,?,?
5547,'2019/12/17 19:22:06:777',29,263,31,472,903,903,4,8,?,?,?,?,?,?,?
5548,'2019/12/17 19:22:06:777',29,263,31,472,904,903,4,8,?,?,?,?,?,?,?
5549,'2019/12/17 19:22:06:777',29,263,31,472,904,903,4,8,?,?,?,?,?,?,?
5550,'2019/12/17 19:22:06:777',29,263,31,472,904,903,4,8,?,?,?,?,?,?,?
5551,'2019/12/17 19:22:06:777',29,263,31,472,904,903,4,8,?,?,?,?,?,?,?
5552,'2019/12/17 19:22:06:829',29,254,31,472,904,903,4,8,?,?,?,?,?,?,?
5553,'2019/12/17 19:22:06:830',29,254,32,472,904,903,4,8,?,?,?,?,?,?,?
5554,'2019/12/17 19:22:06:830',29,254,32,480,904,903,4,8,?,?,?,?,?,?,?
5555,'2019/12/17 19:22:06:830',29,254,32,480,904,903,4,8,?,?,?,?,?,?,?
5556,'2019/12/17 19:22:06:830',29,254,32,480,904,903,4,8,?,?,?,?,?,?,?
5557,'2019/12/17 19:22:06:830',29,254,32,480,904,903,4,8,?,?,?,?,?,?,?
5558,'2019/12/17 19:22:06:830',29,254,32,480,904,903,4,8,?,?,?,?,?,?,?
5559,'2019/12/17 19:22:06:880',29,251,32,480,904,903,4,8,?,?,?,?,?,?,?
5560,'2019/12/17 19:22:06:881',29,251,32,480,904,903,4,8,?,?,?,?,?,?,?
5561,'2019/12/17 19:22:06:881',29,251,32,498,904,903,4,8,?,?,?,?,?,?,?
5562,'2019/12/17 19:22:06:881',29,251,32,498,904,903,4,8,?,?,?,?,?,?,?
5563,'2019/12/17 19:22:06:881',29,251,32,498,904,903,4,8,?,?,?,?,?,?,?
5564,'2019/12/17 19:22:06:881',29,251,32,498,904,903,4,8,?,?,?,?,?,?,?
5565,'2019/12/17 19:22:06:881',29,251,32,498,904,903,4,8,?,?,?,?,?,?,?
5566,'2019/12/17 19:22:06:921',29,245,32,498,904,903,4,8,?,?,?,?,?,?,?
5567,'2019/12/17 19:22:06:921',29,245,32,498,904,903,4,8,?,?,?,?,?,?,?
5568,'2019/12/17 19:22:06:921',29,245,32,491,904,903,4,8,?,?,?,?,?,?,?
5569,'2019/12/17 19:22:06:921',29,245,32,491,904,903,4,8,?,?,?,?,?,?,?
5570,'2019/12/17 19:22:06:921',29,245,32,491,904,903,4,8,?,?,?,?,?,?,?
5571,'2019/12/17 19:22:06:921',29,245,32,491,904,903,4,8,?,?,?,?,?,?,?
5572,'2019/12/17 19:22:06:921',29,245,32,491,904,903,4,8,?,?,?,?,?,?,?
