@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute helper-1 numeric
@attribute helper-2 numeric
@attribute helper-3 numeric
@attribute helper-4 numeric
@attribute helper-5 numeric
@attribute helper-6 numeric
@attribute helper-7 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric

@data
17974,'2022/12/16 13:55:42:462',45,492,42,106,0,0,0,17.733976,?,?,0.5,?,?,?,?
17975,'2022/12/16 13:55:42:469',45,473,42,110,0,0,0,16.081228,?,?,0.5,?,?,?,?
17976,'2022/12/16 13:55:42:475',45,473,42,110,0,0,0,16.081228,?,?,0.5,?,?,?,?
17977,'2022/12/16 13:55:42:483',45,473,42,110,0,0,0,16.081228,?,?,0.5,?,?,?,?
17978,'2022/12/16 13:55:42:489',45,473,42,110,0,0,0,16.081228,?,?,0.5,?,?,?,?
17979,'2022/12/16 13:55:42:494',45,482,42,109,0,0,0,15.946595,?,?,0.5,?,?,?,?
17980,'2022/12/16 13:55:42:503',45,482,42,109,0,0,0,15.946595,?,?,0.5,?,?,?,?
17981,'2022/12/16 13:55:42:506',45,482,42,109,0,0,0,15.946595,?,?,0.5,?,?,?,?
17982,'2022/12/16 13:55:42:514',45,482,42,109,0,0,0,15.946595,?,?,0.5,?,?,?,?
17983,'2022/12/16 13:55:42:520',45,490,43,108,0,0,0,16.375298,?,?,0.5,?,?,?,?
17984,'2022/12/16 13:55:42:529',45,490,43,108,0,0,0,16.375298,?,?,0.5,?,?,?,?
17985,'2022/12/16 13:55:42:537',45,490,43,108,0,0,0,16.375298,?,?,0.5,?,?,?,?
17986,'2022/12/16 13:55:42:549',45,485,44,107,0,0,0,17.430904,?,?,0.5,?,?,?,?
17987,'2022/12/16 13:55:42:555',45,485,44,107,0,0,0,17.430904,?,?,0.5,?,?,?,?
17988,'2022/12/16 13:55:42:561',45,485,44,107,0,0,0,17.430904,?,?,0.5,?,?,?,?
17989,'2022/12/16 13:55:42:568',45,485,44,107,0,0,0,17.430904,?,?,0.5,?,?,?,?
17990,'2022/12/16 13:55:42:574',45,481,45,107,0,0,0,18.495146,?,?,0.5,?,?,?,?
17991,'2022/12/16 13:55:42:584',45,481,45,107,0,0,0,18.495146,?,?,0.5,?,?,?,?
17992,'2022/12/16 13:55:42:591',45,481,45,107,0,0,0,18.495146,?,?,0.5,?,?,?,?
17993,'2022/12/16 13:55:42:598',45,489,46,107,0,0,0,18.310205,?,?,0.5,?,?,?,?
17994,'2022/12/16 13:55:42:604',45,489,46,107,0,0,0,18.310205,?,?,0.5,?,?,?,?
17995,'2022/12/16 13:55:42:611',45,489,46,107,0,0,0,18.310205,?,?,0.5,?,?,?,?
17996,'2022/12/16 13:55:42:619',45,489,46,107,0,0,0,18.310205,?,?,0.5,?,?,?,?
17997,'2022/12/16 13:55:42:625',45,477,47,103,0,0,0,18.574984,?,?,0.5,?,?,?,?
17998,'2022/12/16 13:55:42:632',45,477,47,103,0,0,0,18.574984,?,?,0.5,?,?,?,?
17999,'2022/12/16 13:55:42:641',45,477,47,103,0,0,0,18.574984,?,?,0.5,?,?,?,?
18000,'2022/12/16 13:55:42:643',45,477,47,103,0,0,0,18.574984,?,?,0.5,?,?,?,?
18001,'2022/12/16 13:55:42:649',45,471,46,104,0,0,0,18.408422,?,?,0.5,?,?,?,?
18002,'2022/12/16 13:55:42:655',45,471,46,104,0,0,0,18.408422,?,?,0.5,?,?,?,?
18003,'2022/12/16 13:55:42:674',45,471,46,104,0,0,0,18.408422,?,?,0.5,?,?,?,?
18004,'2022/12/16 13:55:42:674',45,471,46,104,0,0,0,18.408422,?,?,0.5,?,?,?,?
18005,'2022/12/16 13:55:42:678',45,464,47,104,0,0,0,18.958004,?,?,0.5,?,?,?,?
18006,'2022/12/16 13:55:42:684',45,464,47,104,0,0,0,18.958004,?,?,0.5,?,?,?,?
18007,'2022/12/16 13:55:42:691',45,464,47,104,0,0,0,18.958004,?,?,0.5,?,?,?,?
18008,'2022/12/16 13:55:42:699',45,464,47,104,0,0,0,18.958004,?,?,0.5,?,?,?,?
18009,'2022/12/16 13:55:42:704',45,464,47,98,0,0,0,18.447775,?,?,0.5,?,?,?,?
18010,'2022/12/16 13:55:42:711',45,464,47,98,0,0,0,18.447775,?,?,0.5,?,?,?,?
18011,'2022/12/16 13:55:42:718',45,464,47,98,0,0,0,18.447775,?,?,0.5,?,?,?,?
18012,'2022/12/16 13:55:42:724',45,464,47,98,0,0,0,18.447775,?,?,0.5,?,?,?,?
18013,'2022/12/16 13:55:42:741',45,497,48,96,0,0,0,16.442701,?,?,0.5,?,?,?,?
18014,'2022/12/16 13:55:42:747',45,497,48,96,0,0,0,16.442701,?,?,0.5,?,?,?,?
18015,'2022/12/16 13:55:42:753',45,469,48,93,0,0,0,14.146162,?,?,0.5,?,?,?,?
18016,'2022/12/16 13:55:42:758',45,469,48,93,0,0,0,14.146162,?,?,0.5,?,?,?,?
18017,'2022/12/16 13:55:42:765',45,469,48,93,0,0,0,14.146162,?,?,0.5,?,?,?,?
18018,'2022/12/16 13:55:42:771',45,469,48,93,0,0,0,14.146162,?,?,0.5,?,?,?,?
18019,'2022/12/16 13:55:42:776',45,469,48,93,0,0,0,14.146162,?,?,0.5,?,?,?,?
18020,'2022/12/16 13:55:42:782',45,452,48,90,0,0,0,13.146163,?,?,0.5,?,?,?,?
18021,'2022/12/16 13:55:42:792',45,452,48,90,0,0,0,13.146163,?,?,0.5,?,?,?,?
18022,'2022/12/16 13:55:42:799',45,452,48,90,0,0,0,13.146163,?,?,0.5,?,?,?,?
18023,'2022/12/16 13:55:42:805',45,440,47,92,0,0,0,15.013047,?,?,0.5,?,?,?,?
18024,'2022/12/16 13:55:42:810',45,440,47,92,0,0,0,15.013047,?,?,0.5,?,?,?,?
18025,'2022/12/16 13:55:42:816',45,440,47,92,0,0,0,15.013047,?,?,0.5,?,?,?,?
18026,'2022/12/16 13:55:42:823',45,440,47,92,0,0,0,15.013047,?,?,0.5,?,?,?,?
18027,'2022/12/16 13:55:42:830',45,440,47,92,0,0,0,15.013047,?,?,0.5,?,?,?,?
18028,'2022/12/16 13:55:42:839',45,449,46,86,0,0,0,16.101999,?,?,0.5,?,?,?,?
18029,'2022/12/16 13:55:42:845',45,449,46,86,0,0,0,16.101999,?,?,0.5,?,?,?,?
18030,'2022/12/16 13:55:42:851',45,449,46,86,0,0,0,16.101999,?,?,0.5,?,?,?,?
18031,'2022/12/16 13:55:42:863',45,441,45,84,0,0,0,17.752439,?,?,0.5,?,?,?,?
18032,'2022/12/16 13:55:42:874',45,441,45,84,0,0,0,17.752439,?,?,0.5,?,?,?,?
18033,'2022/12/16 13:55:42:880',45,441,45,84,0,0,0,17.752439,?,?,0.5,?,?,?,?
18034,'2022/12/16 13:55:42:886',45,445,44,88,0,0,0,17.997488,?,?,0.5,?,?,?,?
18035,'2022/12/16 13:55:42:893',45,445,44,88,0,0,0,17.997488,?,?,0.5,?,?,?,?
18036,'2022/12/16 13:55:42:901',45,445,44,88,0,0,0,17.997488,?,?,0.5,?,?,?,?
18037,'2022/12/16 13:55:42:909',45,445,44,88,0,0,0,17.997488,?,?,0.5,?,?,?,?
18038,'2022/12/16 13:55:42:916',45,432,44,84,0,0,0,19.089293,?,?,0.5,?,?,?,?
18039,'2022/12/16 13:55:42:922',45,432,44,84,0,0,0,19.089293,?,?,0.5,?,?,?,?
18040,'2022/12/16 13:55:42:930',45,432,44,84,0,0,0,19.089293,?,?,0.5,?,?,?,?
18041,'2022/12/16 13:55:42:938',45,420,44,86,0,0,0,21.122442,?,?,0.5,?,?,?,?
18042,'2022/12/16 13:55:42:945',45,420,44,86,0,0,0,21.122442,?,?,0.5,?,?,?,?
18043,'2022/12/16 13:55:42:956',45,420,44,86,0,0,0,21.122442,?,?,0.5,?,?,?,?
18044,'2022/12/16 13:55:42:958',45,420,44,86,0,0,0,21.122442,?,?,0.5,?,?,?,?
18045,'2022/12/16 13:55:42:968',45,415,44,90,0,0,0,22.247921,?,?,0.5,?,?,?,?
18046,'2022/12/16 13:55:42:971',45,415,44,90,0,0,0,22.247921,?,?,0.5,?,?,?,?
18047,'2022/12/16 13:55:42:978',45,415,44,90,0,0,0,22.247921,?,?,0.5,?,?,?,?
18048,'2022/12/16 13:55:42:985',45,412,45,89,0,0,0,23.191591,?,?,0.5,?,?,?,?
18049,'2022/12/16 13:55:42:992',45,412,45,89,0,0,0,23.191591,?,?,0.5,?,?,?,?
18050,'2022/12/16 13:55:42:998',45,412,45,89,0,0,0,23.191591,?,?,0.5,?,?,?,?
18051,'2022/12/16 13:55:43:008',45,412,45,89,0,0,0,23.191591,?,?,0.5,?,?,?,?
18052,'2022/12/16 13:55:43:014',45,412,45,89,0,0,0,23.191591,?,?,0.5,?,?,?,?
18053,'2022/12/16 13:55:43:016',45,406,46,94,0,0,0,24.515594,?,?,0.5,?,?,?,?
18054,'2022/12/16 13:55:43:022',45,406,46,94,0,0,0,24.515594,?,?,0.5,?,?,?,?
18055,'2022/12/16 13:55:43:029',45,406,46,94,0,0,0,24.515594,?,?,0.5,?,?,?,?
18056,'2022/12/16 13:55:43:037',45,406,46,94,0,0,0,24.515594,?,?,0.5,?,?,?,?
18057,'2022/12/16 13:55:43:042',45,398,47,94,0,0,0,26.274961,?,?,0.5,?,?,?,?
18058,'2022/12/16 13:55:43:052',45,398,47,94,0,0,0,26.274961,?,?,0.5,?,?,?,?
18059,'2022/12/16 13:55:43:058',45,398,47,94,0,0,0,26.274961,?,?,0.5,?,?,?,?
18060,'2022/12/16 13:55:43:064',45,404,49,95,0,0,0,26.747066,?,?,0.5,?,?,?,?
18061,'2022/12/16 13:55:43:071',45,404,49,95,0,0,0,26.747066,?,?,0.5,?,?,?,?
18062,'2022/12/16 13:55:43:077',45,404,49,95,0,0,0,26.747066,?,?,0.5,?,?,?,?
18063,'2022/12/16 13:55:43:083',45,404,49,95,0,0,0,26.747066,?,?,0.5,?,?,?,?
18064,'2022/12/16 13:55:43:089',45,394,50,100,0,0,0,24.074492,?,?,0.5,?,?,?,?
18065,'2022/12/16 13:55:43:097',45,394,50,100,0,0,0,24.074492,?,?,0.5,?,?,?,?
18066,'2022/12/16 13:55:43:107',45,394,50,100,0,0,0,24.074492,?,?,0.5,?,?,?,?
18067,'2022/12/16 13:55:43:114',45,394,50,100,0,0,0,24.074492,?,?,0.5,?,?,?,?
18068,'2022/12/16 13:55:43:121',45,407,50,105,0,0,0,20.258457,?,?,0.5,?,?,?,?
18069,'2022/12/16 13:55:43:129',45,407,50,105,0,0,0,20.258457,?,?,0.5,?,?,?,?
18070,'2022/12/16 13:55:43:135',45,407,50,105,0,0,0,20.258457,?,?,0.5,?,?,?,?
18071,'2022/12/16 13:55:43:142',45,410,51,105,0,0,0,18.163906,?,?,0.5,?,?,?,?
18072,'2022/12/16 13:55:43:152',45,410,51,105,0,0,0,18.163906,?,?,0.5,?,?,?,?
18073,'2022/12/16 13:55:43:154',45,410,51,105,0,0,0,18.163906,?,?,0.5,?,?,?,?
18074,'2022/12/16 13:55:43:167',45,410,51,105,0,0,0,18.163906,?,?,0.5,?,?,?,?
18075,'2022/12/16 13:55:43:176',45,410,53,110,0,0,0,17.078463,?,?,0.5,?,?,?,?
18076,'2022/12/16 13:55:43:187',45,410,53,110,0,0,0,17.078463,?,?,0.5,?,?,?,?
18077,'2022/12/16 13:55:43:190',45,410,53,110,0,0,0,17.078463,?,?,0.5,?,?,?,?
18078,'2022/12/16 13:55:43:196',45,420,54,114,0,0,0,15.168995,?,?,0.5,?,?,?,?
18079,'2022/12/16 13:55:43:202',45,420,54,114,0,0,0,15.168995,?,?,0.5,?,?,?,?
18080,'2022/12/16 13:55:43:209',45,420,54,114,0,0,0,15.168995,?,?,0.5,?,?,?,?
18081,'2022/12/16 13:55:43:215',45,420,54,114,0,0,0,15.168995,?,?,0.5,?,?,?,?
18082,'2022/12/16 13:55:43:222',45,436,53,112,0,0,0,14.309699,?,?,0.5,?,?,?,?
18083,'2022/12/16 13:55:43:236',45,436,53,112,0,0,0,14.309699,?,?,0.5,?,?,?,?
18084,'2022/12/16 13:55:43:238',45,436,53,112,0,0,0,14.309699,?,?,0.5,?,?,?,?
18085,'2022/12/16 13:55:43:248',45,436,53,112,0,0,0,14.309699,?,?,0.5,?,?,?,?
18086,'2022/12/16 13:55:43:251',45,437,52,115,0,0,0,13.428667,?,?,0.5,?,?,?,?
18087,'2022/12/16 13:55:43:257',45,437,52,115,0,0,0,13.428667,?,?,0.5,?,?,?,?
18088,'2022/12/16 13:55:43:263',45,437,52,115,0,0,0,13.428667,?,?,0.5,?,?,?,?
18089,'2022/12/16 13:55:43:269',45,437,52,115,0,0,0,13.428667,?,?,0.5,?,?,?,?
18090,'2022/12/16 13:55:43:276',45,444,51,114,0,0,0,14.368281,?,?,0.5,?,?,?,?
18091,'2022/12/16 13:55:43:282',45,444,51,114,0,0,0,14.368281,?,?,0.5,?,?,?,?
18092,'2022/12/16 13:55:43:288',45,444,51,114,0,0,0,14.368281,?,?,0.5,?,?,?,?
18093,'2022/12/16 13:55:43:294',45,444,51,114,0,0,0,14.368281,?,?,0.5,?,?,?,?
18094,'2022/12/16 13:55:43:304',45,457,49,115,0,0,0,17.742323,?,?,0.5,?,?,?,?
18095,'2022/12/16 13:55:43:307',45,457,49,115,0,0,0,17.742323,?,?,0.5,?,?,?,?
18096,'2022/12/16 13:55:43:315',45,457,49,115,0,0,0,17.742323,?,?,0.5,?,?,?,?
18097,'2022/12/16 13:55:43:322',45,446,47,120,0,0,0,19.112015,?,?,0.5,?,?,?,?
18098,'2022/12/16 13:55:43:329',45,446,47,120,0,0,0,19.112015,?,?,0.5,?,?,?,?
18099,'2022/12/16 13:55:43:343',45,446,47,120,0,0,0,19.112015,?,?,0.5,?,?,?,?
18100,'2022/12/16 13:55:43:349',45,446,47,120,0,0,0,19.112015,?,?,0.5,?,?,?,?
18101,'2022/12/16 13:55:43:355',45,454,46,123,0,0,0,20.841486,?,?,0.5,?,?,?,?
18102,'2022/12/16 13:55:43:361',45,454,46,123,0,0,0,20.841486,?,?,0.5,?,?,?,?
18103,'2022/12/16 13:55:43:368',45,454,46,123,0,0,0,20.841486,?,?,0.5,?,?,?,?
18104,'2022/12/16 13:55:43:379',45,454,46,123,0,0,0,20.841486,?,?,0.5,?,?,?,?
18105,'2022/12/16 13:55:43:384',45,452,46,123,0,0,0,21.626083,?,?,0.5,?,?,?,?
18106,'2022/12/16 13:55:43:391',45,452,46,123,0,0,0,21.626083,?,?,0.5,?,?,?,?
18107,'2022/12/16 13:55:43:398',45,452,46,123,0,0,0,21.626083,?,?,0.5,?,?,?,?
18108,'2022/12/16 13:55:43:409',45,456,44,127,0,0,0,21.648729,?,?,0.5,?,?,?,?
18109,'2022/12/16 13:55:43:422',45,456,44,127,0,0,0,21.648729,?,?,0.5,?,?,?,?
18110,'2022/12/16 13:55:43:423',45,456,44,127,0,0,0,21.648729,?,?,0.5,?,?,?,?
18111,'2022/12/16 13:55:43:430',45,461,44,133,0,0,0,21.586996,?,?,0.5,?,?,?,?
18112,'2022/12/16 13:55:43:435',45,461,44,133,0,0,0,21.586996,?,?,0.5,?,?,?,?
18113,'2022/12/16 13:55:43:444',45,461,44,133,0,0,0,21.586996,?,?,0.5,?,?,?,?
18114,'2022/12/16 13:55:43:446',45,461,44,133,0,0,0,21.586996,?,?,0.5,?,?,?,?
18115,'2022/12/16 13:55:43:454',45,461,44,133,0,0,0,21.586996,?,?,0.5,?,?,?,?
18116,'2022/12/16 13:55:43:458',45,475,43,135,0,0,0,21.35849,?,?,0.5,?,?,?,?
18117,'2022/12/16 13:55:43:469',45,475,43,135,0,0,0,21.35849,?,?,0.5,?,?,?,?
18118,'2022/12/16 13:55:43:476',45,475,43,135,0,0,0,21.35849,?,?,0.5,?,?,?,?
18119,'2022/12/16 13:55:43:483',45,484,42,136,0,0,0,21.666878,?,?,0.5,?,?,?,?
18120,'2022/12/16 13:55:43:490',45,484,42,136,0,0,0,21.666878,?,?,0.5,?,?,?,?
18121,'2022/12/16 13:55:43:497',45,484,42,136,0,0,0,21.666878,?,?,0.5,?,?,?,?
18122,'2022/12/16 13:55:43:508',45,484,42,136,0,0,0,21.666878,?,?,0.5,?,?,?,?
18123,'2022/12/16 13:55:43:514',45,502,42,138,0,0,0,23.737389,?,?,0.5,?,?,?,?
18124,'2022/12/16 13:55:43:524',45,502,42,138,0,0,0,23.737389,?,?,0.5,?,?,?,?
18125,'2022/12/16 13:55:43:534',45,510,42,142,0,0,0,25.146442,?,?,0.5,?,?,?,?
18126,'2022/12/16 13:55:43:542',45,510,42,142,0,0,0,25.146442,?,?,0.5,?,?,?,?
18127,'2022/12/16 13:55:43:547',45,510,42,142,0,0,0,25.146442,?,?,0.5,?,?,?,?
18128,'2022/12/16 13:55:43:553',45,510,42,142,0,0,0,25.146442,?,?,0.5,?,?,?,?
18129,'2022/12/16 13:55:43:560',45,521,42,149,0,0,0,27.029753,?,?,0.5,?,?,?,?
18130,'2022/12/16 13:55:43:573',45,521,42,149,0,0,0,27.029753,?,?,0.5,?,?,?,?
18131,'2022/12/16 13:55:43:581',45,521,42,149,0,0,0,27.029753,?,?,0.5,?,?,?,?
18132,'2022/12/16 13:55:43:585',45,543,42,153,0,0,0,31.61747,?,?,0.5,?,?,?,?
18133,'2022/12/16 13:55:43:595',45,543,42,153,0,0,0,31.61747,?,?,0.5,?,?,?,?
18134,'2022/12/16 13:55:43:608',45,543,42,153,0,0,0,31.61747,?,?,0.5,?,?,?,?
18135,'2022/12/16 13:55:43:609',45,564,42,153,0,0,0,37.363152,?,?,0.5,?,?,?,?
18136,'2022/12/16 13:55:43:617',45,564,42,153,0,0,0,37.363152,?,?,0.5,?,?,?,?
18137,'2022/12/16 13:55:43:620',45,564,42,153,0,0,0,37.363152,?,?,0.5,?,?,?,?
18138,'2022/12/16 13:55:43:630',45,564,42,153,0,0,0,37.363152,?,?,0.5,?,?,?,?
18139,'2022/12/16 13:55:43:639',45,555,42,156,0,0,0,39.808914,?,?,0.5,?,?,?,?
18140,'2022/12/16 13:55:43:641',45,555,42,156,0,0,0,39.808914,?,?,0.5,?,?,?,?
18141,'2022/12/16 13:55:43:648',45,555,42,156,0,0,0,39.808914,?,?,0.5,?,?,?,?
18142,'2022/12/16 13:55:43:654',45,555,42,156,0,0,0,39.808914,?,?,0.5,?,?,?,?
18143,'2022/12/16 13:55:43:664',45,554,42,153,0,0,0,41.451527,?,?,0.5,?,?,?,?
18144,'2022/12/16 13:55:43:677',45,554,42,153,0,0,0,41.451527,?,?,0.5,?,?,?,?
18145,'2022/12/16 13:55:43:677',45,554,42,153,0,0,0,41.451527,?,?,0.5,?,?,?,?
18146,'2022/12/16 13:55:43:684',45,554,42,153,0,0,0,41.451527,?,?,0.5,?,?,?,?
18147,'2022/12/16 13:55:43:691',45,550,42,149,0,0,0,41.176231,?,?,0.5,?,?,?,?
18148,'2022/12/16 13:55:43:697',45,550,42,149,0,0,0,41.176231,?,?,0.5,?,?,?,?
18149,'2022/12/16 13:55:43:703',45,550,42,149,0,0,0,41.176231,?,?,0.5,?,?,?,?
18150,'2022/12/16 13:55:43:708',45,550,42,149,0,0,0,41.176231,?,?,0.5,?,?,?,?
18151,'2022/12/16 13:55:43:714',45,547,42,147,0,0,0,39.75264,?,?,0.5,?,?,?,?
18152,'2022/12/16 13:55:43:720',45,547,42,147,0,0,0,39.75264,?,?,0.5,?,?,?,?
18153,'2022/12/16 13:55:43:727',45,547,42,147,0,0,0,39.75264,?,?,0.5,?,?,?,?
18154,'2022/12/16 13:55:43:735',45,547,42,147,0,0,0,39.75264,?,?,0.5,?,?,?,?
18155,'2022/12/16 13:55:43:743',45,542,43,144,0,0,0,36.960381,?,?,0.5,?,?,?,?
18156,'2022/12/16 13:56:08:922',46,47,47,83,0,0,0,3.107153,?,?,?,0,?,?,?
18157,'2022/12/16 13:56:08:929',46,46,47,83,-1,0,0,3.047277,?,?,?,0,?,?,?
18158,'2022/12/16 13:56:08:938',46,46,46,84,0,0,0,2.751072,?,?,?,0,?,?,?
18159,'2022/12/16 13:56:08:945',46,46,46,84,0,0,0,2.751072,?,?,?,0,?,?,?
18160,'2022/12/16 13:56:08:951',46,46,46,84,0,0,0,2.751072,?,?,?,0,?,?,?
18161,'2022/12/16 13:56:08:957',46,45,45,83,0,0,0,2.420971,?,?,?,0,?,?,?
18162,'2022/12/16 13:56:08:963',46,45,45,83,0,0,0,2.420971,?,?,?,0,?,?,?
18163,'2022/12/16 13:56:08:973',46,45,45,83,0,0,0,2.420971,?,?,?,0,?,?,?
18164,'2022/12/16 13:56:08:979',46,45,45,83,0,0,0,2.420971,?,?,?,0,?,?,?
18165,'2022/12/16 13:56:08:986',46,44,44,83,0,0,0,2.3422,?,?,?,0,?,?,?
18166,'2022/12/16 13:56:08:995',46,44,44,83,0,0,0,2.3422,?,?,?,0,?,?,?
18167,'2022/12/16 13:56:09:002',46,44,44,83,0,0,0,2.409232,?,?,?,0,?,?,?
18168,'2022/12/16 13:56:09:009',46,44,44,83,0,0,0,2.409232,?,?,?,0,?,?,?
18169,'2022/12/16 13:56:09:018',46,44,44,83,0,0,0,2.409232,?,?,?,0,?,?,?
18170,'2022/12/16 13:56:09:022',46,44,44,83,0,0,0,2.409232,?,?,?,0,?,?,?
18171,'2022/12/16 13:56:09:031',46,43,43,83,0,0,0,2.64747,?,?,?,0,?,?,?
18172,'2022/12/16 13:56:09:037',46,43,43,83,0,0,0,2.64747,?,?,?,0,?,?,?
18173,'2022/12/16 13:56:09:042',46,43,43,83,0,0,0,2.64747,?,?,?,0,?,?,?
18174,'2022/12/16 13:56:09:049',46,43,43,83,0,0,0,2.64747,?,?,?,0,?,?,?
18175,'2022/12/16 13:56:09:055',46,43,43,83,0,0,0,2.878524,?,?,?,0,?,?,?
18176,'2022/12/16 13:56:09:061',46,43,43,83,0,0,0,2.878524,?,?,?,0,?,?,?
18177,'2022/12/16 13:56:09:068',46,43,43,83,0,0,0,2.878524,?,?,?,0,?,?,?
18178,'2022/12/16 13:56:09:076',46,43,43,83,0,0,0,2.878524,?,?,?,0,?,?,?
18179,'2022/12/16 13:56:09:084',46,43,43,82,0,0,0,3.063593,?,?,?,0,?,?,?
18180,'2022/12/16 13:56:09:090',46,43,43,82,0,0,0,3.063593,?,?,?,0,?,?,?
18181,'2022/12/16 13:56:09:100',46,43,43,82,0,0,0,3.063593,?,?,?,0,?,?,?
18182,'2022/12/16 13:56:09:108',46,42,42,83,0,0,0,3.204746,?,?,?,0,?,?,?
18183,'2022/12/16 13:56:09:114',46,42,42,83,0,0,0,3.204746,?,?,?,0,?,?,?
18184,'2022/12/16 13:56:09:119',46,42,42,83,0,0,0,3.204746,?,?,?,0,?,?,?
18185,'2022/12/16 13:56:09:126',46,42,42,83,0,0,0,3.204746,?,?,?,0,?,?,?
18186,'2022/12/16 13:56:09:132',46,43,42,82,0,0,0,3.14533,?,?,?,0,?,?,?
18187,'2022/12/16 13:56:09:139',46,43,42,82,0,0,0,3.14533,?,?,?,0,?,?,?
18188,'2022/12/16 13:56:09:147',46,43,42,82,0,0,0,3.14533,?,?,?,0,?,?,?
18189,'2022/12/16 13:56:09:153',46,43,42,82,0,0,0,3.14533,?,?,?,0,?,?,?
18190,'2022/12/16 13:56:09:160',46,43,42,82,0,0,0,3.14533,?,?,?,0,?,?,?
18191,'2022/12/16 13:56:09:165',46,42,42,82,0,0,0,2.985364,?,?,?,0,?,?,?
18192,'2022/12/16 13:56:09:172',46,42,42,82,0,0,0,2.985364,?,?,?,0,?,?,?
18193,'2022/12/16 13:56:09:178',46,42,42,82,0,0,0,2.985364,?,?,?,0,?,?,?
18194,'2022/12/16 13:56:09:184',46,42,42,82,0,0,0,2.636873,?,?,?,0,?,?,?
18195,'2022/12/16 13:56:09:192',46,42,42,82,0,0,0,2.636873,?,?,?,0,?,?,?
18196,'2022/12/16 13:56:09:196',46,42,42,82,0,0,0,2.636873,?,?,?,0,?,?,?
18197,'2022/12/16 13:56:09:206',46,42,42,82,0,0,0,2.636873,?,?,?,0,?,?,?
18198,'2022/12/16 13:56:09:216',46,42,42,82,0,0,0,2.636873,?,?,?,0,?,?,?
18199,'2022/12/16 13:56:09:220',46,42,42,82,0,0,0,2.636873,?,?,?,0,?,?,?
18200,'2022/12/16 13:56:09:228',46,43,42,81,0,0,0,2.150721,?,?,?,0,?,?,?
18201,'2022/12/16 13:56:09:234',46,43,42,81,0,0,0,2.150721,?,?,?,0,?,?,?
18202,'2022/12/16 13:56:09:240',46,43,42,81,0,0,0,2.150721,?,?,?,0,?,?,?
18203,'2022/12/16 13:56:09:246',46,43,42,81,0,0,0,1.624069,?,?,?,0,?,?,?
18204,'2022/12/16 13:56:09:252',46,43,42,81,0,0,0,1.624069,?,?,?,0,?,?,?
18205,'2022/12/16 13:56:09:258',46,43,42,81,0,0,0,1.624069,?,?,?,0,?,?,?
18206,'2022/12/16 13:56:09:264',46,42,42,81,0,0,0,1.251359,?,?,?,0,?,?,?
18207,'2022/12/16 13:56:09:271',46,42,42,81,0,0,0,1.251359,?,?,?,0,?,?,?
18208,'2022/12/16 13:56:09:277',46,42,42,81,0,0,0,1.251359,?,?,?,0,?,?,?
18209,'2022/12/16 13:56:09:287',46,42,42,81,0,0,0,1.251359,?,?,?,0,?,?,?
18210,'2022/12/16 13:56:09:293',46,41,42,81,0,0,0,1.074058,?,?,?,0,?,?,?
18211,'2022/12/16 13:56:09:300',46,41,42,81,0,0,0,1.074058,?,?,?,0,?,?,?
18212,'2022/12/16 13:56:09:306',46,41,42,81,0,0,0,1.074058,?,?,?,0,?,?,?
18213,'2022/12/16 13:56:09:312',46,41,42,81,0,0,0,0.996193,?,?,?,0,?,?,?
18214,'2022/12/16 13:56:09:321',46,41,42,81,0,0,0,0.95687,?,?,?,0,?,?,?
18215,'2022/12/16 13:56:09:327',46,41,42,81,0,0,0,0.95687,?,?,?,0,?,?,?
18216,'2022/12/16 13:56:09:335',46,41,42,81,0,0,0,0.95687,?,?,?,0,?,?,?
18217,'2022/12/16 13:56:09:341',46,41,42,81,0,0,0,0.915369,?,?,?,0,?,?,?
18218,'2022/12/16 13:56:09:347',46,41,42,81,0,0,0,0.915369,?,?,?,0,?,?,?
18219,'2022/12/16 13:56:09:356',46,41,42,81,0,0,0,0.915369,?,?,?,0,?,?,?
18220,'2022/12/16 13:56:09:363',46,41,42,81,0,0,0,0.915369,?,?,?,0,?,?,?
18221,'2022/12/16 13:56:09:371',46,40,43,82,0,0,0,0.988888,?,?,?,0,?,?,?
18222,'2022/12/16 13:56:09:378',46,40,43,82,0,0,0,0.988888,?,?,?,0,?,?,?
18223,'2022/12/16 13:56:09:383',46,40,43,82,0,0,0,0.988888,?,?,?,0,?,?,?
18224,'2022/12/16 13:56:09:392',46,40,43,82,0,0,0,0.988888,?,?,?,0,?,?,?
18225,'2022/12/16 13:56:09:398',46,40,43,82,0,0,0,1.060943,?,?,?,0,?,?,?
18226,'2022/12/16 13:56:09:405',46,40,43,82,0,0,0,1.060943,?,?,?,0,?,?,?
18227,'2022/12/16 13:56:09:411',46,40,43,82,0,0,0,1.060943,?,?,?,0,?,?,?
18228,'2022/12/16 13:56:09:420',46,41,43,82,1,0,0,1.058489,?,?,?,0,?,?,?
18229,'2022/12/16 13:56:09:426',46,41,43,82,0,0,0,1.035568,?,?,?,0,?,?,?
18230,'2022/12/16 13:56:09:432',46,41,43,82,0,0,0,1.035568,?,?,?,0,?,?,?
