@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute processing-1 numeric
@attribute processing-2 numeric
@attribute processing-3 numeric
@attribute processing-4 numeric
@attribute processing-5 numeric
@attribute processing-6 numeric
@attribute processing-7 numeric

@data
848,'2019/12/17 17:26:12:455',13,121,30,48,932,915,2,3,?,?,?,?,?,?,?
849,'2019/12/17 17:26:12:557',13,119,30,49,933,916,2,3,?,?,?,?,?,?,?
850,'2019/12/17 17:26:12:659',13,117,30,49,933,916,2,3,?,?,?,?,?,?,?
851,'2019/12/17 17:26:12:760',13,117,30,49,934,917,2,3,?,?,?,?,?,?,?
852,'2019/12/17 17:26:12:862',13,115,30,49,934,917,2,3,?,?,?,?,?,?,?
853,'2019/12/17 17:26:12:964',13,114,30,49,934,917,2,3,?,?,?,?,?,?,?
854,'2019/12/17 17:26:13:065',13,112,30,49,934,917,2,3,?,?,?,?,?,?,?
855,'2019/12/17 17:26:13:167',13,111,30,49,934,917,2,3,?,?,?,?,?,?,?
856,'2019/12/17 17:26:13:269',13,109,30,50,934,917,2,3,?,?,?,?,?,?,?
857,'2019/12/17 17:26:13:371',13,106,30,50,934,917,2,3,?,?,?,?,?,?,?
858,'2019/12/17 17:26:13:472',13,106,30,50,935,917,2,3,?,?,?,?,?,?,?
859,'2019/12/17 17:26:13:573',13,105,30,51,935,917,2,3,?,?,?,?,?,?,?
860,'2019/12/17 17:26:13:673',13,99,30,50,935,917,2,4,?,?,?,?,?,?,?
861,'2019/12/17 17:26:13:775',13,97,30,50,935,917,2,3,?,?,?,?,?,?,?
862,'2019/12/17 17:26:13:877',13,95,30,49,935,917,2,3,?,?,?,?,?,?,?
863,'2019/12/17 17:26:13:979',13,91,30,49,935,917,2,3,?,?,?,?,?,?,?
864,'2019/12/17 17:26:14:080',13,92,30,50,935,917,3,3,?,?,?,?,?,?,?
865,'2019/12/17 17:26:14:182',13,99,30,50,935,916,3,3,?,?,?,?,?,?,?
866,'2019/12/17 17:26:14:284',13,100,30,50,935,917,3,3,?,?,?,?,?,?,?
867,'2019/12/17 17:26:14:386',13,100,30,50,935,916,2,3,?,?,?,?,?,?,?
868,'2019/12/17 17:26:14:487',13,100,30,50,935,916,2,3,?,?,?,?,?,?,?
869,'2019/12/17 17:26:14:589',13,99,30,49,935,916,2,3,?,?,?,?,?,?,?
870,'2019/12/17 17:26:14:690',13,96,30,51,935,916,2,3,?,?,?,?,?,?,?
871,'2019/12/17 17:26:14:792',13,94,30,51,935,916,2,3,?,?,?,?,?,?,?
872,'2019/12/17 17:26:14:893',13,94,30,51,935,917,2,3,?,?,?,?,?,?,?
873,'2019/12/17 17:26:14:995',13,97,30,51,935,917,2,3,?,?,?,?,?,?,?
874,'2019/12/17 17:26:15:097',13,96,30,51,936,917,2,3,?,?,?,?,?,?,?
875,'2019/12/17 17:26:15:199',13,100,30,49,936,916,2,3,?,?,?,?,?,?,?
876,'2019/12/17 17:26:15:299',13,104,30,49,936,916,2,3,?,?,?,?,?,?,?
877,'2019/12/17 17:26:15:400',13,109,30,51,936,916,2,3,?,?,?,?,?,?,?
878,'2019/12/17 17:26:15:502',13,112,30,51,935,916,2,3,?,?,?,?,?,?,?
879,'2019/12/17 17:26:15:603',13,114,30,50,935,916,2,3,?,?,?,?,?,?,?
880,'2019/12/17 17:26:15:705',13,114,30,50,935,916,2,3,?,?,?,?,?,?,?
881,'2019/12/17 17:26:15:807',13,112,30,50,935,916,2,3,?,?,?,?,?,?,?
882,'2019/12/17 17:26:15:909',13,111,30,49,935,916,2,3,?,?,?,?,?,?,?
883,'2019/12/17 17:26:16:010',13,107,30,49,936,916,2,3,?,?,?,?,?,?,?
884,'2019/12/17 17:26:16:112',13,105,30,50,936,915,2,3,?,?,?,?,?,?,?
885,'2019/12/17 17:26:16:214',13,105,30,49,936,915,2,3,?,?,?,?,?,?,?
886,'2019/12/17 17:26:16:316',13,104,30,50,936,915,2,3,?,?,?,?,?,?,?
887,'2019/12/17 17:26:16:417',13,102,30,49,936,915,2,3,?,?,?,?,?,?,?
888,'2019/12/17 17:26:16:519',13,100,30,49,935,915,2,3,?,?,?,?,?,?,?
889,'2019/12/17 17:26:16:621',13,98,30,49,935,915,2,3,?,?,?,?,?,?,?
890,'2019/12/17 17:26:16:723',13,95,30,50,934,914,2,3,?,?,?,?,?,?,?
891,'2019/12/17 17:26:16:824',13,91,30,50,934,914,2,3,?,?,?,?,?,?,?
892,'2019/12/17 17:26:16:926',13,89,30,50,933,914,2,3,?,?,?,?,?,?,?
893,'2019/12/17 17:26:17:028',13,91,30,51,933,914,2,3,?,?,?,?,?,?,?
894,'2019/12/17 17:26:17:130',13,92,30,51,933,914,2,3,?,?,?,?,?,?,?
895,'2019/12/17 17:26:17:230',13,95,30,50,933,913,2,3,?,?,?,?,?,?,?
896,'2019/12/17 17:26:17:332',13,98,30,50,933,913,2,3,?,?,?,?,?,?,?
897,'2019/12/17 17:26:17:434',13,102,30,51,933,913,2,3,?,?,?,?,?,?,?
898,'2019/12/17 17:26:17:535',13,106,30,50,933,913,2,3,?,?,?,?,?,?,?
899,'2019/12/17 17:26:17:637',13,105,30,49,934,914,2,3,?,?,?,?,?,?,?
900,'2019/12/17 17:26:17:738',13,107,30,48,934,914,2,3,?,?,?,?,?,?,?
901,'2019/12/17 17:26:17:840',13,108,30,48,934,914,2,3,?,?,?,?,?,?,?
902,'2019/12/17 17:26:17:941',13,111,30,48,934,914,2,3,?,?,?,?,?,?,?
903,'2019/12/17 17:26:18:043',13,115,30,49,934,915,2,3,?,?,?,?,?,?,?
904,'2019/12/17 17:26:18:144',13,120,30,49,934,915,2,3,?,?,?,?,?,?,?
905,'2019/12/17 17:26:18:246',13,123,30,49,935,915,2,3,?,?,?,?,?,?,?
906,'2019/12/17 17:26:18:347',13,126,30,49,935,915,2,3,?,?,?,?,?,?,?
907,'2019/12/17 17:26:18:448',13,127,30,50,935,915,2,3,?,?,?,?,?,?,?
908,'2019/12/17 17:26:18:549',13,124,30,49,935,915,2,3,?,?,?,?,?,?,?
909,'2019/12/17 17:26:18:651',13,120,30,49,935,915,2,3,?,?,?,?,?,?,?
910,'2019/12/17 17:26:18:753',13,121,30,50,935,915,2,3,?,?,?,?,?,?,?
911,'2019/12/17 17:26:18:854',13,123,30,50,935,915,2,3,?,?,?,?,?,?,?
912,'2019/12/17 17:26:28:799',14,291,110,91,916,922,3,808,?,?,?,?,?,?,?
913,'2019/12/17 17:26:28:901',14,297,106,76,915,922,3,810,?,?,?,?,?,?,?
914,'2019/12/17 17:26:29:003',14,292,107,65,915,922,3,812,?,?,?,?,?,?,?
915,'2019/12/17 17:26:29:105',14,277,96,57,916,923,3,813,?,?,?,?,?,?,?
916,'2019/12/17 17:26:29:206',14,257,98,52,917,923,3,813,?,?,?,?,?,?,?
917,'2019/12/17 17:26:29:308',14,235,120,56,918,925,3,813,?,?,?,?,?,?,?
918,'2019/12/17 17:26:29:410',14,187,124,57,919,926,2,812,?,?,?,?,?,?,?
919,'2019/12/17 17:26:29:512',14,171,125,57,919,926,3,812,?,?,?,?,?,?,?
920,'2019/12/17 17:26:29:613',14,149,136,57,920,927,3,812,?,?,?,?,?,?,?
921,'2019/12/17 17:26:29:715',14,148,133,57,920,927,3,812,?,?,?,?,?,?,?
922,'2019/12/17 17:26:29:817',14,145,112,51,920,926,2,812,?,?,?,?,?,?,?
923,'2019/12/17 17:26:29:919',14,159,103,49,921,927,2,813,?,?,?,?,?,?,?
924,'2019/12/17 17:26:30:019',14,192,100,49,922,927,2,813,?,?,?,?,?,?,?
925,'2019/12/17 17:26:30:121',14,233,86,50,922,927,2,813,?,?,?,?,?,?,?
926,'2019/12/17 17:26:30:223',14,272,85,50,922,927,2,814,?,?,?,?,?,?,?
927,'2019/12/17 17:26:30:325',14,295,81,50,922,927,2,814,?,?,?,?,?,?,?
928,'2019/12/17 17:26:30:427',14,304,82,50,922,927,2,814,?,?,?,?,?,?,?
929,'2019/12/17 17:26:30:527',14,305,76,50,921,927,3,814,?,?,?,?,?,?,?
930,'2019/12/17 17:26:30:629',14,291,74,50,921,927,3,814,?,?,?,?,?,?,?
931,'2019/12/17 17:26:30:731',14,258,81,49,921,927,3,814,?,?,?,?,?,?,?
932,'2019/12/17 17:26:30:831',14,232,82,51,921,927,2,813,?,?,?,?,?,?,?
933,'2019/12/17 17:26:30:933',14,218,89,50,922,927,2,812,?,?,?,?,?,?,?
934,'2019/12/17 17:26:31:035',14,208,89,50,922,928,3,810,?,?,?,?,?,?,?
935,'2019/12/17 17:26:31:137',14,210,91,50,923,928,2,809,?,?,?,?,?,?,?
936,'2019/12/17 17:26:31:238',14,230,90,50,923,927,2,808,?,?,?,?,?,?,?
937,'2019/12/17 17:26:31:340',14,231,90,49,923,927,2,808,?,?,?,?,?,?,?
938,'2019/12/17 17:26:31:442',14,221,90,48,924,926,3,807,?,?,?,?,?,?,?
939,'2019/12/17 17:26:31:544',14,203,88,50,924,926,3,806,?,?,?,?,?,?,?
940,'2019/12/17 17:26:31:644',14,184,91,50,924,926,3,805,?,?,?,?,?,?,?
941,'2019/12/17 17:26:31:746',14,157,87,50,924,926,3,804,?,?,?,?,?,?,?
942,'2019/12/17 17:26:31:848',14,129,81,50,924,926,3,802,?,?,?,?,?,?,?
943,'2019/12/17 17:26:31:950',14,123,80,50,924,927,2,800,?,?,?,?,?,?,?
944,'2019/12/17 17:26:32:050',14,123,78,50,924,927,2,797,?,?,?,?,?,?,?
945,'2019/12/17 17:26:32:152',14,123,85,50,925,927,3,794,?,?,?,?,?,?,?
946,'2019/12/17 17:26:32:254',14,131,84,50,925,927,3,791,?,?,?,?,?,?,?
947,'2019/12/17 17:26:32:356',14,132,83,49,925,928,3,788,?,?,?,?,?,?,?
948,'2019/12/17 17:26:32:456',14,138,84,49,925,928,3,787,?,?,?,?,?,?,?
949,'2019/12/17 17:26:32:558',14,147,89,49,925,928,3,787,?,?,?,?,?,?,?
950,'2019/12/17 17:26:32:659',14,154,79,49,925,927,3,785,?,?,?,?,?,?,?
951,'2019/12/17 17:26:32:760',14,150,78,49,925,927,2,784,?,?,?,?,?,?,?
952,'2019/12/17 17:26:32:861',14,145,72,49,925,927,2,783,?,?,?,?,?,?,?
953,'2019/12/17 17:26:32:963',14,140,84,49,925,927,2,782,?,?,?,?,?,?,?
954,'2019/12/17 17:26:33:064',14,130,80,49,925,927,3,780,?,?,?,?,?,?,?
955,'2019/12/17 17:26:33:166',14,119,83,50,925,927,3,780,?,?,?,?,?,?,?
956,'2019/12/17 17:26:33:268',14,117,80,49,926,927,3,781,?,?,?,?,?,?,?
957,'2019/12/17 17:26:33:370',14,116,88,49,926,928,3,782,?,?,?,?,?,?,?
958,'2019/12/17 17:26:33:471',14,119,77,49,926,928,3,786,?,?,?,?,?,?,?
959,'2019/12/17 17:26:33:573',14,121,79,50,926,928,3,788,?,?,?,?,?,?,?
960,'2019/12/17 17:26:33:674',14,119,77,50,926,928,3,791,?,?,?,?,?,?,?
961,'2019/12/17 17:26:33:774',14,118,75,50,926,928,3,793,?,?,?,?,?,?,?
962,'2019/12/17 17:26:33:876',14,119,78,50,926,928,3,795,?,?,?,?,?,?,?
963,'2019/12/17 17:26:33:977',14,119,79,49,926,928,2,795,?,?,?,?,?,?,?
964,'2019/12/17 17:26:51:639',15,256,30,49,918,936,2,436,?,?,?,?,?,?,?
965,'2019/12/17 17:26:51:741',15,274,30,49,918,936,2,427,?,?,?,?,?,?,?
966,'2019/12/17 17:26:51:843',15,302,30,48,918,936,2,418,?,?,?,?,?,?,?
967,'2019/12/17 17:26:51:945',15,337,30,48,918,936,2,412,?,?,?,?,?,?,?
968,'2019/12/17 17:26:52:046',15,345,30,49,918,936,2,408,?,?,?,?,?,?,?
969,'2019/12/17 17:26:52:148',15,359,30,49,918,935,2,406,?,?,?,?,?,?,?
970,'2019/12/17 17:26:52:249',15,369,31,49,918,935,2,407,?,?,?,?,?,?,?
971,'2019/12/17 17:26:52:351',15,380,30,49,918,935,2,405,?,?,?,?,?,?,?
972,'2019/12/17 17:26:52:453',15,376,30,49,918,934,2,406,?,?,?,?,?,?,?
973,'2019/12/17 17:26:52:555',15,377,30,49,917,934,2,403,?,?,?,?,?,?,?
974,'2019/12/17 17:26:52:656',15,400,31,49,918,934,2,392,?,?,?,?,?,?,?
975,'2019/12/17 17:26:52:758',15,385,31,51,918,933,2,393,?,?,?,?,?,?,?
976,'2019/12/17 17:26:52:860',15,369,31,51,917,933,2,388,?,?,?,?,?,?,?
977,'2019/12/17 17:26:52:962',15,353,30,51,917,933,2,380,?,?,?,?,?,?,?
978,'2019/12/17 17:26:53:063',15,328,30,52,917,933,2,383,?,?,?,?,?,?,?
979,'2019/12/17 17:26:53:165',15,322,30,52,918,933,2,399,?,?,?,?,?,?,?
980,'2019/12/17 17:26:53:266',15,317,30,51,917,933,2,397,?,?,?,?,?,?,?
981,'2019/12/17 17:26:53:367',15,309,30,50,918,933,2,398,?,?,?,?,?,?,?
982,'2019/12/17 17:26:53:469',15,289,30,52,918,934,3,406,?,?,?,?,?,?,?
983,'2019/12/17 17:26:53:571',15,277,30,51,918,934,2,403,?,?,?,?,?,?,?
984,'2019/12/17 17:26:53:673',15,252,30,51,918,934,2,396,?,?,?,?,?,?,?
985,'2019/12/17 17:26:53:774',15,243,30,50,918,934,2,396,?,?,?,?,?,?,?
986,'2019/12/17 17:26:53:876',15,244,30,49,918,934,3,397,?,?,?,?,?,?,?
987,'2019/12/17 17:26:53:978',15,257,30,49,918,935,2,398,?,?,?,?,?,?,?
988,'2019/12/17 17:26:54:080',15,267,30,48,919,935,2,399,?,?,?,?,?,?,?
989,'2019/12/17 17:26:54:181',15,293,30,50,918,935,2,399,?,?,?,?,?,?,?
990,'2019/12/17 17:26:54:283',15,335,30,49,918,935,2,399,?,?,?,?,?,?,?
991,'2019/12/17 17:26:54:385',15,342,30,49,919,935,2,397,?,?,?,?,?,?,?
992,'2019/12/17 17:26:54:487',15,357,30,49,918,935,2,399,?,?,?,?,?,?,?
993,'2019/12/17 17:26:54:588',15,357,30,49,918,935,2,399,?,?,?,?,?,?,?
994,'2019/12/17 17:26:54:690',15,349,30,48,918,934,2,401,?,?,?,?,?,?,?
995,'2019/12/17 17:26:54:792',15,334,30,50,918,934,2,398,?,?,?,?,?,?,?
996,'2019/12/17 17:26:54:894',15,335,30,50,918,934,2,398,?,?,?,?,?,?,?
997,'2019/12/17 17:26:54:994',15,322,30,50,918,934,2,399,?,?,?,?,?,?,?
998,'2019/12/17 17:26:55:096',15,304,30,50,919,934,2,400,?,?,?,?,?,?,?
999,'2019/12/17 17:26:55:197',15,302,30,49,919,933,2,398,?,?,?,?,?,?,?
1000,'2019/12/17 17:26:55:299',15,297,30,48,919,933,2,402,?,?,?,?,?,?,?
1001,'2019/12/17 17:26:55:401',15,283,30,48,919,934,2,396,?,?,?,?,?,?,?
1002,'2019/12/17 17:26:55:502',15,274,30,50,919,934,2,392,?,?,?,?,?,?,?
1003,'2019/12/17 17:26:55:603',15,283,30,50,919,934,2,390,?,?,?,?,?,?,?
1004,'2019/12/17 17:26:55:705',15,290,30,50,919,934,2,388,?,?,?,?,?,?,?
1005,'2019/12/17 17:26:55:806',15,281,30,50,919,934,2,385,?,?,?,?,?,?,?
1006,'2019/12/17 17:26:55:907',15,269,30,50,919,934,2,386,?,?,?,?,?,?,?
1007,'2019/12/17 17:26:56:008',15,276,30,50,919,935,2,396,?,?,?,?,?,?,?
1008,'2019/12/17 17:26:56:110',15,246,30,51,919,935,2,397,?,?,?,?,?,?,?
1009,'2019/12/17 17:26:56:212',15,234,30,52,920,935,2,401,?,?,?,?,?,?,?
1010,'2019/12/17 17:26:56:312',15,226,30,51,919,935,2,400,?,?,?,?,?,?,?
1011,'2019/12/17 17:26:56:415',15,209,30,51,920,935,2,397,?,?,?,?,?,?,?
1012,'2019/12/17 17:26:56:517',15,185,30,51,920,935,2,399,?,?,?,?,?,?,?
1013,'2019/12/17 17:26:56:618',15,207,30,50,920,936,2,398,?,?,?,?,?,?,?
1014,'2019/12/17 17:26:56:720',15,213,30,49,920,936,2,398,?,?,?,?,?,?,?
1015,'2019/12/17 17:26:56:822',15,200,30,49,920,936,2,403,?,?,?,?,?,?,?
1016,'2019/12/17 17:26:56:923',15,215,30,49,920,936,2,405,?,?,?,?,?,?,?
1017,'2019/12/17 17:26:57:025',15,230,30,49,920,936,2,406,?,?,?,?,?,?,?
1018,'2019/12/17 17:26:57:127',15,228,30,49,920,937,2,405,?,?,?,?,?,?,?
1019,'2019/12/17 17:26:57:229',15,241,30,49,920,937,2,408,?,?,?,?,?,?,?
1020,'2019/12/17 17:26:57:329',15,272,30,48,920,937,3,407,?,?,?,?,?,?,?
1021,'2019/12/17 17:26:57:430',15,283,30,48,920,936,2,409,?,?,?,?,?,?,?
1022,'2019/12/17 17:26:57:532',15,281,30,50,920,936,2,406,?,?,?,?,?,?,?
1023,'2019/12/17 17:26:57:634',15,277,30,50,920,936,2,413,?,?,?,?,?,?,?
1024,'2019/12/17 17:26:57:735',15,276,30,51,920,936,2,411,?,?,?,?,?,?,?
1025,'2019/12/17 17:26:57:837',15,264,30,51,920,936,2,413,?,?,?,?,?,?,?
1026,'2019/12/17 17:26:57:938',15,272,30,51,920,936,3,413,?,?,?,?,?,?,?
1027,'2019/12/17 17:26:58:039',15,292,30,50,920,936,2,415,?,?,?,?,?,?,?
1028,'2019/12/17 17:26:58:140',15,310,30,50,920,936,2,415,?,?,?,?,?,?,?
1029,'2019/12/17 17:26:58:242',15,312,30,52,920,936,2,419,?,?,?,?,?,?,?
1030,'2019/12/17 17:26:58:344',15,340,30,52,920,936,2,416,?,?,?,?,?,?,?
1031,'2019/12/17 17:26:58:445',15,358,30,51,920,935,2,410,?,?,?,?,?,?,?
1032,'2019/12/17 17:26:58:547',15,363,30,52,920,935,2,411,?,?,?,?,?,?,?
1033,'2019/12/17 17:26:58:649',15,359,30,51,920,935,2,412,?,?,?,?,?,?,?
1034,'2019/12/17 17:26:58:751',15,350,30,50,920,935,2,414,?,?,?,?,?,?,?
1035,'2019/12/17 17:26:58:852',15,334,30,52,920,935,2,417,?,?,?,?,?,?,?
1036,'2019/12/17 17:26:58:954',15,323,30,53,920,935,2,422,?,?,?,?,?,?,?
1037,'2019/12/17 17:26:59:056',15,307,30,52,920,934,2,424,?,?,?,?,?,?,?
1038,'2019/12/17 17:26:59:158',15,278,30,52,920,934,2,427,?,?,?,?,?,?,?
1039,'2019/12/17 17:26:59:259',15,241,30,52,920,935,2,432,?,?,?,?,?,?,?
1040,'2019/12/17 17:26:59:361',15,257,30,50,920,935,2,432,?,?,?,?,?,?,?
1041,'2019/12/17 17:26:59:463',15,254,30,50,920,935,3,434,?,?,?,?,?,?,?
1042,'2019/12/17 17:26:59:564',15,259,30,51,921,935,3,435,?,?,?,?,?,?,?
1043,'2019/12/17 17:26:59:666',15,281,30,50,921,935,2,434,?,?,?,?,?,?,?
1044,'2019/12/17 17:26:59:768',15,300,30,50,921,936,2,432,?,?,?,?,?,?,?
1045,'2019/12/17 17:26:59:870',15,308,31,50,921,935,2,430,?,?,?,?,?,?,?
1046,'2019/12/17 17:26:59:970',15,316,30,50,921,936,2,423,?,?,?,?,?,?,?
1047,'2019/12/17 17:27:00:072',15,335,30,49,921,935,2,418,?,?,?,?,?,?,?
1048,'2019/12/17 17:27:00:174',15,346,30,48,921,935,3,414,?,?,?,?,?,?,?
1049,'2019/12/17 17:27:00:276',15,380,30,50,921,935,2,408,?,?,?,?,?,?,?
1050,'2019/12/17 17:27:00:376',15,382,30,49,921,935,2,408,?,?,?,?,?,?,?
1051,'2019/12/17 17:27:00:478',15,388,30,49,921,934,2,411,?,?,?,?,?,?,?
1052,'2019/12/17 17:28:55:400',16,142,30,66,522,633,2,3,?,?,?,?,?,?,?
1053,'2019/12/17 17:28:55:502',16,158,30,70,394,748,2,3,?,?,?,?,?,?,?
1054,'2019/12/17 17:28:55:603',16,157,30,72,340,855,2,3,?,?,?,?,?,?,?
1055,'2019/12/17 17:28:55:704',16,154,30,73,318,934,2,3,?,?,?,?,?,?,?
1056,'2019/12/17 17:28:55:806',16,166,30,71,365,938,2,3,?,?,?,?,?,?,?
1057,'2019/12/17 17:28:55:907',16,230,30,68,327,939,3,3,?,?,?,?,?,?,?
1058,'2019/12/17 17:28:56:008',16,377,30,61,456,938,3,3,?,?,?,?,?,?,?
1059,'2019/12/17 17:28:56:108',16,478,30,54,534,918,2,3,?,?,?,?,?,?,?
1060,'2019/12/17 17:28:56:209',16,519,30,62,673,709,2,3,?,?,?,?,?,?,?
1061,'2019/12/17 17:28:56:310',16,505,30,71,793,586,2,3,?,?,?,?,?,?,?
1062,'2019/12/17 17:28:56:412',16,424,30,72,885,470,2,3,?,?,?,?,?,?,?
1063,'2019/12/17 17:28:56:514',16,297,30,74,926,338,2,3,?,?,?,?,?,?,?
1064,'2019/12/17 17:28:56:616',16,210,30,78,926,282,2,3,?,?,?,?,?,?,?
1065,'2019/12/17 17:28:56:717',16,168,30,76,890,354,2,3,?,?,?,?,?,?,?
1066,'2019/12/17 17:28:56:819',16,147,30,69,722,474,2,3,?,?,?,?,?,?,?
1067,'2019/12/17 17:28:56:921',16,142,30,66,560,591,2,3,?,?,?,?,?,?,?
1068,'2019/12/17 17:28:57:023',16,147,30,71,345,787,2,3,?,?,?,?,?,?,?
1069,'2019/12/17 17:28:57:124',16,163,30,76,277,863,2,3,?,?,?,?,?,?,?
1070,'2019/12/17 17:28:57:226',16,218,30,79,222,933,2,3,?,?,?,?,?,?,?
1071,'2019/12/17 17:28:57:328',16,271,30,78,226,937,2,3,?,?,?,?,?,?,?
1072,'2019/12/17 17:28:57:430',16,321,30,77,326,936,2,3,?,?,?,?,?,?,?
1073,'2019/12/17 17:28:57:531',16,385,30,72,335,931,2,3,?,?,?,?,?,?,?
1074,'2019/12/17 17:28:57:633',16,427,30,66,460,880,2,3,?,?,?,?,?,?,?
1075,'2019/12/17 17:28:57:735',16,410,30,60,573,739,2,3,?,?,?,?,?,?,?
1076,'2019/12/17 17:28:57:835',16,341,30,60,745,531,2,3,?,?,?,?,?,?,?
1077,'2019/12/17 17:28:57:936',16,316,30,59,784,460,2,3,?,?,?,?,?,?,?
1078,'2019/12/17 17:28:58:038',16,226,29,64,926,256,2,3,?,?,?,?,?,?,?
1079,'2019/12/17 17:28:58:139',16,181,29,70,929,195,2,3,?,?,?,?,?,?,?
1080,'2019/12/17 17:28:58:241',16,148,30,74,929,180,2,3,?,?,?,?,?,?,?
1081,'2019/12/17 17:28:58:343',16,132,30,74,929,205,2,3,?,?,?,?,?,?,?
1082,'2019/12/17 17:28:58:445',16,127,30,73,930,239,2,3,?,?,?,?,?,?,?
1083,'2019/12/17 17:28:58:546',16,129,30,70,930,399,2,3,?,?,?,?,?,?,?
1084,'2019/12/17 17:28:58:648',16,128,30,65,929,533,2,3,?,?,?,?,?,?,?
1085,'2019/12/17 17:28:58:749',16,129,30,63,917,732,2,3,?,?,?,?,?,?,?
1086,'2019/12/17 17:28:58:849',16,127,30,60,837,840,2,3,?,?,?,?,?,?,?
1087,'2019/12/17 17:28:58:951',16,126,30,62,719,921,2,3,?,?,?,?,?,?,?
1088,'2019/12/17 17:28:59:053',16,124,30,63,631,929,2,3,?,?,?,?,?,?,?
1089,'2019/12/17 17:28:59:155',16,128,30,63,534,936,2,3,?,?,?,?,?,?,?
1090,'2019/12/17 17:28:59:256',16,136,30,60,440,940,2,3,?,?,?,?,?,?,?
1091,'2019/12/17 17:28:59:356',16,141,30,59,384,942,2,3,?,?,?,?,?,?,?
1092,'2019/12/17 17:28:59:458',16,145,35,57,376,943,2,3,?,?,?,?,?,?,?
1093,'2019/12/17 17:28:59:560',16,143,35,56,366,943,2,3,?,?,?,?,?,?,?
1094,'2019/12/17 17:28:59:661',16,137,35,51,316,943,2,3,?,?,?,?,?,?,?
1095,'2019/12/17 17:28:59:763',16,137,35,52,322,943,2,3,?,?,?,?,?,?,?
1096,'2019/12/17 17:28:59:865',16,138,33,53,469,942,3,3,?,?,?,?,?,?,?
1097,'2019/12/17 17:28:59:967',16,146,31,56,575,938,3,3,?,?,?,?,?,?,?
1098,'2019/12/17 17:29:00:068',16,141,30,56,690,921,2,3,?,?,?,?,?,?,?
1099,'2019/12/17 17:29:00:170',16,138,30,57,812,818,3,3,?,?,?,?,?,?,?
1100,'2019/12/17 17:29:00:271',16,131,30,59,922,754,3,3,?,?,?,?,?,?,?
1101,'2019/12/17 17:29:00:373',16,122,30,65,929,677,2,3,?,?,?,?,?,?,?
1102,'2019/12/17 17:29:00:474',16,109,30,70,932,543,2,3,?,?,?,?,?,?,?
1103,'2019/12/17 17:29:00:576',16,105,30,70,933,479,2,3,?,?,?,?,?,?,?
1104,'2019/12/17 17:29:00:678',16,100,30,69,934,452,2,3,?,?,?,?,?,?,?
1105,'2019/12/17 17:29:00:779',16,99,30,69,933,419,2,3,?,?,?,?,?,?,?
1106,'2019/12/17 17:29:00:880',16,96,29,68,932,398,2,3,?,?,?,?,?,?,?
1107,'2019/12/17 17:29:00:982',16,91,29,69,931,389,2,3,?,?,?,?,?,?,?
1108,'2019/12/17 17:29:01:083',16,88,30,72,929,382,2,3,?,?,?,?,?,?,?
1109,'2019/12/17 17:29:01:184',16,89,30,73,927,378,2,3,?,?,?,?,?,?,?
1110,'2019/12/17 17:29:01:286',16,90,30,69,925,502,2,3,?,?,?,?,?,?,?
1111,'2019/12/17 17:29:01:388',16,91,30,64,909,602,2,3,?,?,?,?,?,?,?
1112,'2019/12/17 17:29:01:490',16,102,30,58,770,701,2,3,?,?,?,?,?,?,?
1113,'2019/12/17 17:29:01:591',16,114,30,53,638,806,2,3,?,?,?,?,?,?,?
1114,'2019/12/17 17:29:01:693',16,131,30,50,547,912,3,3,?,?,?,?,?,?,?
1115,'2019/12/17 17:29:01:795',16,145,30,53,457,935,3,3,?,?,?,?,?,?,?
1116,'2019/12/17 17:29:01:897',16,155,30,60,351,939,2,3,?,?,?,?,?,?,?
1117,'2019/12/17 17:29:01:998',16,159,31,76,342,942,2,3,?,?,?,?,?,?,?
1118,'2019/12/17 17:29:02:100',16,156,31,82,388,942,2,3,?,?,?,?,?,?,?
1119,'2019/12/17 17:29:02:202',16,147,31,85,377,942,2,3,?,?,?,?,?,?,?
1120,'2019/12/17 17:29:02:303',16,141,31,81,347,943,2,3,?,?,?,?,?,?,?
1121,'2019/12/17 17:29:02:404',16,144,31,72,418,943,2,3,?,?,?,?,?,?,?
1122,'2019/12/17 17:29:02:506',16,229,30,62,542,941,2,3,?,?,?,?,?,?,?
1123,'2019/12/17 17:29:11:337',17,156,30,55,902,937,3,784,?,?,?,?,?,?,?
1124,'2019/12/17 17:29:11:439',17,174,30,56,904,936,3,786,?,?,?,?,?,?,?
1125,'2019/12/17 17:29:11:540',17,182,30,57,904,937,3,787,?,?,?,?,?,?,?
1126,'2019/12/17 17:29:11:641',17,176,31,57,904,936,3,787,?,?,?,?,?,?,?
1127,'2019/12/17 17:29:11:743',17,172,30,57,904,937,3,789,?,?,?,?,?,?,?
1128,'2019/12/17 17:29:11:844',17,149,31,55,905,937,3,791,?,?,?,?,?,?,?
1129,'2019/12/17 17:29:11:945',17,123,31,53,905,937,3,793,?,?,?,?,?,?,?
1130,'2019/12/17 17:29:12:047',17,120,30,50,906,937,3,798,?,?,?,?,?,?,?
