@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute helper-1 numeric
@attribute helper-2 numeric
@attribute helper-3 numeric
@attribute helper-4 numeric
@attribute helper-5 numeric
@attribute helper-6 numeric
@attribute helper-7 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric

@data
1297,'2022/04/20 18:04:43:366',10,832,828,9,1,2,1,2,0.8,0.4,?,?,?,?,?
1298,'2022/04/20 18:04:43:522',10,879,638,9,2,2,2,2,0.8,0.4,?,?,?,?,?
1299,'2022/04/20 18:04:43:679',10,1125,462,8,2,2,2,2,0.8,0.4,?,?,?,?,?
1300,'2022/04/20 18:04:43:835',10,926,318,8,2,1,2,2,0.8,0.4,?,?,?,?,?
1301,'2022/04/20 18:04:43:992',10,744,342,8,2,2,2,2,0.8,0.4,?,?,?,?,?
1302,'2022/04/20 18:04:44:148',10,649,321,8,2,2,2,2,0.8,0.4,?,?,?,?,?
1303,'2022/04/20 18:04:44:305',10,632,335,8,2,2,2,2,0.8,0.4,?,?,?,?,?
1304,'2022/04/20 18:04:44:461',10,772,336,8,2,2,2,2,0.8,0.4,?,?,?,?,?
1305,'2022/04/20 18:04:44:616',10,902,251,8,1,2,2,2,0.8,0.4,?,?,?,?,?
1306,'2022/04/20 18:04:44:769',10,995,331,8,1,2,2,1,0.8,0.4,?,?,?,?,?
1307,'2022/04/20 18:04:44:926',10,1013,471,8,2,2,2,2,0.8,0.4,?,?,?,?,?
1308,'2022/04/20 18:04:45:080',10,1125,590,8,2,2,2,2,0.8,0.4,?,?,?,?,?
1309,'2022/04/20 18:04:45:237',10,1119,717,8,2,1,2,2,0.8,0.4,?,?,?,?,?
1310,'2022/04/20 18:04:45:396',10,970,786,9,1,1,2,2,0.8,0.4,?,?,?,?,?
1311,'2022/04/20 18:04:45:552',10,725,797,9,2,2,2,2,0.8,0.4,?,?,?,?,?
1312,'2022/04/20 18:04:45:708',10,583,763,9,2,2,2,2,0.8,0.4,?,?,?,?,?
1313,'2022/04/20 18:04:45:865',10,619,666,9,2,2,2,2,0.8,0.4,?,?,?,?,?
1314,'2022/04/20 18:04:46:022',10,834,583,8,2,2,2,2,0.8,0.4,?,?,?,?,?
1315,'2022/04/20 18:04:46:178',10,1090,443,8,2,2,2,2,0.8,0.4,?,?,?,?,?
1316,'2022/04/20 18:04:46:335',10,1125,308,8,2,2,2,2,0.8,0.4,?,?,?,?,?
1317,'2022/04/20 18:04:46:490',10,1125,251,8,2,2,2,2,0.8,0.4,?,?,?,?,?
1318,'2022/04/20 18:04:46:647',10,1125,284,8,2,2,2,2,0.8,0.4,?,?,?,?,?
1319,'2022/04/20 18:04:46:804',10,1125,542,9,1,2,2,2,0.8,0.4,?,?,?,?,?
1320,'2022/04/20 18:04:46:962',10,1125,737,9,2,2,2,1,0.8,0.4,?,?,?,?,?
1321,'2022/04/20 18:04:47:118',10,1125,790,9,2,2,2,2,0.8,0.4,?,?,?,?,?
1322,'2022/04/20 18:04:47:275',10,1125,615,9,1,2,2,2,0.8,0.4,?,?,?,?,?
1323,'2022/04/20 18:04:47:430',10,1125,411,9,2,2,2,2,0.8,0.4,?,?,?,?,?
1324,'2022/04/20 18:04:47:585',10,1125,239,9,2,2,2,2,0.8,0.4,?,?,?,?,?
1325,'2022/04/20 18:04:47:742',10,1125,454,9,2,2,2,2,0.8,0.4,?,?,?,?,?
1326,'2022/04/20 18:04:47:900',10,1125,717,8,2,2,2,2,0.8,0.4,?,?,?,?,?
1327,'2022/04/20 18:04:48:056',10,1069,885,8,2,2,2,2,0.8,0.4,?,?,?,?,?
1328,'2022/04/20 18:04:48:214',10,960,692,8,2,2,2,2,0.8,0.4,?,?,?,?,?
1329,'2022/04/20 18:04:48:371',10,917,461,8,2,2,2,2,0.8,0.4,?,?,?,?,?
1330,'2022/04/20 18:04:48:527',10,827,269,8,2,2,2,2,0.8,0.4,?,?,?,?,?
1331,'2022/04/20 18:04:48:684',10,949,306,8,2,2,2,2,0.8,0.4,?,?,?,?,?
1332,'2022/04/20 18:04:48:839',10,999,326,8,2,2,2,2,0.8,0.4,?,?,?,?,?
1333,'2022/04/20 18:04:48:995',10,995,275,8,1,2,2,2,0.8,0.4,?,?,?,?,?
1334,'2022/04/20 18:04:49:151',10,1107,261,8,2,2,2,2,0.8,0.4,?,?,?,?,?
1335,'2022/04/20 18:04:49:309',10,1107,370,8,1,2,2,2,0.8,0.4,?,?,?,?,?
1336,'2022/04/20 18:04:49:464',10,1125,735,8,2,2,2,2,0.8,0.4,?,?,?,?,?
1337,'2022/04/20 18:04:49:622',10,1125,972,8,1,2,2,2,0.8,0.4,?,?,?,?,?
1338,'2022/04/20 18:04:49:775',10,1125,1045,8,1,2,2,2,0.8,0.4,?,?,?,?,?
1339,'2022/04/20 18:04:49:932',10,1065,1123,9,1,2,2,2,0.8,0.4,?,?,?,?,?
1340,'2022/04/20 18:04:50:089',10,1029,1030,9,2,2,2,2,0.8,0.4,?,?,?,?,?
1341,'2022/04/20 18:04:50:244',10,1012,1030,9,2,2,2,2,0.8,0.4,?,?,?,?,?
1342,'2022/04/20 18:04:50:400',10,1062,897,8,2,2,2,2,0.8,0.4,?,?,?,?,?
1343,'2022/04/20 18:04:50:558',10,1125,895,8,1,2,2,2,0.8,0.4,?,?,?,?,?
1344,'2022/04/20 18:04:50:715',10,1125,814,9,1,2,1,2,0.8,0.4,?,?,?,?,?
1345,'2022/04/20 18:04:50:869',10,1125,801,8,2,2,2,2,0.8,0.4,?,?,?,?,?
1346,'2022/04/20 18:04:51:025',10,987,938,9,2,2,2,2,0.8,0.4,?,?,?,?,?
1347,'2022/04/20 18:04:51:182',10,971,1044,9,2,2,2,2,0.8,0.4,?,?,?,?,?
1348,'2022/04/20 18:04:51:336',10,970,924,8,2,2,2,2,0.8,0.4,?,?,?,?,?
1349,'2022/04/20 18:04:51:492',10,988,701,8,2,2,2,2,0.8,0.4,?,?,?,?,?
1350,'2022/04/20 18:04:51:649',10,1125,461,8,2,2,2,2,0.8,0.4,?,?,?,?,?
1351,'2022/04/20 18:04:51:804',10,1125,280,8,2,2,2,2,0.8,0.4,?,?,?,?,?
1352,'2022/04/20 18:04:51:962',10,1125,257,8,1,2,2,2,0.8,0.4,?,?,?,?,?
1353,'2022/04/20 18:04:52:120',10,1125,255,8,1,2,2,2,0.8,0.4,?,?,?,?,?
1354,'2022/04/20 18:04:52:275',10,1125,302,8,1,2,2,2,0.8,0.4,?,?,?,?,?
1355,'2022/04/20 18:04:52:431',10,1125,351,8,1,2,2,2,0.8,0.4,?,?,?,?,?
1356,'2022/04/20 18:04:52:587',10,1125,647,8,1,2,1,2,0.8,0.4,?,?,?,?,?
1357,'2022/04/20 18:04:52:743',10,1125,821,9,2,1,1,2,0.8,0.4,?,?,?,?,?
1358,'2022/04/20 18:04:52:899',10,1125,940,313,2,2,2,2,0.8,0.4,?,?,?,?,?
1359,'2022/04/20 18:04:53:056',10,1125,892,618,2,1,2,2,0.8,0.4,?,?,?,?,?
1360,'2022/04/20 18:04:53:210',10,1125,643,922,1,2,2,2,0.8,0.4,?,?,?,?,?
1361,'2022/04/20 18:04:53:367',10,1125,468,1125,2,2,2,2,0.8,0.4,?,?,?,?,?
1362,'2022/04/20 18:04:53:522',10,1125,485,1125,2,2,2,2,0.8,0.4,?,?,?,?,?
1363,'2022/04/20 18:04:53:678',10,1125,430,1125,2,2,2,2,0.8,0.4,?,?,?,?,?
1364,'2022/04/20 18:04:53:835',10,1125,507,1125,2,2,2,2,0.8,0.4,?,?,?,?,?
1365,'2022/04/20 18:04:53:991',10,1125,612,1125,2,2,2,2,0.8,0.4,?,?,?,?,?
1366,'2022/04/20 18:04:54:147',10,1125,680,1125,2,2,2,2,0.8,0.4,?,?,?,?,?
1367,'2022/04/20 18:04:54:304',10,1125,734,1062,2,2,2,2,0.8,0.4,?,?,?,?,?
1368,'2022/04/20 18:04:54:458',10,1125,759,922,2,2,2,2,0.8,0.4,?,?,?,?,?
1369,'2022/04/20 18:04:54:614',10,1125,717,730,1,2,2,2,0.8,0.4,?,?,?,?,?
1370,'2022/04/20 18:04:54:770',10,1125,820,502,2,2,2,2,0.8,0.4,?,?,?,?,?
1371,'2022/04/20 18:04:54:924',10,1125,1023,342,2,2,2,2,0.8,0.4,?,?,?,?,?
1372,'2022/04/20 18:04:55:081',10,1125,877,231,2,2,2,2,0.8,0.4,?,?,?,?,?
1373,'2022/04/20 18:04:55:234',10,1104,618,155,2,2,2,2,0.8,0.4,?,?,?,?,?
1374,'2022/04/20 18:04:55:391',10,1104,564,103,2,1,2,2,0.8,0.4,?,?,?,?,?
1375,'2022/04/20 18:04:55:546',10,1104,561,68,2,2,2,2,0.8,0.4,?,?,?,?,?
1376,'2022/04/20 18:04:55:701',10,1104,726,51,2,2,2,2,0.8,0.4,?,?,?,?,?
1377,'2022/04/20 18:04:55:860',10,1125,923,28,1,2,2,2,0.8,0.4,?,?,?,?,?
1378,'2022/04/20 18:04:56:015',10,1125,752,119,1,2,2,2,0.8,0.4,?,?,?,?,?
1379,'2022/04/20 18:04:56:170',10,1125,796,318,1,2,2,2,0.8,0.4,?,?,?,?,?
1380,'2022/04/20 18:04:56:327',10,1125,767,619,2,2,1,2,0.8,0.4,?,?,?,?,?
1381,'2022/04/20 18:04:56:481',10,1125,871,922,2,2,2,2,0.8,0.4,?,?,?,?,?
1382,'2022/04/20 18:04:56:638',10,1125,1074,1125,1,2,2,2,0.8,0.4,?,?,?,?,?
1383,'2022/04/20 18:04:56:794',10,1125,891,1125,1,2,2,2,0.8,0.4,?,?,?,?,?
1384,'2022/04/20 18:04:56:949',10,1125,695,1125,2,2,1,2,0.8,0.4,?,?,?,?,?
1385,'2022/04/20 18:04:57:107',10,1125,470,1125,2,2,1,2,0.8,0.4,?,?,?,?,?
1386,'2022/04/20 18:04:57:262',10,1125,419,1125,2,2,1,2,0.8,0.4,?,?,?,?,?
1387,'2022/04/20 18:04:57:419',10,1124,631,1125,2,2,1,2,0.8,0.4,?,?,?,?,?
1388,'2022/04/20 18:04:57:574',10,1124,768,1125,2,2,2,2,0.8,0.4,?,?,?,?,?
1389,'2022/04/20 18:04:57:732',10,1124,1025,1125,2,2,2,1,0.8,0.4,?,?,?,?,?
1390,'2022/04/20 18:04:57:888',10,1125,1028,1125,2,2,1,1,0.8,0.4,?,?,?,?,?
1391,'2022/04/20 18:04:58:044',10,1125,935,1125,2,2,2,1,0.8,0.4,?,?,?,?,?
1392,'2022/04/20 18:04:58:200',10,1125,713,1125,2,2,1,1,0.8,0.4,?,?,?,?,?
1393,'2022/04/20 18:04:58:356',10,1125,646,1070,2,2,1,1,0.8,0.4,?,?,?,?,?
1394,'2022/04/20 18:04:58:513',10,1125,633,939,2,2,2,1,0.8,0.4,?,?,?,?,?
1395,'2022/04/20 18:04:58:668',10,1067,614,757,1,2,2,1,0.8,0.4,?,?,?,?,?
1396,'2022/04/20 18:04:58:824',10,970,713,536,2,2,2,2,0.8,0.4,?,?,?,?,?
1397,'2022/04/20 18:04:58:981',10,860,610,423,2,2,2,2,0.8,0.4,?,?,?,?,?
1398,'2022/04/20 18:04:59:137',10,791,550,296,2,2,2,2,0.8,0.4,?,?,?,?,?
1399,'2022/04/20 18:04:59:292',10,716,540,206,2,2,2,2,0.8,0.4,?,?,?,?,?
1400,'2022/04/20 18:04:59:447',10,790,564,142,2,2,1,2,0.8,0.4,?,?,?,?,?
1401,'2022/04/20 18:04:59:605',10,834,652,98,2,2,2,2,0.8,0.4,?,?,?,?,?
1402,'2022/04/20 18:04:59:762',10,713,898,67,2,2,2,2,0.8,0.4,?,?,?,?,?
1403,'2022/04/20 18:04:59:917',10,863,1060,46,2,2,2,2,0.8,0.4,?,?,?,?,?
1404,'2022/04/20 18:05:00:072',10,835,1069,31,2,2,2,2,0.8,0.4,?,?,?,?,?
1405,'2022/04/20 18:05:00:228',10,1040,865,21,2,2,2,2,0.8,0.4,?,?,?,?,?
1406,'2022/04/20 18:05:00:379',10,1125,740,15,2,2,2,2,0.8,0.4,?,?,?,?,?
1407,'2022/04/20 18:05:00:531',10,1125,547,11,2,2,2,2,0.8,0.4,?,?,?,?,?
1408,'2022/04/20 18:05:00:685',10,1125,636,10,1,2,1,2,0.8,0.4,?,?,?,?,?
1409,'2022/04/20 18:05:00:837',10,1098,816,9,1,2,2,2,0.8,0.4,?,?,?,?,?
1410,'2022/04/20 18:05:00:991',10,1057,884,9,1,2,1,2,0.8,0.4,?,?,?,?,?
1411,'2022/04/20 18:05:01:144',10,1057,1123,9,1,2,2,2,0.8,0.4,?,?,?,?,?
1412,'2022/04/20 18:05:01:295',10,1048,1121,9,2,2,2,2,0.8,0.4,?,?,?,?,?
1413,'2022/04/20 18:05:01:448',10,1119,1100,9,1,2,2,1,0.8,0.4,?,?,?,?,?
1414,'2022/04/20 18:05:01:599',10,1125,973,9,1,2,2,2,0.8,0.4,?,?,?,?,?
1415,'2022/04/20 18:05:01:751',10,1125,949,9,1,2,2,2,0.8,0.4,?,?,?,?,?
1416,'2022/04/20 18:05:01:903',10,1125,794,9,1,2,2,2,0.8,0.4,?,?,?,?,?
1417,'2022/04/20 18:05:02:068',10,1125,876,8,1,2,2,2,0.8,0.4,?,?,?,?,?
1418,'2022/04/20 18:05:02:220',10,1125,872,8,2,2,2,2,0.8,0.4,?,?,?,?,?
1419,'2022/04/20 18:05:02:370',10,1125,890,8,2,2,2,2,0.8,0.4,?,?,?,?,?
1445,'2022/04/20 18:06:04:345',12,291,96,8,1,2,2,2,0.441848,1,?,?,?,?,?
1446,'2022/04/20 18:06:04:500',12,294,97,9,1,2,2,2,0.441848,1,?,?,?,?,?
1447,'2022/04/20 18:06:04:656',12,279,105,9,2,2,2,2,0.441848,1,?,?,?,?,?
1448,'2022/04/20 18:06:04:811',12,245,122,9,2,2,2,2,0.441848,1,?,?,?,?,?
1449,'2022/04/20 18:06:04:967',12,214,138,9,2,2,2,2,0.441848,1,?,?,?,?,?
1450,'2022/04/20 18:06:05:123',12,191,154,9,2,2,2,2,0.441848,1,?,?,?,?,?
1451,'2022/04/20 18:06:05:279',12,174,159,8,2,2,2,2,0.441848,1,?,?,?,?,?
1452,'2022/04/20 18:06:05:435',12,160,150,8,2,2,2,1,0.441848,1,?,?,?,?,?
1453,'2022/04/20 18:06:05:592',12,139,122,8,2,2,2,2,0.441848,1,?,?,?,?,?
1454,'2022/04/20 18:06:05:748',12,114,84,8,2,2,2,2,0.441848,1,?,?,?,?,?
1455,'2022/04/20 18:06:05:904',12,92,51,9,2,2,2,2,0.441848,1,?,?,?,?,?
1456,'2022/04/20 18:06:06:060',12,89,29,9,2,2,2,2,0.441848,1,?,?,?,?,?
1457,'2022/04/20 18:06:06:216',12,98,21,9,2,2,2,2,0.441848,1,?,?,?,?,?
1458,'2022/04/20 18:06:06:374',12,117,19,8,1,2,2,2,0.441848,1,?,?,?,?,?
1459,'2022/04/20 18:06:06:527',12,118,25,8,2,2,2,2,0.441848,1,?,?,?,?,?
1460,'2022/04/20 18:06:06:684',12,115,39,8,1,2,2,2,0.441848,1,?,?,?,?,?
1461,'2022/04/20 18:06:06:841',12,105,56,8,1,2,2,2,0.441848,1,?,?,?,?,?
1462,'2022/04/20 18:06:06:997',12,99,70,9,1,2,2,2,0.441848,1,?,?,?,?,?
1463,'2022/04/20 18:06:07:153',12,97,71,9,1,2,2,2,0.441848,1,?,?,?,?,?
1464,'2022/04/20 18:06:07:309',12,93,64,8,1,2,2,2,0.441848,1,?,?,?,?,?
1465,'2022/04/20 18:06:07:466',12,84,55,8,1,2,2,2,0.441848,1,?,?,?,?,?
1466,'2022/04/20 18:06:07:621',12,74,47,9,1,2,2,1,0.441848,1,?,?,?,?,?
1467,'2022/04/20 18:06:07:778',12,85,39,9,2,2,2,2,0.441848,1,?,?,?,?,?
1468,'2022/04/20 18:06:07:934',12,103,31,9,1,2,2,2,0.441848,1,?,?,?,?,?
1469,'2022/04/20 18:06:08:091',12,104,24,9,1,2,2,2,0.441848,1,?,?,?,?,?
1470,'2022/04/20 18:06:08:247',12,94,20,8,2,2,2,2,0.441848,1,?,?,?,?,?
1471,'2022/04/20 18:06:08:402',12,73,17,8,1,2,2,2,0.441848,1,?,?,?,?,?
1472,'2022/04/20 18:06:08:558',12,59,17,8,1,2,2,2,0.441848,1,?,?,?,?,?
1473,'2022/04/20 18:06:08:713',12,49,16,8,2,2,2,1,0.441848,1,?,?,?,?,?
1474,'2022/04/20 18:06:08:869',12,60,17,8,2,2,2,1,0.441848,1,?,?,?,?,?
1475,'2022/04/20 18:06:09:025',12,76,16,8,2,2,2,2,0.441848,1,?,?,?,?,?
1476,'2022/04/20 18:06:09:179',12,87,16,8,2,2,2,2,0.441848,1,?,?,?,?,?
1477,'2022/04/20 18:06:09:334',12,91,16,8,2,2,2,2,0.441848,1,?,?,?,?,?
1478,'2022/04/20 18:06:09:489',12,81,16,9,2,2,2,2,0.441848,1,?,?,?,?,?
1479,'2022/04/20 18:06:09:646',12,76,16,9,2,2,1,2,0.441848,1,?,?,?,?,?
1480,'2022/04/20 18:06:09:804',12,75,16,9,2,2,1,1,0.441848,1,?,?,?,?,?
1481,'2022/04/20 18:06:09:960',12,77,17,9,2,2,2,1,0.441848,1,?,?,?,?,?
1482,'2022/04/20 18:06:10:116',12,75,17,9,2,2,2,2,0.441848,1,?,?,?,?,?
1483,'2022/04/20 18:06:10:272',12,65,17,9,2,2,2,2,0.441848,1,?,?,?,?,?
1484,'2022/04/20 18:06:10:426',12,63,17,9,2,2,2,2,0.441848,1,?,?,?,?,?
1485,'2022/04/20 18:06:10:581',12,63,17,8,2,2,2,2,0.441848,1,?,?,?,?,?
1486,'2022/04/20 18:06:10:736',12,58,18,9,2,2,2,2,0.441848,1,?,?,?,?,?
1487,'2022/04/20 18:06:10:893',12,48,20,9,2,2,2,2,0.441848,1,?,?,?,?,?
1488,'2022/04/20 18:06:11:049',12,53,20,9,2,2,2,2,0.441848,1,?,?,?,?,?
1489,'2022/04/20 18:06:11:205',12,66,21,9,2,2,2,2,0.441848,1,?,?,?,?,?
1490,'2022/04/20 18:06:11:359',12,74,19,9,2,2,2,2,0.441848,1,?,?,?,?,?
1491,'2022/04/20 18:06:11:515',12,86,18,8,2,2,2,2,0.441848,1,?,?,?,?,?
1492,'2022/04/20 18:06:11:671',12,90,17,8,2,2,2,2,0.441848,1,?,?,?,?,?
1493,'2022/04/20 18:06:11:826',12,101,17,8,2,2,2,2,0.441848,1,?,?,?,?,?
1494,'2022/04/20 18:06:11:982',12,102,17,8,1,2,2,2,0.441848,1,?,?,?,?,?
1495,'2022/04/20 18:06:12:138',12,92,17,8,1,2,2,2,0.441848,1,?,?,?,?,?
1496,'2022/04/20 18:06:12:294',12,69,17,9,2,2,2,2,0.441848,1,?,?,?,?,?
1497,'2022/04/20 18:06:12:451',12,50,17,9,2,2,2,2,0.441848,1,?,?,?,?,?
1498,'2022/04/20 18:06:12:608',12,43,17,9,2,2,2,2,0.441848,1,?,?,?,?,?
1499,'2022/04/20 18:06:12:766',12,41,16,9,2,2,2,2,0.441848,1,?,?,?,?,?
1500,'2022/04/20 18:06:12:923',12,43,16,9,2,2,2,2,0.441848,1,?,?,?,?,?
1501,'2022/04/20 18:06:13:081',12,46,16,9,2,2,2,2,0.441848,1,?,?,?,?,?
1502,'2022/04/20 18:06:13:236',12,52,16,9,2,2,2,2,0.441848,1,?,?,?,?,?
1503,'2022/04/20 18:06:13:392',12,58,16,9,2,2,2,2,0.441848,1,?,?,?,?,?
1504,'2022/04/20 18:06:13:548',12,63,17,8,2,2,2,2,0.441848,1,?,?,?,?,?
1505,'2022/04/20 18:06:13:706',12,83,17,8,2,2,2,2,0.441848,1,?,?,?,?,?
1506,'2022/04/20 18:06:13:864',12,119,17,8,2,2,2,1,0.441848,1,?,?,?,?,?
1507,'2022/04/20 18:06:14:022',12,169,17,8,2,2,2,1,0.441848,1,?,?,?,?,?
1508,'2022/04/20 18:06:14:177',12,195,18,8,2,2,2,1,0.441848,1,?,?,?,?,?
1509,'2022/04/20 18:06:14:334',12,167,19,8,1,2,2,2,0.441848,1,?,?,?,?,?
1510,'2022/04/20 18:06:14:490',12,120,19,9,1,2,2,2,0.441848,1,?,?,?,?,?
1511,'2022/04/20 18:06:14:645',12,69,19,9,1,2,1,2,0.441848,1,?,?,?,?,?
1512,'2022/04/20 18:06:14:800',12,54,18,9,2,2,2,2,0.441848,1,?,?,?,?,?
1513,'2022/04/20 18:06:14:958',12,49,17,9,2,2,2,2,0.441848,1,?,?,?,?,?
1514,'2022/04/20 18:06:15:114',12,43,16,9,2,2,2,2,0.441848,1,?,?,?,?,?
1659,'2022/04/20 18:12:30:744',15,1125,1125,8,2,2,2,2,1,?,?,?,?,?,?
1660,'2022/04/20 18:12:30:901',15,1125,1125,8,1,2,2,2,1,?,?,?,?,?,?
1661,'2022/04/20 18:12:31:057',15,1125,1125,8,2,2,2,2,1,?,?,?,?,?,?
1662,'2022/04/20 18:12:31:213',15,1125,1125,8,2,2,2,2,1,?,?,?,?,?,?
1663,'2022/04/20 18:12:31:369',15,1125,1125,8,1,2,2,2,1,?,?,?,?,?,?
1664,'2022/04/20 18:12:31:524',15,1125,1125,8,2,2,2,2,1,?,?,?,?,?,?
1665,'2022/04/20 18:12:31:681',15,1125,1125,8,2,2,2,2,1,?,?,?,?,?,?
1666,'2022/04/20 18:12:31:838',15,1125,1069,9,2,2,2,2,1,?,?,?,?,?,?
1667,'2022/04/20 18:12:31:994',15,1123,980,9,2,2,2,2,1,?,?,?,?,?,?
1668,'2022/04/20 18:12:32:150',15,1099,899,9,2,1,2,2,1,?,?,?,?,?,?
1669,'2022/04/20 18:12:32:307',15,1077,831,9,2,2,1,2,1,?,?,?,?,?,?
1670,'2022/04/20 18:12:32:461',15,1070,891,8,2,2,2,2,1,?,?,?,?,?,?
1671,'2022/04/20 18:12:32:617',15,1058,976,9,2,2,2,2,1,?,?,?,?,?,?
1672,'2022/04/20 18:12:32:772',15,1051,1014,9,1,2,2,2,1,?,?,?,?,?,?
1673,'2022/04/20 18:12:32:928',15,954,1078,9,1,2,2,2,1,?,?,?,?,?,?
1674,'2022/04/20 18:12:33:084',15,986,1058,8,2,2,2,2,1,?,?,?,?,?,?
1675,'2022/04/20 18:12:33:239',15,969,1075,8,2,2,2,2,1,?,?,?,?,?,?
1676,'2022/04/20 18:12:33:395',15,999,1079,8,2,2,2,2,1,?,?,?,?,?,?
1677,'2022/04/20 18:12:33:551',15,1057,1085,8,2,2,2,2,1,?,?,?,?,?,?
1678,'2022/04/20 18:12:33:707',15,1065,1035,8,2,2,2,2,1,?,?,?,?,?,?
1679,'2022/04/20 18:12:33:863',15,1037,1026,8,2,2,2,2,1,?,?,?,?,?,?
1680,'2022/04/20 18:12:34:018',15,1041,978,8,2,2,2,2,1,?,?,?,?,?,?
1681,'2022/04/20 18:12:34:173',15,1019,918,9,2,2,2,2,1,?,?,?,?,?,?
1682,'2022/04/20 18:12:34:328',15,975,873,9,1,2,2,2,1,?,?,?,?,?,?
1683,'2022/04/20 18:12:34:484',15,1022,782,9,1,2,2,2,1,?,?,?,?,?,?
1684,'2022/04/20 18:12:34:640',15,1010,771,9,1,2,2,2,1,?,?,?,?,?,?
1685,'2022/04/20 18:12:34:797',15,1035,760,8,1,2,2,2,1,?,?,?,?,?,?
1686,'2022/04/20 18:12:34:953',15,1019,802,8,1,2,2,2,1,?,?,?,?,?,?
1687,'2022/04/20 18:12:35:109',15,1038,879,8,1,2,2,2,1,?,?,?,?,?,?
1688,'2022/04/20 18:12:35:266',15,1104,880,8,1,2,2,2,1,?,?,?,?,?,?
1689,'2022/04/20 18:12:35:422',15,1092,880,8,1,2,2,2,1,?,?,?,?,?,?
1690,'2022/04/20 18:12:35:579',15,1046,824,8,1,2,2,2,1,?,?,?,?,?,?
1691,'2022/04/20 18:12:35:734',15,1075,860,8,2,1,2,2,1,?,?,?,?,?,?
1692,'2022/04/20 18:12:35:890',15,1079,847,9,2,2,2,2,1,?,?,?,?,?,?
1693,'2022/04/20 18:12:36:047',15,1085,927,8,1,2,2,2,1,?,?,?,?,?,?
1694,'2022/04/20 18:12:36:203',15,1117,978,9,1,2,2,2,1,?,?,?,?,?,?
1695,'2022/04/20 18:12:36:359',15,1104,1036,9,1,2,2,2,1,?,?,?,?,?,?
1696,'2022/04/20 18:12:36:515',15,1104,1096,8,1,2,2,2,1,?,?,?,?,?,?
1697,'2022/04/20 18:12:36:671',15,1105,1084,9,1,2,1,2,1,?,?,?,?,?,?
1698,'2022/04/20 18:12:36:826',15,1125,1049,9,2,2,2,2,1,?,?,?,?,?,?
1699,'2022/04/20 18:12:36:982',15,1125,1019,9,2,2,2,2,1,?,?,?,?,?,?
1700,'2022/04/20 18:12:37:139',15,1120,984,9,1,2,2,2,1,?,?,?,?,?,?
1701,'2022/04/20 18:12:37:294',15,1114,1055,8,2,2,2,2,1,?,?,?,?,?,?
1702,'2022/04/20 18:12:37:451',15,1114,1046,8,2,2,2,2,1,?,?,?,?,?,?
1703,'2022/04/20 18:12:37:606',15,1119,1018,8,2,2,2,2,1,?,?,?,?,?,?
1704,'2022/04/20 18:12:37:763',15,1093,947,8,2,2,2,2,1,?,?,?,?,?,?
1705,'2022/04/20 18:12:37:918',15,1051,915,8,2,2,2,2,1,?,?,?,?,?,?
1706,'2022/04/20 18:12:38:075',15,972,944,9,2,2,2,2,1,?,?,?,?,?,?
1707,'2022/04/20 18:12:38:233',15,975,983,9,2,2,2,2,1,?,?,?,?,?,?
1708,'2022/04/20 18:12:38:389',15,972,1064,9,1,2,2,2,1,?,?,?,?,?,?
1709,'2022/04/20 18:12:38:545',15,1018,1021,8,1,2,2,2,1,?,?,?,?,?,?
1710,'2022/04/20 18:12:38:701',15,1056,947,8,2,2,2,2,1,?,?,?,?,?,?
1711,'2022/04/20 18:12:38:858',15,1053,877,8,1,2,2,2,1,?,?,?,?,?,?
1712,'2022/04/20 18:12:39:014',15,1033,811,9,2,2,2,2,1,?,?,?,?,?,?
1713,'2022/04/20 18:12:39:172',15,1047,826,9,1,2,2,2,1,?,?,?,?,?,?
1714,'2022/04/20 18:12:39:327',15,1023,817,9,2,2,2,2,1,?,?,?,?,?,?
1715,'2022/04/20 18:12:39:483',15,1027,771,9,1,2,2,2,1,?,?,?,?,?,?
1716,'2022/04/20 18:12:39:638',15,1060,759,9,1,2,2,2,1,?,?,?,?,?,?
1717,'2022/04/20 18:12:39:794',15,1114,750,9,2,2,2,2,1,?,?,?,?,?,?
1718,'2022/04/20 18:12:39:953',15,1125,732,8,2,2,2,2,1,?,?,?,?,?,?
1719,'2022/04/20 18:12:40:107',15,1125,720,9,2,2,2,2,1,?,?,?,?,?,?
1720,'2022/04/20 18:12:40:263',15,1125,774,8,2,2,2,2,1,?,?,?,?,?,?
1721,'2022/04/20 18:12:40:419',15,1125,720,8,2,2,1,2,1,?,?,?,?,?,?
1722,'2022/04/20 18:12:40:575',15,1125,750,9,2,2,2,2,1,?,?,?,?,?,?
1723,'2022/04/20 18:12:40:730',15,1125,695,9,1,2,2,2,1,?,?,?,?,?,?
1724,'2022/04/20 18:12:40:887',15,1125,750,9,2,2,2,2,1,?,?,?,?,?,?
1725,'2022/04/20 18:12:41:041',15,1125,815,9,2,2,2,2,1,?,?,?,?,?,?
1726,'2022/04/20 18:12:41:196',15,1125,829,8,2,2,2,2,1,?,?,?,?,?,?
