@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute helper-1 numeric
@attribute helper-2 numeric
@attribute helper-3 numeric
@attribute helper-4 numeric
@attribute helper-5 numeric
@attribute helper-6 numeric
@attribute helper-7 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric

@data
2507,'2022/05/01 12:58:10:680',22,39,422,30,2,2,2,2,?,?,?,0.7,?,?,?
2508,'2022/05/01 12:58:10:836',22,39,368,30,2,2,2,2,?,?,?,0.7,?,?,?
2509,'2022/05/01 12:58:10:991',22,39,334,31,2,2,2,1,?,?,?,0.7,?,?,?
2510,'2022/05/01 12:58:11:145',22,40,366,31,2,2,2,1,?,?,?,0.7,?,?,?
2511,'2022/05/01 12:58:11:301',22,44,402,31,2,2,2,2,?,?,?,0.7,?,?,?
2512,'2022/05/01 12:58:11:456',22,46,432,31,2,2,2,2,?,?,?,0.7,?,?,?
2513,'2022/05/01 12:58:11:613',22,49,449,31,2,2,2,2,?,?,?,0.7,?,?,?
2514,'2022/05/01 12:58:11:768',22,55,434,30,1,2,2,2,?,?,?,0.7,?,?,?
2515,'2022/05/01 12:58:11:923',22,63,382,30,2,2,2,2,?,?,?,0.7,?,?,?
2516,'2022/05/01 12:58:12:081',22,66,401,31,2,2,2,2,?,?,?,0.7,?,?,?
2517,'2022/05/01 12:58:12:239',22,62,395,31,2,2,2,2,?,?,?,0.7,?,?,?
2518,'2022/05/01 12:58:12:395',22,49,376,31,2,1,2,2,?,?,?,0.7,?,?,?
2519,'2022/05/01 12:58:12:553',22,40,363,31,2,2,2,2,?,?,?,0.7,?,?,?
2520,'2022/05/01 12:58:12:709',22,39,324,31,2,2,2,2,?,?,?,0.7,?,?,?
2521,'2022/05/01 12:58:12:864',22,38,307,31,2,2,2,2,?,?,?,0.7,?,?,?
2522,'2022/05/01 12:58:13:019',22,38,325,31,2,2,2,2,?,?,?,0.7,?,?,?
2523,'2022/05/01 12:58:13:175',22,38,329,30,2,2,2,2,?,?,?,0.7,?,?,?
2524,'2022/05/01 12:58:13:330',22,40,348,31,2,2,2,2,?,?,?,0.7,?,?,?
2525,'2022/05/01 12:58:13:487',22,42,365,31,2,2,2,2,?,?,?,0.7,?,?,?
2526,'2022/05/01 12:58:13:642',22,42,410,31,2,2,2,2,?,?,?,0.7,?,?,?
2527,'2022/05/01 12:58:13:800',22,41,447,31,2,2,2,2,?,?,?,0.7,?,?,?
2528,'2022/05/01 12:58:13:953',22,40,444,31,2,2,2,2,?,?,?,0.7,?,?,?
2529,'2022/05/01 12:58:14:109',22,39,418,31,2,2,2,2,?,?,?,0.7,?,?,?
2530,'2022/05/01 12:58:14:264',22,39,373,31,2,2,2,2,?,?,?,0.7,?,?,?
2531,'2022/05/01 12:58:14:420',22,40,392,31,2,2,1,2,?,?,?,0.7,?,?,?
2532,'2022/05/01 12:58:14:577',22,38,423,31,2,2,2,2,?,?,?,0.7,?,?,?
2533,'2022/05/01 12:58:14:732',22,40,425,31,2,2,2,2,?,?,?,0.7,?,?,?
2534,'2022/05/01 12:58:14:888',22,40,436,31,2,2,2,2,?,?,?,0.7,?,?,?
2535,'2022/05/01 12:58:15:044',22,40,377,31,2,2,2,2,?,?,?,0.7,?,?,?
2536,'2022/05/01 12:58:15:200',22,38,365,31,2,2,2,2,?,?,?,0.7,?,?,?
2537,'2022/05/01 12:58:15:358',22,38,336,31,2,2,2,2,?,?,?,0.7,?,?,?
2538,'2022/05/01 12:58:15:512',22,39,316,31,2,2,2,2,?,?,?,0.7,?,?,?
2539,'2022/05/01 12:58:15:671',22,51,306,30,1,2,2,2,?,?,?,0.7,?,?,?
2540,'2022/05/01 12:58:15:829',22,69,300,30,2,2,2,2,?,?,?,0.7,?,?,?
2541,'2022/05/01 12:58:15:985',22,81,269,31,1,2,2,2,?,?,?,0.7,?,?,?
2542,'2022/05/01 12:58:16:142',22,79,269,31,2,2,2,2,?,?,?,0.7,?,?,?
2543,'2022/05/01 12:58:16:299',22,64,281,31,2,2,2,2,?,?,?,0.7,?,?,?
2544,'2022/05/01 12:58:16:455',22,46,331,31,2,2,2,2,?,?,?,0.7,?,?,?
2545,'2022/05/01 12:58:16:611',22,52,360,31,2,2,2,2,?,?,?,0.7,?,?,?
2546,'2022/05/01 12:58:16:766',22,73,373,30,2,2,2,2,?,?,?,0.7,?,?,?
2547,'2022/05/01 12:58:16:922',22,78,354,30,2,2,2,2,?,?,?,0.7,?,?,?
2548,'2022/05/01 12:58:17:078',22,78,369,30,2,2,2,2,?,?,?,0.7,?,?,?
2549,'2022/05/01 12:58:17:232',22,59,422,31,1,2,2,2,?,?,?,0.7,?,?,?
2550,'2022/05/01 12:58:17:388',22,46,473,31,2,2,2,2,?,?,?,0.7,?,?,?
2551,'2022/05/01 12:58:17:542',22,43,541,31,2,2,2,2,?,?,?,0.7,?,?,?
2552,'2022/05/01 12:58:17:698',22,41,527,31,2,2,2,2,?,?,?,0.7,?,?,?
2553,'2022/05/01 12:58:17:854',22,41,498,30,2,2,2,2,?,?,?,0.7,?,?,?
2554,'2022/05/01 12:58:18:011',22,39,454,30,2,2,2,1,?,?,?,0.7,?,?,?
2555,'2022/05/01 12:58:18:164',22,39,447,31,2,2,2,2,?,?,?,0.7,?,?,?
2556,'2022/05/01 12:58:18:321',22,39,434,31,2,1,2,2,?,?,?,0.7,?,?,?
2557,'2022/05/01 12:58:18:477',22,43,393,31,2,2,2,2,?,?,?,0.7,?,?,?
2558,'2022/05/01 12:58:18:634',22,52,382,31,2,1,2,2,?,?,?,0.7,?,?,?
2559,'2022/05/01 12:58:18:790',22,63,380,31,2,2,2,2,?,?,?,0.7,?,?,?
2560,'2022/05/01 12:58:18:945',22,65,346,30,2,1,2,2,?,?,?,0.7,?,?,?
2561,'2022/05/01 12:58:19:103',22,63,343,31,2,2,2,2,?,?,?,0.7,?,?,?
2562,'2022/05/01 12:58:19:260',22,49,326,31,2,2,2,2,?,?,?,0.7,?,?,?
2563,'2022/05/01 12:58:19:415',22,40,320,31,2,2,2,2,?,?,?,0.7,?,?,?
2564,'2022/05/01 13:00:48:108',23,69,28,30,2,2,2,2,?,?,?,?,?,?,?
2565,'2022/05/01 13:00:48:264',23,54,30,30,2,2,2,2,?,?,?,?,?,?,?
2566,'2022/05/01 13:00:48:420',23,44,32,31,2,2,2,2,?,?,?,?,?,?,?
2567,'2022/05/01 13:00:48:577',23,43,29,31,2,2,2,2,?,?,?,?,?,?,?
2568,'2022/05/01 13:00:48:732',23,46,24,31,2,2,2,2,?,?,?,?,?,?,?
2569,'2022/05/01 13:00:48:888',23,47,21,31,2,2,2,2,?,?,?,?,?,?,?
2570,'2022/05/01 13:00:49:046',23,53,19,31,1,1,2,2,?,?,?,?,?,?,?
2571,'2022/05/01 13:00:49:203',23,59,18,31,2,2,2,2,?,?,?,?,?,?,?
2572,'2022/05/01 13:00:49:359',23,60,19,31,1,2,2,2,?,?,?,?,?,?,?
2573,'2022/05/01 13:00:49:515',23,59,21,31,2,2,2,2,?,?,?,?,?,?,?
2574,'2022/05/01 13:00:49:673',23,55,21,31,1,2,2,2,?,?,?,?,?,?,?
2575,'2022/05/01 13:00:49:829',23,49,21,31,2,2,2,2,?,?,?,?,?,?,?
2576,'2022/05/01 13:00:49:984',23,47,19,31,2,2,2,2,?,?,?,?,?,?,?
2577,'2022/05/01 13:00:50:141',23,41,19,31,2,2,2,2,?,?,?,?,?,?,?
2578,'2022/05/01 13:00:50:297',23,44,20,31,2,2,2,2,?,?,?,?,?,?,?
2579,'2022/05/01 13:00:50:452',23,45,19,30,2,2,2,2,?,?,?,?,?,?,?
2580,'2022/05/01 13:00:50:609',23,44,19,30,2,2,2,2,?,?,?,?,?,?,?
2581,'2022/05/01 13:00:50:764',23,42,19,30,2,2,2,2,?,?,?,?,?,?,?
2582,'2022/05/01 13:00:50:920',23,45,21,31,2,2,2,2,?,?,?,?,?,?,?
2583,'2022/05/01 13:00:51:077',23,62,22,31,2,2,2,2,?,?,?,?,?,?,?
2584,'2022/05/01 13:00:51:233',23,78,22,30,2,2,2,2,?,?,?,?,?,?,?
2585,'2022/05/01 13:00:51:390',23,85,20,31,1,2,1,2,?,?,?,?,?,?,?
2586,'2022/05/01 13:00:51:544',23,71,19,31,1,2,1,2,?,?,?,?,?,?,?
2587,'2022/05/01 13:00:51:700',23,52,18,31,1,2,2,2,?,?,?,?,?,?,?
2588,'2022/05/01 13:00:51:855',23,44,17,31,1,2,2,2,?,?,?,?,?,?,?
2589,'2022/05/01 13:00:52:011',23,45,17,31,2,2,2,2,?,?,?,?,?,?,?
2590,'2022/05/01 13:00:52:166',23,46,17,31,1,2,2,2,?,?,?,?,?,?,?
2591,'2022/05/01 13:00:52:322',23,46,17,31,2,2,2,2,?,?,?,?,?,?,?
2592,'2022/05/01 13:00:52:478',23,43,17,31,2,2,2,2,?,?,?,?,?,?,?
2593,'2022/05/01 13:00:52:634',23,42,19,31,1,2,2,2,?,?,?,?,?,?,?
2594,'2022/05/01 13:00:52:789',23,39,22,31,2,2,2,2,?,?,?,?,?,?,?
2595,'2022/05/01 13:00:52:944',23,38,28,31,2,2,2,2,?,?,?,?,?,?,?
2596,'2022/05/01 13:00:53:099',23,38,31,31,1,2,2,2,?,?,?,?,?,?,?
2597,'2022/05/01 13:00:53:255',23,42,30,31,2,2,2,2,?,?,?,?,?,?,?
2598,'2022/05/01 13:00:53:409',23,50,30,31,2,2,2,2,?,?,?,?,?,?,?
2599,'2022/05/01 13:00:53:566',23,51,25,31,2,2,2,2,?,?,?,?,?,?,?
2600,'2022/05/01 13:00:53:721',23,52,24,31,2,2,2,2,?,?,?,?,?,?,?
2601,'2022/05/01 13:00:53:875',23,43,22,31,1,2,2,2,?,?,?,?,?,?,?
2602,'2022/05/01 13:00:54:031',23,43,24,30,1,2,2,1,?,?,?,?,?,?,?
2603,'2022/05/01 13:00:54:188',23,65,27,30,1,2,2,2,?,?,?,?,?,?,?
2604,'2022/05/01 13:00:54:345',23,81,28,31,2,2,2,2,?,?,?,?,?,?,?
2605,'2022/05/01 13:00:54:502',23,86,25,31,2,2,2,2,?,?,?,?,?,?,?
2606,'2022/05/01 13:00:54:659',23,94,20,31,2,2,1,2,?,?,?,?,?,?,?
2607,'2022/05/01 13:00:54:815',23,85,18,31,2,2,1,2,?,?,?,?,?,?,?
2608,'2022/05/01 13:00:54:972',23,93,19,31,2,2,1,2,?,?,?,?,?,?,?
2609,'2022/05/01 13:00:55:127',23,87,18,30,2,2,2,2,?,?,?,?,?,?,?
2610,'2022/05/01 13:00:55:282',23,72,18,30,2,2,2,2,?,?,?,?,?,?,?
2611,'2022/05/01 13:00:55:438',23,64,17,31,2,2,2,2,?,?,?,?,?,?,?
2612,'2022/05/01 13:00:55:593',23,65,19,31,2,2,2,2,?,?,?,?,?,?,?
2613,'2022/05/01 13:00:55:748',23,68,22,31,2,2,2,2,?,?,?,?,?,?,?
2614,'2022/05/01 13:00:55:903',23,60,23,31,2,2,2,2,?,?,?,?,?,?,?
2615,'2022/05/01 13:00:56:058',23,49,21,31,2,2,2,2,?,?,?,?,?,?,?
2616,'2022/05/01 13:00:56:213',23,57,19,30,2,2,2,2,?,?,?,?,?,?,?
2617,'2022/05/01 13:00:56:369',23,63,18,31,2,2,2,2,?,?,?,?,?,?,?
2618,'2022/05/01 13:00:56:525',23,73,17,30,2,2,2,2,?,?,?,?,?,?,?
2619,'2022/05/01 13:00:56:681',23,77,17,31,2,2,2,2,?,?,?,?,?,?,?
2620,'2022/05/01 13:00:56:841',23,75,17,30,2,2,2,2,?,?,?,?,?,?,?
2621,'2022/05/01 13:00:56:995',23,68,19,30,2,2,2,2,?,?,?,?,?,?,?
2622,'2022/05/01 13:00:57:151',23,58,22,30,2,2,2,2,?,?,?,?,?,?,?
2623,'2022/05/01 13:00:57:306',23,51,24,31,1,2,2,2,?,?,?,?,?,?,?
2624,'2022/05/01 13:00:57:464',23,53,23,31,1,2,2,2,?,?,?,?,?,?,?
2625,'2022/05/01 13:00:57:620',23,54,21,31,1,2,2,2,?,?,?,?,?,?,?
2626,'2022/05/01 13:00:57:776',23,58,18,31,1,2,2,1,?,?,?,?,?,?,?
2627,'2022/05/01 13:00:57:933',23,59,18,31,1,2,2,2,?,?,?,?,?,?,?
2628,'2022/05/01 13:00:58:087',23,61,19,31,2,2,2,2,?,?,?,?,?,?,?
2629,'2022/05/01 13:00:58:245',23,64,21,30,2,2,2,2,?,?,?,?,?,?,?
2630,'2022/05/01 13:00:58:400',23,54,22,31,2,2,2,2,?,?,?,?,?,?,?
2631,'2022/05/01 13:00:58:557',23,49,22,31,2,2,2,2,?,?,?,?,?,?,?
2632,'2022/05/01 13:00:58:715',23,40,23,31,2,2,2,2,?,?,?,?,?,?,?
2633,'2022/05/01 13:00:58:868',23,39,25,31,2,2,2,2,?,?,?,?,?,?,?
2634,'2022/05/01 13:00:59:024',23,41,28,31,2,2,2,2,?,?,?,?,?,?,?
2635,'2022/05/01 13:00:59:181',23,42,31,31,2,2,2,1,?,?,?,?,?,?,?
2636,'2022/05/01 13:00:59:335',23,43,29,31,2,2,2,1,?,?,?,?,?,?,?
2637,'2022/05/01 13:00:59:492',23,45,24,30,2,2,2,2,?,?,?,?,?,?,?
2638,'2022/05/01 13:00:59:648',23,44,21,30,2,2,2,2,?,?,?,?,?,?,?
2639,'2022/05/01 13:00:59:804',23,47,22,30,1,2,2,2,?,?,?,?,?,?,?
2640,'2022/05/01 13:00:59:962',23,52,23,31,1,2,2,2,?,?,?,?,?,?,?
2641,'2022/05/01 13:01:00:116',23,56,23,31,1,2,2,2,?,?,?,?,?,?,?
2642,'2022/05/01 13:01:00:273',23,69,20,30,1,2,2,1,?,?,?,?,?,?,?
2643,'2022/05/01 13:01:00:428',23,79,17,30,2,2,2,1,?,?,?,?,?,?,?
2644,'2022/05/01 13:01:00:585',23,76,17,31,2,2,2,2,?,?,?,?,?,?,?
2645,'2022/05/01 13:01:00:742',23,94,17,31,2,2,2,2,?,?,?,?,?,?,?
2646,'2022/05/01 13:01:00:899',23,94,17,31,2,2,2,2,?,?,?,?,?,?,?
2647,'2022/05/01 13:01:01:057',23,90,17,31,2,2,2,2,?,?,?,?,?,?,?
2648,'2022/05/01 13:01:01:212',23,78,17,31,2,2,2,2,?,?,?,?,?,?,?
2649,'2022/05/01 13:01:01:366',23,59,20,31,2,2,2,2,?,?,?,?,?,?,?
2650,'2022/05/01 13:01:01:521',23,47,22,31,2,2,2,2,?,?,?,?,?,?,?
2651,'2022/05/01 13:01:01:676',23,44,27,31,2,2,2,2,?,?,?,?,?,?,?
2652,'2022/05/01 13:01:01:835',23,40,30,31,2,2,2,2,?,?,?,?,?,?,?
2653,'2022/05/01 13:01:01:990',23,42,31,31,2,2,2,2,?,?,?,?,?,?,?
2654,'2022/05/01 13:01:02:144',23,44,33,31,2,2,2,2,?,?,?,?,?,?,?
2655,'2022/05/01 13:01:02:300',23,46,31,30,1,2,2,2,?,?,?,?,?,?,?
2656,'2022/05/01 13:01:02:455',23,43,29,31,2,2,2,2,?,?,?,?,?,?,?
2657,'2022/05/01 13:01:02:612',23,46,28,31,2,2,2,1,?,?,?,?,?,?,?
2658,'2022/05/01 13:01:02:765',23,50,25,31,2,2,2,1,?,?,?,?,?,?,?
2659,'2022/05/01 13:01:02:922',23,72,21,31,2,2,2,1,?,?,?,?,?,?,?
2660,'2022/05/01 13:01:03:077',23,93,18,31,2,2,2,2,?,?,?,?,?,?,?
2661,'2022/05/01 13:01:03:232',23,96,17,30,2,2,2,2,?,?,?,?,?,?,?
2662,'2022/05/01 13:01:03:389',23,86,17,31,2,2,1,2,?,?,?,?,?,?,?
2663,'2022/05/01 13:01:03:544',23,60,17,31,2,2,2,2,?,?,?,?,?,?,?
2664,'2022/05/01 13:01:03:701',23,59,16,31,2,2,2,2,?,?,?,?,?,?,?
2665,'2022/05/01 13:01:03:855',23,65,16,31,2,2,2,2,?,?,?,?,?,?,?
2666,'2022/05/01 13:01:04:011',23,71,16,31,2,2,2,2,?,?,?,?,?,?,?
2667,'2022/05/01 13:01:13:836',24,1125,31,31,1,2,2,2,?,?,?,?,?,?,?
2668,'2022/05/01 13:01:13:992',24,1125,30,31,2,2,2,1,?,?,?,?,?,?,?
2669,'2022/05/01 13:01:14:149',24,1125,26,31,1,2,2,2,?,?,?,?,?,?,?
2670,'2022/05/01 13:01:14:306',24,1125,32,31,2,2,2,2,?,?,?,?,?,?,?
2671,'2022/05/01 13:01:14:463',24,1125,32,31,2,2,2,2,?,?,?,?,?,?,?
2672,'2022/05/01 13:01:14:620',24,1125,36,31,2,2,2,2,?,?,?,?,?,?,?
2673,'2022/05/01 13:01:14:778',24,1125,32,30,2,2,2,2,?,?,?,?,?,?,?
2674,'2022/05/01 13:01:14:934',24,1125,34,30,2,2,2,1,?,?,?,?,?,?,?
2675,'2022/05/01 13:01:15:090',24,1125,33,30,2,2,2,1,?,?,?,?,?,?,?
2676,'2022/05/01 13:01:15:245',24,1125,34,30,2,2,2,2,?,?,?,?,?,?,?
2677,'2022/05/01 13:01:15:402',24,1125,34,30,2,2,1,2,?,?,?,?,?,?,?
2678,'2022/05/01 13:01:15:559',24,1125,27,30,2,2,1,2,?,?,?,?,?,?,?
2679,'2022/05/01 13:01:15:713',24,1125,26,30,2,2,1,2,?,?,?,?,?,?,?
2680,'2022/05/01 13:01:15:870',24,1125,24,31,2,2,1,2,?,?,?,?,?,?,?
2681,'2022/05/01 13:01:16:026',24,1125,22,31,2,2,2,2,?,?,?,?,?,?,?
2682,'2022/05/01 13:01:16:181',24,1125,21,31,2,2,2,2,?,?,?,?,?,?,?
2683,'2022/05/01 13:01:16:336',24,1125,20,30,2,2,2,2,?,?,?,?,?,?,?
2684,'2022/05/01 13:01:16:493',24,1125,21,30,1,2,2,2,?,?,?,?,?,?,?
2685,'2022/05/01 13:01:16:647',24,1125,22,30,2,2,2,2,?,?,?,?,?,?,?
2686,'2022/05/01 13:01:16:801',24,1125,25,30,2,2,2,2,?,?,?,?,?,?,?
2687,'2022/05/01 13:01:16:958',24,1125,31,30,2,2,1,2,?,?,?,?,?,?,?
2688,'2022/05/01 13:01:17:113',24,1125,34,30,2,2,1,2,?,?,?,?,?,?,?
2689,'2022/05/01 13:01:17:271',24,1125,35,30,2,2,1,2,?,?,?,?,?,?,?
2690,'2022/05/01 13:01:17:428',24,1125,29,31,2,2,2,2,?,?,?,?,?,?,?
2691,'2022/05/01 13:01:17:584',24,1125,24,30,2,2,2,1,?,?,?,?,?,?,?
2692,'2022/05/01 13:01:17:743',24,1125,22,30,1,2,2,2,?,?,?,?,?,?,?
2693,'2022/05/01 13:01:17:899',24,1125,23,31,1,2,2,1,?,?,?,?,?,?,?
2694,'2022/05/01 13:01:18:056',24,1125,24,30,1,2,2,2,?,?,?,?,?,?,?
2695,'2022/05/01 13:01:18:212',24,1125,28,30,2,2,2,2,?,?,?,?,?,?,?
2696,'2022/05/01 13:01:18:367',24,1125,29,31,2,2,2,2,?,?,?,?,?,?,?
2697,'2022/05/01 13:01:18:522',24,1125,31,31,2,2,2,2,?,?,?,?,?,?,?
2698,'2022/05/01 13:01:18:678',24,1125,34,31,2,2,1,2,?,?,?,?,?,?,?
2699,'2022/05/01 13:01:18:833',24,1125,32,31,2,2,2,2,?,?,?,?,?,?,?
2700,'2022/05/01 13:01:18:988',24,1125,30,30,2,2,2,2,?,?,?,?,?,?,?
2701,'2022/05/01 13:01:19:142',24,1125,24,31,2,2,1,2,?,?,?,?,?,?,?
2702,'2022/05/01 13:01:19:298',24,1125,20,30,2,2,2,2,?,?,?,?,?,?,?
2703,'2022/05/01 13:01:19:454',24,1125,19,31,1,2,2,2,?,?,?,?,?,?,?
2704,'2022/05/01 13:01:19:609',24,1125,19,31,2,2,2,2,?,?,?,?,?,?,?
2705,'2022/05/01 13:01:19:767',24,1125,18,30,2,2,2,1,?,?,?,?,?,?,?
2706,'2022/05/01 13:01:19:924',24,1125,18,30,2,2,2,1,?,?,?,?,?,?,?
2707,'2022/05/01 13:01:20:081',24,1108,18,30,2,2,1,1,?,?,?,?,?,?,?
2708,'2022/05/01 13:01:20:237',24,1048,19,31,2,2,1,2,?,?,?,?,?,?,?
2709,'2022/05/01 13:01:20:396',24,1019,20,31,2,2,1,2,?,?,?,?,?,?,?
2710,'2022/05/01 13:01:20:551',24,957,22,31,2,2,2,2,?,?,?,?,?,?,?
2711,'2022/05/01 13:01:20:708',24,995,25,31,2,2,2,2,?,?,?,?,?,?,?
2712,'2022/05/01 13:01:20:866',24,914,30,31,2,2,2,2,?,?,?,?,?,?,?
2713,'2022/05/01 13:01:21:020',24,879,31,30,2,2,2,2,?,?,?,?,?,?,?
2714,'2022/05/01 13:01:21:177',24,832,31,30,2,2,2,2,?,?,?,?,?,?,?
2715,'2022/05/01 13:01:21:333',24,882,25,31,2,2,2,2,?,?,?,?,?,?,?
2716,'2022/05/01 13:01:21:490',24,939,21,30,2,2,2,2,?,?,?,?,?,?,?
2717,'2022/05/01 13:01:21:645',24,1032,20,30,2,2,2,2,?,?,?,?,?,?,?
2718,'2022/05/01 13:01:21:801',24,1125,21,30,2,2,2,2,?,?,?,?,?,?,?
2719,'2022/05/01 13:01:21:957',24,1125,22,31,2,2,2,2,?,?,?,?,?,?,?
2720,'2022/05/01 13:01:22:113',24,1125,24,30,1,2,2,2,?,?,?,?,?,?,?
2721,'2022/05/01 13:01:22:269',24,1125,29,31,2,2,2,2,?,?,?,?,?,?,?
2722,'2022/05/01 13:01:22:426',24,1125,29,30,1,2,2,2,?,?,?,?,?,?,?
2723,'2022/05/01 13:01:22:582',24,1125,33,30,2,2,2,2,?,?,?,?,?,?,?
2724,'2022/05/01 13:01:22:739',24,1125,36,30,2,2,2,2,?,?,?,?,?,?,?
2725,'2022/05/01 13:01:22:895',24,1125,39,30,2,2,2,2,?,?,?,?,?,?,?
2726,'2022/05/01 13:01:23:051',24,1125,44,30,1,2,2,2,?,?,?,?,?,?,?
2727,'2022/05/01 13:01:23:206',24,1125,48,31,2,1,2,2,?,?,?,?,?,?,?
2728,'2022/05/01 13:01:23:361',24,1125,40,31,2,1,2,2,?,?,?,?,?,?,?
2729,'2022/05/01 13:01:23:519',24,1125,37,31,2,1,2,2,?,?,?,?,?,?,?
2730,'2022/05/01 13:01:23:674',24,1125,40,31,1,1,2,1,?,?,?,?,?,?,?
2731,'2022/05/01 13:01:23:830',24,1125,44,31,1,1,2,2,?,?,?,?,?,?,?
2732,'2022/05/01 13:01:23:986',24,1125,39,30,1,1,2,2,?,?,?,?,?,?,?
2733,'2022/05/01 13:01:24:142',24,1125,32,30,1,2,2,1,?,?,?,?,?,?,?
2734,'2022/05/01 13:01:24:298',24,1125,28,31,1,2,2,2,?,?,?,?,?,?,?
2735,'2022/05/01 13:01:24:458',24,1125,33,30,2,2,2,2,?,?,?,?,?,?,?
2736,'2022/05/01 13:01:24:612',24,1125,38,30,2,2,2,2,?,?,?,?,?,?,?
2737,'2022/05/01 13:01:24:771',24,1065,41,30,1,2,2,2,?,?,?,?,?,?,?
2738,'2022/05/01 13:01:24:929',24,950,44,31,1,2,2,2,?,?,?,?,?,?,?
2739,'2022/05/01 13:01:25:089',24,850,40,31,1,2,2,2,?,?,?,?,?,?,?
2740,'2022/05/01 13:01:25:247',24,724,40,31,2,2,2,2,?,?,?,?,?,?,?
2741,'2022/05/01 13:01:38:825',25,905,22,31,1,2,2,2,?,?,?,?,?,?,?
2742,'2022/05/01 13:01:38:982',25,764,20,31,1,2,2,2,?,?,?,?,?,?,?
2743,'2022/05/01 13:01:39:137',25,800,18,31,1,2,2,2,?,?,?,?,?,?,?
2744,'2022/05/01 13:01:39:292',25,797,17,31,2,2,2,2,?,?,?,?,?,?,?
2745,'2022/05/01 13:01:39:449',25,886,17,31,2,2,2,2,?,?,?,?,?,?,?
2746,'2022/05/01 13:01:39:604',25,908,16,31,2,2,2,2,?,?,?,?,?,?,?
2747,'2022/05/01 13:01:39:760',25,932,16,31,1,2,2,2,?,?,?,?,?,?,?
2748,'2022/05/01 13:01:39:917',25,822,17,31,1,2,2,2,?,?,?,?,?,?,?
2749,'2022/05/01 13:01:40:073',25,780,21,30,1,2,2,2,?,?,?,?,?,?,?
2750,'2022/05/01 13:01:40:230',25,714,25,30,2,2,2,2,?,?,?,?,?,?,?
2751,'2022/05/01 13:01:40:388',25,679,29,30,2,2,2,2,?,?,?,?,?,?,?
2752,'2022/05/01 13:01:40:544',25,684,30,30,2,2,2,2,?,?,?,?,?,?,?
2753,'2022/05/01 13:01:40:700',25,621,30,30,2,2,2,2,?,?,?,?,?,?,?
2754,'2022/05/01 13:01:40:858',25,622,26,30,2,2,2,1,?,?,?,?,?,?,?
2755,'2022/05/01 13:01:41:015',25,538,22,31,2,2,2,2,?,?,?,?,?,?,?
2756,'2022/05/01 13:01:41:171',25,581,19,31,2,2,2,2,?,?,?,?,?,?,?
2757,'2022/05/01 13:01:41:328',25,563,17,31,2,2,2,2,?,?,?,?,?,?,?
2758,'2022/05/01 13:01:41:483',25,558,16,31,2,2,2,2,?,?,?,?,?,?,?
2759,'2022/05/01 13:01:41:639',25,522,16,31,2,2,2,2,?,?,?,?,?,?,?
2760,'2022/05/01 13:01:41:795',25,557,17,31,1,2,2,2,?,?,?,?,?,?,?
2761,'2022/05/01 13:01:41:951',25,522,17,31,1,2,2,2,?,?,?,?,?,?,?
2762,'2022/05/01 13:01:42:108',25,527,17,31,2,2,2,2,?,?,?,?,?,?,?
2763,'2022/05/01 13:01:42:262',25,558,18,31,2,2,2,2,?,?,?,?,?,?,?
2764,'2022/05/01 13:01:42:418',25,539,19,31,2,2,2,2,?,?,?,?,?,?,?
2765,'2022/05/01 13:01:42:575',25,639,22,31,2,2,2,2,?,?,?,?,?,?,?
2766,'2022/05/01 13:01:42:729',25,690,25,31,2,2,2,2,?,?,?,?,?,?,?
2767,'2022/05/01 13:01:42:884',25,757,25,31,2,2,2,2,?,?,?,?,?,?,?
2768,'2022/05/01 13:01:43:038',25,759,27,31,2,2,2,2,?,?,?,?,?,?,?
2769,'2022/05/01 13:01:43:193',25,761,28,31,2,2,2,2,?,?,?,?,?,?,?
2770,'2022/05/01 13:01:43:348',25,763,28,31,2,2,2,2,?,?,?,?,?,?,?
2771,'2022/05/01 13:01:43:504',25,837,26,31,2,2,1,1,?,?,?,?,?,?,?
2772,'2022/05/01 13:01:43:662',25,972,22,30,2,2,2,2,?,?,?,?,?,?,?
2773,'2022/05/01 13:01:43:820',25,991,18,30,2,2,2,2,?,?,?,?,?,?,?
2774,'2022/05/01 13:01:43:976',25,1023,20,30,2,2,2,2,?,?,?,?,?,?,?
2775,'2022/05/01 13:01:44:130',25,980,23,30,2,2,2,2,?,?,?,?,?,?,?
2776,'2022/05/01 13:01:44:285',25,998,28,30,2,1,2,2,?,?,?,?,?,?,?
2777,'2022/05/01 13:01:44:440',25,968,32,31,2,1,2,2,?,?,?,?,?,?,?
2778,'2022/05/01 13:01:44:598',25,903,31,31,2,2,2,2,?,?,?,?,?,?,?
2779,'2022/05/01 13:01:44:755',25,827,26,31,2,2,2,2,?,?,?,?,?,?,?
2780,'2022/05/01 13:01:44:912',25,711,20,31,2,2,2,2,?,?,?,?,?,?,?
2781,'2022/05/01 13:01:45:070',25,614,18,31,1,2,2,2,?,?,?,?,?,?,?
2782,'2022/05/01 13:01:45:225',25,574,20,31,2,2,2,2,?,?,?,?,?,?,?
