@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute helper-1 numeric
@attribute helper-2 numeric
@attribute helper-3 numeric
@attribute helper-4 numeric
@attribute helper-5 numeric
@attribute helper-6 numeric
@attribute helper-7 numeric
@attribute giveme-1 numeric
@attribute giveme-2 numeric
@attribute giveme-3 numeric
@attribute giveme-4 numeric
@attribute giveme-5 numeric
@attribute giveme-6 numeric

@data
2291,'2019/12/18 13:06:32:393',5,80,29,49,473,853,1,24,?,?,-69.92,?,?,?
2292,'2019/12/18 13:06:32:393',5,80,29,49,473,853,1,24,?,?,-69.92,?,?,?
2293,'2019/12/18 13:06:32:393',5,80,29,49,475,853,1,24,?,?,-69.92,?,?,?
2294,'2019/12/18 13:06:32:393',5,80,29,49,475,853,1,24,?,?,-69.92,?,?,?
2295,'2019/12/18 13:06:32:393',5,80,29,49,475,853,2,24,?,?,-69.92,?,?,?
2296,'2019/12/18 13:06:32:394',5,80,29,49,475,853,2,24,?,?,-69.92,?,?,?
2297,'2019/12/18 13:06:32:425',5,81,29,49,475,853,2,24,?,?,-69.92,?,?,?
2298,'2019/12/18 13:06:32:425',5,81,29,49,475,853,2,24,?,?,-69.92,?,?,?
2299,'2019/12/18 13:06:32:425',5,81,29,49,475,853,2,24,?,?,-69.92,?,?,?
2300,'2019/12/18 13:06:32:426',5,81,29,49,477,853,2,24,?,?,-69.92,?,?,?
2301,'2019/12/18 13:06:32:426',5,81,29,49,477,853,2,24,?,?,-69.92,?,?,?
2302,'2019/12/18 13:06:32:426',5,81,29,49,477,853,2,24,?,?,-69.92,?,?,?
2303,'2019/12/18 13:06:32:426',5,81,29,49,477,853,2,24,?,?,-69.92,?,?,?
2304,'2019/12/18 13:06:32:473',5,82,29,49,477,853,2,24,?,?,-69.92,?,?,?
2305,'2019/12/18 13:06:32:473',5,82,29,49,477,853,2,24,?,?,-69.92,?,?,?
2306,'2019/12/18 13:06:32:473',5,82,29,49,477,853,2,24,?,?,-69.92,?,?,?
2307,'2019/12/18 13:06:32:473',5,82,29,49,479,853,2,24,?,?,-69.92,?,?,?
2308,'2019/12/18 13:06:32:474',5,82,29,49,479,853,2,24,?,?,-69.92,?,?,?
2309,'2019/12/18 13:06:32:474',5,82,29,49,479,853,2,24,?,?,-69.92,?,?,?
2310,'2019/12/18 13:06:32:474',5,82,29,49,479,853,2,24,?,?,-69.92,?,?,?
2311,'2019/12/18 13:06:32:521',5,82,29,49,479,853,2,24,?,?,-69.92,?,?,?
2312,'2019/12/18 13:06:32:521',5,82,29,49,479,853,2,24,?,?,-69.92,?,?,?
2313,'2019/12/18 13:06:32:521',5,82,29,49,479,853,2,24,?,?,-69.92,?,?,?
2314,'2019/12/18 13:06:32:521',5,82,29,49,481,853,2,24,?,?,-69.92,?,?,?
2315,'2019/12/18 13:06:32:521',5,82,29,49,481,853,2,24,?,?,-69.92,?,?,?
2316,'2019/12/18 13:06:32:521',5,82,29,49,481,853,2,24,?,?,-69.92,?,?,?
2317,'2019/12/18 13:06:32:521',5,82,29,49,481,853,2,24,?,?,-69.92,?,?,?
2318,'2019/12/18 13:06:32:568',5,84,29,49,481,853,2,24,?,?,-69.92,?,?,?
2319,'2019/12/18 13:06:32:569',5,84,29,49,481,853,2,24,?,?,-69.92,?,?,?
2320,'2019/12/18 13:06:32:569',5,84,29,49,481,853,2,24,?,?,-69.92,?,?,?
2321,'2019/12/18 13:06:32:569',5,84,29,49,483,853,2,24,?,?,-69.92,?,?,?
2322,'2019/12/18 13:06:32:570',5,84,29,49,483,853,2,24,?,?,-69.92,?,?,?
2323,'2019/12/18 13:06:32:570',5,84,29,49,483,853,1,24,?,?,-69.92,?,?,?
2324,'2019/12/18 13:06:32:570',5,84,29,49,483,853,1,24,?,?,-69.92,?,?,?
2325,'2019/12/18 13:06:32:617',5,86,29,49,483,853,1,24,?,?,-69.92,?,?,?
2326,'2019/12/18 13:06:32:617',5,86,29,49,483,853,1,24,?,?,-69.92,?,?,?
2327,'2019/12/18 13:06:32:617',5,86,29,49,483,853,1,24,?,?,-69.92,?,?,?
2328,'2019/12/18 13:06:32:617',5,86,29,49,485,853,1,24,?,?,-69.92,?,?,?
2329,'2019/12/18 13:06:32:617',5,86,29,49,485,853,1,24,?,?,-69.92,?,?,?
2330,'2019/12/18 13:06:32:617',5,86,29,49,485,853,2,24,?,?,-69.92,?,?,?
2331,'2019/12/18 13:06:32:617',5,86,29,49,485,853,2,24,?,?,-69.92,?,?,?
2332,'2019/12/18 13:06:32:664',5,87,29,49,485,853,2,24,?,?,-69.92,?,?,?
2333,'2019/12/18 13:06:32:664',5,87,30,49,485,853,2,24,?,?,-69.92,?,?,?
2334,'2019/12/18 13:06:32:664',5,87,30,51,485,853,2,24,?,?,-69.92,?,?,?
2335,'2019/12/18 13:06:32:665',5,87,30,51,487,853,2,24,?,?,-69.92,?,?,?
2336,'2019/12/18 13:06:32:665',5,87,30,51,487,853,2,24,?,?,-69.92,?,?,?
2337,'2019/12/18 13:06:32:665',5,87,30,51,487,853,2,24,?,?,-69.92,?,?,?
2338,'2019/12/18 13:06:32:665',5,87,30,51,487,853,2,24,?,?,-69.92,?,?,?
2339,'2019/12/18 13:06:32:713',5,88,30,51,487,853,2,24,?,?,-69.92,?,?,?
2340,'2019/12/18 13:06:32:713',5,88,30,51,487,853,2,24,?,?,-69.92,?,?,?
2341,'2019/12/18 13:06:32:713',5,88,30,51,487,853,2,24,?,?,-69.92,?,?,?
2342,'2019/12/18 13:06:32:713',5,88,30,51,488,853,2,24,?,?,-69.92,?,?,?
2343,'2019/12/18 13:06:32:713',5,88,30,51,488,853,2,24,?,?,-69.92,?,?,?
2344,'2019/12/18 13:06:32:713',5,88,30,51,488,853,2,24,?,?,-69.92,?,?,?
2345,'2019/12/18 13:06:32:714',5,88,30,51,488,853,2,24,?,?,-69.92,?,?,?
2346,'2019/12/18 13:06:32:761',5,88,30,51,488,853,2,24,?,?,-69.92,?,?,?
2347,'2019/12/18 13:06:32:761',5,88,30,51,488,853,2,24,?,?,-69.92,?,?,?
2348,'2019/12/18 13:06:32:761',5,88,30,51,488,853,2,24,?,?,-69.92,?,?,?
2349,'2019/12/18 13:06:32:761',5,88,30,51,489,853,2,24,?,?,-69.92,?,?,?
2350,'2019/12/18 13:06:32:761',5,88,30,51,489,853,2,24,?,?,-69.92,?,?,?
2351,'2019/12/18 13:06:32:761',5,88,30,51,489,853,2,24,?,?,-69.92,?,?,?
2352,'2019/12/18 13:06:32:761',5,88,30,51,489,853,2,24,?,?,-69.92,?,?,?
2353,'2019/12/18 13:06:32:808',5,88,30,51,489,853,2,24,?,?,-69.92,?,?,?
2354,'2019/12/18 13:06:32:808',5,88,30,51,489,853,2,24,?,?,-69.92,?,?,?
2355,'2019/12/18 13:06:32:809',5,88,30,51,489,853,2,24,?,?,-69.92,?,?,?
2356,'2019/12/18 13:06:32:809',5,88,30,51,491,853,2,24,?,?,-69.92,?,?,?
2357,'2019/12/18 13:06:32:809',5,88,30,51,491,853,2,24,?,?,-69.92,?,?,?
2358,'2019/12/18 13:06:32:809',5,88,30,51,491,853,2,24,?,?,-69.92,?,?,?
2359,'2019/12/18 13:06:32:809',5,88,30,51,491,853,2,24,?,?,-69.92,?,?,?
2360,'2019/12/18 13:06:32:859',5,89,30,51,491,853,2,24,?,?,-69.92,?,?,?
2361,'2019/12/18 13:06:32:859',5,89,30,51,491,853,2,24,?,?,-69.92,?,?,?
2362,'2019/12/18 13:06:32:859',5,89,30,51,491,853,2,24,?,?,-69.92,?,?,?
2363,'2019/12/18 13:06:32:859',5,89,30,51,492,853,2,24,?,?,-69.92,?,?,?
2364,'2019/12/18 13:06:32:859',5,89,30,51,492,853,2,24,?,?,-69.92,?,?,?
2365,'2019/12/18 13:06:32:859',5,89,30,51,492,853,1,24,?,?,-69.92,?,?,?
2366,'2019/12/18 13:06:32:859',5,89,30,51,492,853,1,24,?,?,-69.92,?,?,?
2367,'2019/12/18 13:06:32:906',5,89,30,51,492,853,1,24,?,?,-69.92,?,?,?
2368,'2019/12/18 13:06:32:906',5,89,30,51,492,853,1,24,?,?,-69.92,?,?,?
2369,'2019/12/18 13:06:32:906',5,89,30,51,492,853,1,24,?,?,-69.92,?,?,?
2370,'2019/12/18 13:06:32:906',5,89,30,51,492,853,1,24,?,?,-69.92,?,?,?
2371,'2019/12/18 13:06:32:906',5,89,30,51,492,853,1,24,?,?,-69.92,?,?,?
2372,'2019/12/18 13:06:32:906',5,89,30,51,492,853,2,24,?,?,-69.92,?,?,?
2373,'2019/12/18 13:06:32:906',5,89,30,51,492,853,2,24,?,?,-69.92,?,?,?
2374,'2019/12/18 13:06:32:959',5,89,30,51,492,853,2,24,?,?,-69.92,?,?,?
2375,'2019/12/18 13:06:32:960',5,89,30,51,492,853,2,24,?,?,-69.92,?,?,?
2376,'2019/12/18 13:06:32:960',5,89,30,50,492,853,2,24,?,?,-69.92,?,?,?
2377,'2019/12/18 13:06:32:960',5,89,30,50,493,853,2,24,?,?,-69.92,?,?,?
2378,'2019/12/18 13:06:32:960',5,89,30,50,493,853,2,24,?,?,-69.92,?,?,?
2379,'2019/12/18 13:06:32:960',5,89,30,50,493,853,2,24,?,?,-69.92,?,?,?
2380,'2019/12/18 13:06:32:960',5,89,30,50,493,853,2,24,?,?,-69.92,?,?,?
2381,'2019/12/18 13:06:33:008',5,89,30,50,493,853,2,24,?,?,-69.92,?,?,?
2382,'2019/12/18 13:06:33:008',5,89,30,50,493,853,2,24,?,?,-69.92,?,?,?
2383,'2019/12/18 13:06:33:008',5,89,30,50,493,853,2,24,?,?,-69.92,?,?,?
2384,'2019/12/18 13:06:33:008',5,89,30,50,493,853,2,24,?,?,-69.92,?,?,?
2385,'2019/12/18 13:06:33:008',5,89,30,50,493,853,2,24,?,?,-69.92,?,?,?
2386,'2019/12/18 13:06:33:009',5,89,30,50,493,853,2,24,?,?,-69.92,?,?,?
2387,'2019/12/18 13:06:33:009',5,89,30,50,493,853,2,24,?,?,-69.92,?,?,?
2388,'2019/12/18 13:06:33:062',5,89,30,50,493,853,2,24,?,?,-69.92,?,?,?
2389,'2019/12/18 13:06:33:062',5,89,30,50,493,853,2,24,?,?,-69.92,?,?,?
2390,'2019/12/18 13:06:33:062',5,89,30,50,493,853,2,24,?,?,-69.92,?,?,?
2391,'2019/12/18 13:06:33:062',5,89,30,50,493,853,2,24,?,?,-69.92,?,?,?
2392,'2019/12/18 13:06:33:063',5,89,30,50,493,853,2,24,?,?,-69.92,?,?,?
2393,'2019/12/18 13:06:33:063',5,89,30,50,493,853,1,24,?,?,-69.92,?,?,?
2394,'2019/12/18 13:06:33:063',5,89,30,50,493,853,1,24,?,?,-69.92,?,?,?
2395,'2019/12/18 13:06:33:111',5,89,30,50,493,853,1,24,?,?,-69.92,?,?,?
2396,'2019/12/18 13:06:33:111',5,89,30,50,493,853,1,24,?,?,-69.92,?,?,?
2397,'2019/12/18 13:06:33:111',5,89,30,50,493,853,1,24,?,?,-69.92,?,?,?
2398,'2019/12/18 13:06:33:112',5,89,30,50,492,853,1,24,?,?,-69.92,?,?,?
2399,'2019/12/18 13:06:33:112',5,89,30,50,492,853,1,24,?,?,-69.92,?,?,?
2400,'2019/12/18 13:06:33:112',5,89,30,50,492,853,2,24,?,?,-69.92,?,?,?
2401,'2019/12/18 13:06:33:112',5,89,30,50,492,853,2,24,?,?,-69.92,?,?,?
2402,'2019/12/18 13:06:33:143',5,88,30,50,492,853,2,24,?,?,-69.92,?,?,?
2403,'2019/12/18 13:06:33:143',5,88,30,50,492,853,2,24,?,?,-69.92,?,?,?
2404,'2019/12/18 13:06:33:143',5,88,30,49,492,853,2,24,?,?,-69.92,?,?,?
2405,'2019/12/18 13:06:33:144',5,88,30,49,492,853,2,24,?,?,-69.92,?,?,?
2406,'2019/12/18 13:06:33:144',5,88,30,49,492,853,2,24,?,?,-69.92,?,?,?
2407,'2019/12/18 13:06:33:144',5,88,30,49,492,853,2,24,?,?,-69.92,?,?,?
2408,'2019/12/18 13:06:33:144',5,88,30,49,492,853,2,24,?,?,-69.92,?,?,?
2409,'2019/12/18 13:06:33:190',5,87,30,49,492,853,2,24,?,?,-69.92,?,?,?
2410,'2019/12/18 13:06:33:190',5,87,30,49,492,853,2,24,?,?,-69.92,?,?,?
2411,'2019/12/18 13:06:33:190',5,87,30,48,492,853,2,24,?,?,-69.92,?,?,?
2412,'2019/12/18 13:06:33:191',5,87,30,48,492,853,2,24,?,?,-69.92,?,?,?
2413,'2019/12/18 13:06:33:191',5,87,30,48,492,852,2,24,?,?,-69.92,?,?,?
2414,'2019/12/18 13:06:33:191',5,87,30,48,492,852,2,24,?,?,-69.92,?,?,?
2415,'2019/12/18 13:06:33:191',5,87,30,48,492,852,2,24,?,?,-69.92,?,?,?
2416,'2019/12/18 13:06:33:241',5,87,30,48,492,852,2,24,?,?,-69.92,?,?,?
2417,'2019/12/18 13:06:33:241',5,87,30,48,492,852,2,24,?,?,-69.92,?,?,?
2418,'2019/12/18 13:06:33:241',5,87,30,48,492,852,2,24,?,?,-69.92,?,?,?
2419,'2019/12/18 13:06:33:241',5,87,30,48,491,852,2,24,?,?,-69.92,?,?,?
2420,'2019/12/18 13:06:33:241',5,87,30,48,491,852,2,24,?,?,-69.92,?,?,?
2421,'2019/12/18 13:06:33:241',5,87,30,48,491,852,1,24,?,?,-69.92,?,?,?
2422,'2019/12/18 13:06:33:241',5,87,30,48,491,852,1,24,?,?,-69.92,?,?,?
2423,'2019/12/18 13:06:33:286',5,86,30,48,491,852,1,24,?,?,-69.92,?,?,?
2424,'2019/12/18 13:06:33:286',5,86,30,48,491,852,1,24,?,?,-69.92,?,?,?
2425,'2019/12/18 13:06:33:286',5,86,30,49,491,852,1,24,?,?,-69.92,?,?,?
2426,'2019/12/18 13:06:33:286',5,86,30,49,490,852,1,24,?,?,-69.92,?,?,?
2427,'2019/12/18 13:06:33:286',5,86,30,49,490,852,1,24,?,?,-69.92,?,?,?
2428,'2019/12/18 13:06:33:287',5,86,30,49,490,852,1,24,?,?,-69.92,?,?,?
2429,'2019/12/18 13:06:33:287',5,86,30,49,490,852,1,24,?,?,-69.92,?,?,?
2430,'2019/12/18 13:06:33:335',5,85,30,49,490,852,1,24,?,?,-69.92,?,?,?
2431,'2019/12/18 13:06:33:335',5,85,30,49,490,852,1,24,?,?,-69.92,?,?,?
2432,'2019/12/18 13:06:33:335',5,85,30,50,490,852,1,24,?,?,-69.92,?,?,?
2433,'2019/12/18 13:06:33:335',5,85,30,50,490,852,1,24,?,?,-69.92,?,?,?
2434,'2019/12/18 13:06:33:335',5,85,30,50,490,852,1,24,?,?,-69.92,?,?,?
2435,'2019/12/18 13:06:33:335',5,85,30,50,490,852,2,24,?,?,-69.92,?,?,?
2436,'2019/12/18 13:06:33:336',5,85,30,50,490,852,2,24,?,?,-69.92,?,?,?
2437,'2019/12/18 13:06:33:382',5,85,30,50,490,852,2,24,?,?,-69.92,?,?,?
2438,'2019/12/18 13:06:33:382',5,85,30,50,490,852,2,24,?,?,-69.92,?,?,?
2439,'2019/12/18 13:06:33:382',5,85,30,50,490,852,2,24,?,?,-69.92,?,?,?
2440,'2019/12/18 13:06:33:383',5,85,30,50,490,852,2,24,?,?,-69.92,?,?,?
2441,'2019/12/18 13:06:33:383',5,85,30,50,490,852,2,24,?,?,-69.92,?,?,?
2442,'2019/12/18 13:06:33:383',5,85,30,50,490,852,2,24,?,?,-69.92,?,?,?
2443,'2019/12/18 13:06:33:384',5,85,30,50,490,852,2,24,?,?,-69.92,?,?,?
2444,'2019/12/18 13:06:33:430',5,84,30,50,490,852,2,24,?,?,-69.92,?,?,?
2445,'2019/12/18 13:06:33:430',5,84,30,50,490,852,2,24,?,?,-69.92,?,?,?
2446,'2019/12/18 13:06:33:430',5,84,30,50,490,852,2,24,?,?,-69.92,?,?,?
2447,'2019/12/18 13:06:33:430',5,84,30,50,490,852,2,24,?,?,-69.92,?,?,?
2448,'2019/12/18 13:06:33:430',5,84,30,50,490,852,2,24,?,?,-69.92,?,?,?
2449,'2019/12/18 13:06:33:430',5,84,30,50,490,852,2,24,?,?,-69.92,?,?,?
2450,'2019/12/18 13:06:33:430',5,84,30,50,490,852,2,24,?,?,-69.92,?,?,?
2451,'2019/12/18 13:06:33:477',5,83,30,50,490,852,2,24,?,?,-69.92,?,?,?
2452,'2019/12/18 13:06:33:477',5,83,30,50,490,852,2,24,?,?,-69.92,?,?,?
2453,'2019/12/18 13:06:33:477',5,83,30,50,490,852,2,24,?,?,-69.92,?,?,?
2454,'2019/12/18 13:06:33:477',5,83,30,50,490,852,2,24,?,?,-69.92,?,?,?
2455,'2019/12/18 13:06:33:477',5,83,30,50,490,853,2,24,?,?,-69.92,?,?,?
2456,'2019/12/18 13:06:33:478',5,83,30,50,490,853,2,24,?,?,-69.92,?,?,?
2457,'2019/12/18 13:06:33:478',5,83,30,50,490,853,2,24,?,?,-69.92,?,?,?
2458,'2019/12/18 13:06:33:525',5,82,30,50,490,853,2,24,?,?,-69.92,?,?,?
2459,'2019/12/18 13:06:33:525',5,82,30,50,490,853,2,24,?,?,-69.92,?,?,?
2460,'2019/12/18 13:06:33:525',5,82,30,50,490,853,2,24,?,?,-69.92,?,?,?
2461,'2019/12/18 13:06:33:526',5,82,30,50,490,853,2,24,?,?,-69.92,?,?,?
2462,'2019/12/18 13:06:33:526',5,82,30,50,490,852,2,24,?,?,-69.92,?,?,?
2463,'2019/12/18 13:06:33:526',5,82,30,50,490,852,2,24,?,?,-69.92,?,?,?
2464,'2019/12/18 13:06:33:526',5,82,30,50,490,852,2,24,?,?,-69.92,?,?,?
2465,'2019/12/18 13:06:33:574',5,84,30,50,490,852,2,24,?,?,-69.92,?,?,?
2466,'2019/12/18 13:06:33:574',5,84,30,50,490,852,2,24,?,?,-69.92,?,?,?
2467,'2019/12/18 13:06:33:574',5,84,30,50,490,852,2,24,?,?,-69.92,?,?,?
2468,'2019/12/18 13:06:33:574',5,84,30,50,489,852,2,24,?,?,-69.92,?,?,?
2469,'2019/12/18 13:06:33:574',5,84,30,50,489,852,2,24,?,?,-69.92,?,?,?
2470,'2019/12/18 13:06:33:574',5,84,30,50,489,852,2,24,?,?,-69.92,?,?,?
2471,'2019/12/18 13:06:33:574',5,84,30,50,489,852,2,24,?,?,-69.92,?,?,?
2472,'2019/12/18 13:06:33:622',5,85,30,50,489,852,2,24,?,?,-69.92,?,?,?
2473,'2019/12/18 13:06:33:622',5,85,30,50,489,852,2,24,?,?,-69.92,?,?,?
2474,'2019/12/18 13:06:33:622',5,85,30,50,489,852,2,24,?,?,-69.92,?,?,?
2475,'2019/12/18 13:06:33:623',5,85,30,50,490,852,2,24,?,?,-69.92,?,?,?
2476,'2019/12/18 13:06:33:623',5,85,30,50,490,853,2,24,?,?,-69.92,?,?,?
2477,'2019/12/18 13:06:33:623',5,85,30,50,490,853,2,24,?,?,-69.92,?,?,?
2478,'2019/12/18 13:06:33:623',5,85,30,50,490,853,2,24,?,?,-69.92,?,?,?
2479,'2019/12/18 13:06:33:676',5,88,30,50,490,853,2,24,?,?,-69.92,?,?,?
2480,'2019/12/18 13:06:33:676',5,88,30,50,490,853,2,24,?,?,-69.92,?,?,?
2481,'2019/12/18 13:06:33:676',5,88,30,50,490,853,2,24,?,?,-69.92,?,?,?
2482,'2019/12/18 13:06:33:676',5,88,30,50,490,853,2,24,?,?,-69.92,?,?,?
2483,'2019/12/18 13:06:33:676',5,88,30,50,490,853,2,24,?,?,-69.92,?,?,?
2484,'2019/12/18 13:06:33:676',5,88,30,50,490,853,2,24,?,?,-69.92,?,?,?
2485,'2019/12/18 13:06:33:676',5,88,30,50,490,853,2,24,?,?,-69.92,?,?,?
2486,'2019/12/18 13:06:33:724',5,90,30,50,490,853,2,24,?,?,-69.92,?,?,?
2487,'2019/12/18 13:06:33:724',5,90,30,50,490,853,2,24,?,?,-69.92,?,?,?
2488,'2019/12/18 13:06:33:724',5,90,30,50,490,853,2,24,?,?,-69.92,?,?,?
2489,'2019/12/18 13:06:33:724',5,90,30,50,490,853,2,24,?,?,-69.92,?,?,?
2490,'2019/12/18 13:06:33:724',5,90,30,50,490,853,2,24,?,?,-69.92,?,?,?
2491,'2019/12/18 13:06:33:725',5,90,30,50,490,853,2,24,?,?,-69.92,?,?,?
2492,'2019/12/18 13:06:33:725',5,90,30,50,490,853,2,24,?,?,-69.92,?,?,?
2493,'2019/12/18 13:06:33:779',5,93,30,50,490,853,2,24,?,?,-69.92,?,?,?
2494,'2019/12/18 13:06:33:779',5,93,30,50,490,853,2,24,?,?,-69.92,?,?,?
2495,'2019/12/18 13:06:33:779',5,93,30,49,490,853,2,24,?,?,-69.92,?,?,?
2496,'2019/12/18 13:06:33:779',5,93,30,49,490,853,2,24,?,?,-69.92,?,?,?
2497,'2019/12/18 13:06:33:779',5,93,30,49,490,853,2,24,?,?,-69.92,?,?,?
2498,'2019/12/18 13:06:33:780',5,93,30,49,490,853,2,24,?,?,-69.92,?,?,?
2499,'2019/12/18 13:06:33:780',5,93,30,49,490,853,2,24,?,?,-69.92,?,?,?
2500,'2019/12/18 13:06:33:827',5,97,30,49,490,853,2,24,?,?,-69.92,?,?,?
2501,'2019/12/18 13:06:33:827',5,97,30,49,490,853,2,24,?,?,-69.92,?,?,?
2502,'2019/12/18 13:06:33:827',5,97,30,49,490,853,2,24,?,?,-69.92,?,?,?
2503,'2019/12/18 13:06:33:827',5,97,30,49,490,853,2,24,?,?,-69.92,?,?,?
2504,'2019/12/18 13:06:33:827',5,97,30,49,490,853,2,24,?,?,-69.92,?,?,?
2505,'2019/12/18 13:06:33:827',5,97,30,49,490,853,2,24,?,?,-69.92,?,?,?
2506,'2019/12/18 13:06:33:827',5,97,30,49,490,853,2,24,?,?,-69.92,?,?,?
2507,'2019/12/18 13:06:33:861',5,100,30,49,490,853,2,24,?,?,-69.92,?,?,?
2508,'2019/12/18 13:06:33:861',5,100,30,49,490,853,2,24,?,?,-69.92,?,?,?
2509,'2019/12/18 13:06:33:861',5,100,30,48,490,853,2,24,?,?,-69.92,?,?,?
2510,'2019/12/18 13:06:33:861',5,100,30,48,489,853,2,24,?,?,-69.92,?,?,?
2511,'2019/12/18 13:06:33:861',5,100,30,48,489,853,2,24,?,?,-69.92,?,?,?
2512,'2019/12/18 13:06:33:862',5,100,30,48,489,853,2,24,?,?,-69.92,?,?,?
2513,'2019/12/18 13:06:33:862',5,100,30,48,489,853,2,24,?,?,-69.92,?,?,?
2514,'2019/12/18 13:06:33:909',5,102,30,48,489,853,2,24,?,?,-69.92,?,?,?
2515,'2019/12/18 13:06:33:909',5,102,30,48,489,853,2,24,?,?,-69.92,?,?,?
2516,'2019/12/18 13:06:33:909',5,102,30,48,489,853,2,24,?,?,-69.92,?,?,?
2517,'2019/12/18 13:06:33:909',5,102,30,48,488,853,2,24,?,?,-69.92,?,?,?
2518,'2019/12/18 13:06:33:909',5,102,30,48,488,853,2,24,?,?,-69.92,?,?,?
2519,'2019/12/18 13:06:33:910',5,102,30,48,488,853,1,24,?,?,-69.92,?,?,?
2520,'2019/12/18 13:06:33:910',5,102,30,48,488,853,1,24,?,?,-69.92,?,?,?
2521,'2019/12/18 13:06:33:959',5,105,30,48,488,853,1,24,?,?,-69.92,?,?,?
2522,'2019/12/18 13:06:33:959',5,105,30,48,488,853,1,24,?,?,-69.92,?,?,?
2523,'2019/12/18 13:06:33:959',5,105,30,50,488,853,1,24,?,?,-69.92,?,?,?
2524,'2019/12/18 13:06:33:959',5,105,30,50,486,853,1,24,?,?,-69.92,?,?,?
2525,'2019/12/18 13:06:33:960',5,105,30,50,486,853,1,24,?,?,-69.92,?,?,?
2526,'2019/12/18 13:06:33:960',5,105,30,50,486,853,2,24,?,?,-69.92,?,?,?
2527,'2019/12/18 13:06:33:960',5,105,30,50,486,853,2,24,?,?,-69.92,?,?,?
2528,'2019/12/18 13:06:34:004',5,108,30,50,486,853,2,24,?,?,-69.92,?,?,?
2529,'2019/12/18 13:06:34:005',5,108,30,50,486,853,2,24,?,?,-69.92,?,?,?
2530,'2019/12/18 13:06:34:005',5,108,30,50,486,853,2,24,?,?,-69.92,?,?,?
2531,'2019/12/18 13:06:34:005',5,108,30,50,485,853,2,24,?,?,-69.92,?,?,?
2532,'2019/12/18 13:06:34:005',5,108,30,50,485,853,2,24,?,?,-69.92,?,?,?
2533,'2019/12/18 13:06:34:005',5,108,30,50,485,853,2,24,?,?,-69.92,?,?,?
2534,'2019/12/18 13:06:34:005',5,108,30,50,485,853,2,24,?,?,-69.92,?,?,?
2535,'2019/12/18 13:06:34:052',5,110,30,50,485,853,2,24,?,?,-69.92,?,?,?
2536,'2019/12/18 13:06:34:053',5,110,30,50,485,853,2,24,?,?,-69.92,?,?,?
2537,'2019/12/18 13:06:34:053',5,110,30,50,485,853,2,24,?,?,-69.92,?,?,?
2538,'2019/12/18 13:06:34:053',5,110,30,50,483,853,2,24,?,?,-69.92,?,?,?
2539,'2019/12/18 13:06:34:053',5,110,30,50,483,853,2,24,?,?,-69.92,?,?,?
2540,'2019/12/18 13:06:34:053',5,110,30,50,483,853,2,24,?,?,-69.92,?,?,?
2541,'2019/12/18 13:06:34:053',5,110,30,50,483,853,2,24,?,?,-69.92,?,?,?
2542,'2019/12/18 13:06:34:103',5,111,30,50,483,853,2,24,?,?,-69.92,?,?,?
2543,'2019/12/18 13:06:34:103',5,111,30,50,483,853,2,24,?,?,-69.92,?,?,?
2544,'2019/12/18 13:06:34:103',5,111,30,50,483,853,2,24,?,?,-69.92,?,?,?
2545,'2019/12/18 13:06:34:103',5,111,30,50,482,853,2,24,?,?,-69.92,?,?,?
2546,'2019/12/18 13:06:34:103',5,111,30,50,482,854,2,24,?,?,-69.92,?,?,?
2547,'2019/12/18 13:06:34:104',5,111,30,50,482,854,2,24,?,?,-69.92,?,?,?
2548,'2019/12/18 13:06:34:104',5,111,30,50,482,854,2,24,?,?,-69.92,?,?,?
2549,'2019/12/18 13:06:34:148',5,111,30,50,482,854,2,24,?,?,-69.92,?,?,?
2550,'2019/12/18 13:06:34:148',5,111,30,50,482,854,2,24,?,?,-69.92,?,?,?
2551,'2019/12/18 13:06:34:148',5,111,30,50,482,854,2,24,?,?,-69.92,?,?,?
2552,'2019/12/18 13:06:34:148',5,111,30,50,480,854,2,24,?,?,-69.92,?,?,?
2553,'2019/12/18 13:06:34:149',5,111,30,50,480,853,2,24,?,?,-69.92,?,?,?
2554,'2019/12/18 13:06:34:149',5,111,30,50,480,853,2,24,?,?,-69.92,?,?,?
2555,'2019/12/18 13:06:34:149',5,111,30,50,480,853,2,24,?,?,-69.92,?,?,?
2556,'2019/12/18 13:06:34:196',5,111,30,50,480,853,2,24,?,?,-69.92,?,?,?
2557,'2019/12/18 13:06:34:196',5,111,30,50,480,853,2,24,?,?,-69.92,?,?,?
2558,'2019/12/18 13:06:34:196',5,111,30,51,480,853,2,24,?,?,-69.92,?,?,?
2559,'2019/12/18 13:06:34:196',5,111,30,51,480,853,2,24,?,?,-69.92,?,?,?
2560,'2019/12/18 13:06:34:196',5,111,30,51,480,853,2,24,?,?,-69.92,?,?,?
2561,'2019/12/18 13:06:34:196',5,111,30,51,480,853,2,24,?,?,-69.92,?,?,?
2562,'2019/12/18 13:06:34:196',5,111,30,51,480,853,2,24,?,?,-69.92,?,?,?
2563,'2019/12/18 13:06:34:244',5,111,30,51,480,853,2,24,?,?,-69.92,?,?,?
2564,'2019/12/18 13:06:34:244',5,111,30,51,480,853,2,24,?,?,-69.92,?,?,?
2565,'2019/12/18 13:06:34:244',5,111,30,51,480,853,2,24,?,?,-69.92,?,?,?
